scheme,programme_key,event_year,severe,cyclone_exposed,high_wq,high_relative_wq,cots_pressure,observations,mean_wq_gain_vs_core,mean_cyclone_gain_vs_core,mean_rrn_gain_vs_core,mean_weather_rrn_gain_vs_weather,mean_relative_wq_gain,mean_cots_gain,mean_full_gain_vs_weather
leave_one_event_out,manta,2024,FALSE,TRUE,FALSE,FALSE,TRUE,21,-9.131602091929107e-4,0,-9.131602091929107e-4,-2.626151888712981e-4,-6.346675716409685e-4,-1.0205908196653128e-4,-9.993418424787978e-4
leave_one_event_out,manta,2024,FALSE,TRUE,FALSE,TRUE,FALSE,1,0.00588930691507308,0,0.00588930691507308,0.011345526271315479,-0.002873652865780972,0.01206415615137484,0.020536029556909346
leave_one_event_out,manta,2024,FALSE,TRUE,FALSE,TRUE,TRUE,3,0.0034041987176505147,0,0.0034041987176505147,-0.001574936513558307,0.021987948364545994,-0.004723921246579367,0.015689090604408318
leave_one_event_out,manta,2024,TRUE,FALSE,FALSE,FALSE,FALSE,7,0.01300091177090377,0,0.01300091177090377,0.013475993961476121,-0.002988664168945435,-0.00489542675658357,0.005591903035947116
leave_one_event_out,manta,2024,TRUE,FALSE,FALSE,FALSE,TRUE,6,0.0033375090393064125,0,0.0033375090393064125,0.01605891425051857,-0.020307499477800386,-0.023724690104506677,-0.02797327533178849
leave_one_event_out,manta,2024,TRUE,FALSE,FALSE,TRUE,FALSE,3,0.002914005562155486,0,0.002914005562155486,0.011829288210237062,-0.014722291716100686,-0.008754947398765886,-0.011647950904629509
leave_one_event_out,manta,2024,TRUE,FALSE,FALSE,TRUE,TRUE,7,7.950659072902683e-4,0,7.950659072902683e-4,0.010840634382802071,-0.026930967912281556,-0.010623971584475814,-0.0267143051139553
leave_one_event_out,manta,2024,TRUE,FALSE,TRUE,TRUE,FALSE,1,-0.0042444977563653175,0,-0.0042444977563653175,-0.003437683223011301,-0.007441128291660659,-7.721184755252741e-4,-0.011650929990197234
leave_one_event_out,manta,2024,TRUE,FALSE,TRUE,TRUE,TRUE,2,-0.004585856190955889,0,-0.004585856190955889,-6.07697376393268e-4,-0.012484965960635197,-0.001290530506432075,-0.01438319384346054
leave_one_event_out,manta,2024,TRUE,TRUE,FALSE,FALSE,FALSE,5,0.007570531946578552,0,0.007570531946578552,0.009342203171158659,-0.012379817122806835,0.010552771615352558,0.00751515766370438
leave_one_event_out,manta,2024,TRUE,TRUE,FALSE,FALSE,TRUE,5,0.01454068353594433,0,0.01454068353594433,0.012217221555933416,0.013371546469112478,-0.002862471748046319,0.022726296276999576
leave_one_event_out,manta,2024,TRUE,TRUE,FALSE,TRUE,TRUE,3,-0.003361020684817362,0,-0.003361020684817362,0.00546441805374671,-0.027312763278699952,0.005416463959579056,-0.016431881265374187
leave_one_event_out,mmp,2017,FALSE,FALSE,FALSE,FALSE,TRUE,8,0.041377905835774824,0.005010047282690496,0.030567082515364212,0.0412822470448467,-0.01615111987235497,-0.05418392195026875,-0.029052794777777027
leave_one_event_out,mmp,2017,FALSE,FALSE,TRUE,FALSE,FALSE,2,0.006429119127021734,0.0033309498667093854,0.005089643945104493,-0.019034404370374982,0.01733326520504974,-0.001505223624648321,-0.0032063627899735587
