scheme,event_year,programme_key,tail_features,learner,n,severe_n,observed_mean,predicted_mean,rmse,mae,predictive_r2,bias,severe_observed,severe_predicted,severe_rmse,false_extreme_rate
reef_blocked_5fold,2016,ltmp,none,INLA only,22,4,0.18330675000243254,0.15738968111013926,0.15563008027652697,0.11481800454341642,0.5540055680055291,-0.0259170688922933,0.5926050488485936,0.3787607457287274,0.25523546360861776,0
reef_blocked_5fold,2016,ltmp,wqc_threshold_tail,Conservative tail (0.5 gate),22,4,0.18330675000243254,0.17202976661940578,0.1506386348472606,0.11444873685561469,0.5821551090115495,-0.011276983383026773,0.5926050488485936,0.409523039001859,0.22283003157555178,0.125
reef_blocked_5fold,2016,ltmp,wqc_threshold_tail,Soft-gated tail,22,4,0.18330675000243254,0.1866698521286723,0.14978454012766682,0.11554118139167857,0.5868798915253237,0.0033631021262397576,0.5926050488485936,0.4402853322749905,0.19204603871777073,0.125
reef_blocked_5fold,2016,ltmp,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),22,4,0.18330675000243254,0.178936436659338,0.15076239310804626,0.11448740924437749,0.5814682599953795,-0.004370313343094541,0.5926050488485936,0.41573742666785723,0.21351534460482588,0.125
reef_blocked_5fold,2016,ltmp,wqc_threshold_track_disease_tail,Soft-gated tail,22,4,0.18330675000243254,0.20048319220853678,0.15396823960199435,0.11561852616920418,0.5634795015375781,0.01717644220610422,0.5926050488485936,0.45271410760698705,0.17264941166355632,0.125
reef_blocked_5fold,2016,ltmp,wqc_threshold_track_tail,Conservative tail (0.5 gate),22,4,0.18330675000243254,0.1793412025674078,0.14864841202881654,0.11306599265915063,0.5931232235256803,-0.0039655474350247435,0.5926050488485936,0.4216485545246137,0.20634496078952103,0.125
reef_blocked_5fold,2016,ltmp,wqc_threshold_track_tail,Soft-gated tail,22,4,0.18330675000243254,0.20129272402467635,0.15041949917390637,0.11277569299875045,0.5833699118612314,0.01798597402224381,0.5926050488485936,0.46453636332049997,0.15855513695628634,0.125
reef_blocked_5fold,2016,manta,legacy_tail,Conservative tail (0.5 gate),20,0,0.14544376847496326,0.16425316250981709,0.12415300521155967,0.09688265038949562,0.36766061426516805,0.018809394034853814,,,,0.125
reef_blocked_5fold,2016,manta,legacy_tail,Soft-gated tail,20,0,0.14544376847496326,0.17479374105460133,0.12692320697636178,0.10326521167838502,0.33912726648114444,0.02934997257963806,,,,0.1875
reef_blocked_5fold,2016,manta,none,INLA only,20,0,0.14544376847496326,0.15371258396503285,0.1235774887141537,0.09351049026519472,0.37350949823726987,0.008268815490069564,,,,0.0625
reef_blocked_5fold,2016,manta,wqc_threshold_tail,Conservative tail (0.5 gate),20,0,0.14544376847496326,0.16408100454023278,0.12460342985169692,0.09718238555806054,0.36306406176637185,0.018637236065269507,,,,0.125
reef_blocked_5fold,2016,manta,wqc_threshold_tail,Soft-gated tail,20,0,0.14544376847496326,0.1744494251154327,0.1277519723642454,0.10356034903728327,0.3304685406988782,0.029005656640469446,,,,0.1875
reef_blocked_5fold,2016,manta,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),20,0,0.14544376847496326,0.172839713827202,0.12348055018203793,0.09923547142107805,0.37449199513800213,0.027395945352238733,,,,0.1875
reef_blocked_5fold,2016,manta,wqc_threshold_track_disease_tail,Soft-gated tail,20,0,0.14544376847496326,0.19196684368937117,0.1300958407359223,0.10789784655511185,0.30567534940862917,0.0465230752144079,,,,0.25
reef_blocked_5fold,2016,manta,wqc_threshold_track_tail,Conservative tail (0.5 gate),20,0,0.14544376847496326,0.1719084621995293,0.12426453314911248,0.09962977733710032,0.3665240298803628,0.02646469372456602,,,,0.1875
reef_blocked_5fold,2016,manta,wqc_threshold_track_tail,Soft-gated tail,20,0,0.14544376847496326,0.19010434043402574,0.1312446732626132,0.10845330748992535,0.29335851155150783,0.04466057195906248,,,,0.3125
reef_blocked_5fold,2017,ltmp,legacy_tail,Conservative tail (0.5 gate),19,3,0.18617327096624434,0.14894409437259284,0.23355482651178897,0.17247478493615773,0.13313408373676217,-0.03722917659365149,0.6497353207100929,0.30404046144873964,0.4279983565361353,0
reef_blocked_5fold,2017,ltmp,legacy_tail,Soft-gated tail,19,3,0.18617327096624434,0.1655410496269773,0.23735978809926606,0.1766963200220315,0.10465889050427013,-0.02063222133926703,0.6497353207100929,0.33024864794067194,0.4199832863536752,0.07692307692307693
reef_blocked_5fold,2017,ltmp,none,INLA only,19,3,0.18617327096624434,0.13234713911820836,0.2317467347009953,0.16825324985028392,0.14650401650064293,-0.05382613184803596,0.6497353207100929,0.2778322749568074,0.43844242276653916,0
reef_blocked_5fold,2017,ltmp,wqc_threshold_tail,Conservative tail (0.5 gate),19,3,0.18617327096624434,0.14953635096305246,0.23316706332127915,0.1718007068521478,0.13601015064225508,-0.036636920003191874,0.6497353207100929,0.3050194335613304,0.42549449518275323,0
reef_blocked_5fold,2017,ltmp,wqc_threshold_tail,Soft-gated tail,19,3,0.18617327096624434,0.16672556280789655,0.23684182752112562,0.1753481638540117,0.10856220883025702,-0.019447708158347784,0.6497353207100929,0.3322065921658534,0.41467622222168404,0.07692307692307693
reef_blocked_5fold,2017,ltmp,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),19,3,0.18617327096624434,0.15010679767851162,0.23449072897241982,0.1749812257460248,0.1261727420809854,-0.03606647328773272,0.6497353207100929,0.30117095480202,0.4276904394719066,0
reef_blocked_5fold,2017,ltmp,wqc_threshold_track_disease_tail,Soft-gated tail,19,3,0.18617327096624434,0.16786645623881485,0.2393485753704663,0.18170920164176568,0.08959228776502048,-0.01830681472742948,0.6497353207100929,0.32450963464723254,0.4185521554086378,0
reef_blocked_5fold,2017,ltmp,wqc_threshold_track_tail,Conservative tail (0.5 gate),19,3,0.18617327096624434,0.15024255205714881,0.23514426297909646,0.17609995899491082,0.12129517923791211,-0.03593071890909552,0.6497353207100929,0.29938068526694583,0.42910433644981166,0
reef_blocked_5fold,2017,ltmp,wqc_threshold_track_tail,Soft-gated tail,19,3,0.18617327096624434,0.16813796499608924,0.24093698680937906,0.18394666813953772,0.07746854336161957,-0.018035305970155076,0.6497353207100929,0.32092909557708427,0.42127635628041404,0
reef_blocked_5fold,2017,manta,legacy_tail,Conservative tail (0.5 gate),23,1,0.13097818838058506,0.16542454193856343,0.13387610429993677,0.11666806700472614,0.29304946215731775,0.034446353557978385,0.5084959955779488,0.3856493360249958,0.12284665955295299,0.05263157894736842
reef_blocked_5fold,2017,manta,legacy_tail,Soft-gated tail,23,1,0.13097818838058506,0.18204880362124423,0.15239107621797526,0.12755743767238314,0.08398629993898288,0.05107061524065918,0.5084959955779488,0.3856493360249958,0.12284665955295299,0.10526315789473684
reef_blocked_5fold,2017,manta,none,INLA only,23,1,0.13097818838058506,0.14880028025588263,0.12136305459318103,0.10577869633706911,0.41902707405433026,0.01782209187529759,0.5084959955779488,0.3856493360249958,0.12284665955295299,0.05263157894736842
reef_blocked_5fold,2017,manta,wqc_threshold_tail,Conservative tail (0.5 gate),23,1,0.13097818838058506,0.16554350126283543,0.13145099656026427,0.11482465484767466,0.3184296917309146,0.03456531288225039,0.5084959955779488,0.3856493360249958,0.12284665955295299,0.05263157894736842
reef_blocked_5fold,2017,manta,wqc_threshold_tail,Soft-gated tail,23,1,0.13097818838058506,0.18228672226978823,0.14687771540141437,0.12387061335828022,0.14906827771782882,0.0513085338892032,0.5084959955779488,0.3856493360249958,0.12284665955295299,0.10526315789473684
reef_blocked_5fold,2017,manta,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),23,1,0.13097818838058506,0.1690220368567668,0.1404106479470403,0.1207863736159612,0.22235213543678012,0.03804384847618177,0.5084959955779488,0.3856493360249958,0.12284665955295299,0.10526315789473684
reef_blocked_5fold,2017,manta,wqc_threshold_track_disease_tail,Soft-gated tail,23,1,0.13097818838058506,0.189243793457651,0.16736049060847172,0.1357940508948533,-0.10481300406551197,0.05826560507706596,0.5084959955779488,0.3856493360249958,0.12284665955295299,0.10526315789473684
reef_blocked_5fold,2017,manta,wqc_threshold_track_tail,Conservative tail (0.5 gate),23,1,0.13097818838058506,0.1664199438542783,0.13634165649518268,0.11936364810457567,0.26677033184346355,0.03544175547369325,0.5084959955779488,0.3856493360249958,0.12284665955295299,0.10526315789473684
reef_blocked_5fold,2017,manta,wqc_threshold_track_tail,Soft-gated tail,23,1,0.13097818838058506,0.18403960745267395,0.15725311385830515,0.1329485998720822,0.024603024418993757,0.05306141907208891,0.5084959955779488,0.3856493360249958,0.12284665955295299,0.10526315789473684
reef_blocked_5fold,2017,mmp,legacy_tail,Conservative tail (0.5 gate),32,0,0.12532500342899636,0.21841019604551848,0.1629761544477671,0.13821262523357383,-0.9290972732029654,0.09308519261652214,,,,0.21428571428571427
reef_blocked_5fold,2017,mmp,legacy_tail,Soft-gated tail,32,0,0.12532500342899636,0.24189286489968728,0.18098843337371498,0.15177547107054715,-1.3790722792999142,0.11656786147069094,,,,0.21428571428571427
reef_blocked_5fold,2017,mmp,none,INLA only,32,0,0.12532500342899636,0.1949275271913497,0.1521144082459594,0.13419781159674068,-0.6805316635587366,0.06960252376235336,,,,0.10714285714285714
reef_blocked_5fold,2017,mmp,wqc_threshold_tail,Conservative tail (0.5 gate),32,0,0.12532500342899636,0.21580854307115782,0.1632267480199463,0.13917240216517393,-0.9350342280091528,0.09048353964216146,,,,0.21428571428571427
reef_blocked_5fold,2017,mmp,wqc_threshold_tail,Soft-gated tail,32,0,0.12532500342899636,0.23668955895096594,0.17941917207307825,0.14858029147627194,-1.3379956113948306,0.1113645555219696,,,,0.21428571428571427
reef_blocked_5fold,2017,mmp,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),32,0,0.12532500342899636,0.20968173973318777,0.15972866421489182,0.1382729048312113,-0.8529841927702713,0.08435673630419142,,,,0.21428571428571427
reef_blocked_5fold,2017,mmp,wqc_threshold_track_disease_tail,Soft-gated tail,32,0,0.12532500342899636,0.22443595227502586,0.16993573162751005,0.14550710917695528,-1.0973717123081586,0.0991109488460295,,,,0.21428571428571427
reef_blocked_5fold,2017,mmp,wqc_threshold_track_tail,Conservative tail (0.5 gate),32,0,0.12532500342899636,0.21026022446371395,0.16004546226254288,0.13794573892601422,-0.8603417188933962,0.0849352210347176,,,,0.21428571428571427
reef_blocked_5fold,2017,mmp,wqc_threshold_track_tail,Soft-gated tail,32,0,0.12532500342899636,0.22559292173607817,0.17142950521534575,0.1459440772749715,-1.1344065174172568,0.10026791830708183,,,,0.21428571428571427
reef_blocked_5fold,2020,ltmp,legacy_tail,Conservative tail (0.5 gate),47,1,0.02271156283741858,0.02577517354092088,0.0996203638349175,0.04068326779448537,-0.025530133654033227,0.0030636107035023,0.5658792943952381,0.035793463664368336,0.5300858307308698,0
reef_blocked_5fold,2020,ltmp,legacy_tail,Soft-gated tail,47,1,0.02271156283741858,0.031179296978137105,0.09902563821445184,0.04343362497356157,-0.013322017411994347,0.008467734140718526,0.5658792943952381,0.041349967619226026,0.524529326776012,0
reef_blocked_5fold,2020,ltmp,none,INLA only,47,1,0.02271156283741858,0.020371050103704654,0.10182028755837902,0.03799827883434766,-0.07132395854333962,-0.0023405127337139233,0.5658792943952381,0.03023695970951065,0.5356423346857274,0
reef_blocked_5fold,2020,ltmp,wqc_threshold_tail,Conservative tail (0.5 gate),47,1,0.02271156283741858,0.025641885677412622,0.10079633742906649,0.04132115358617015,-0.049884882679273046,0.002930322839994044,0.5658792943952381,0.04349546014990813,0.52238383424533,0
reef_blocked_5fold,2020,ltmp,wqc_threshold_tail,Soft-gated tail,47,1,0.02271156283741858,0.03091272125112059,0.10110836030960314,0.04473749417412332,-0.056394943478866644,0.00820115841370201,0.5658792943952381,0.0567539605903056,0.5091253338049325,0
reef_blocked_5fold,2020,ltmp,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),47,1,0.02271156283741858,0.02355018208587679,0.10153962429904377,0.03989640155870326,-0.0654259813585234,8.386192484582114e-4,0.5658792943952381,0.0364655938572751,0.529413700537963,0
reef_blocked_5fold,2020,ltmp,wqc_threshold_track_disease_tail,Soft-gated tail,47,1,0.02271156283741858,0.026729314068048928,0.10166649969031476,0.04181338700905372,-0.06809017854640254,0.004017751230630347,0.5658792943952381,0.04269422800503955,0.5231850663901986,0
reef_blocked_5fold,2020,ltmp,wqc_threshold_track_tail,Conservative tail (0.5 gate),47,1,0.02271156283741858,0.024002552834656535,0.10137821033648022,0.04021786081292743,-0.06204133345084406,0.0012909899972379539,0.5658792943952381,0.03935301350353931,0.5265262808916988,0
reef_blocked_5fold,2020,ltmp,wqc_threshold_track_tail,Soft-gated tail,47,1,0.02271156283741858,0.027634055565608412,0.10156665728701111,0.0424374427915072,-0.06599335556101127,0.004922492728189833,0.5658792943952381,0.04846906729756796,0.51741022709767015,0
reef_blocked_5fold,2020,manta,legacy_tail,Conservative tail (0.5 gate),63,0,0.01145997072577666,0.025443658537866145,0.05503408220720223,0.030559710218898015,-0.5997831934326028,0.013983687812089484,,,,0
reef_blocked_5fold,2020,manta,legacy_tail,Soft-gated tail,63,0,0.01145997072577666,0.03170811016619698,0.0655580646559337,0.03589386478757597,-1.270125787226482,0.020248139440420324,,,,0
reef_blocked_5fold,2020,manta,none,INLA only,63,0,0.01145997072577666,0.019179206909535305,0.04848152928202862,0.025912679458625073,-0.24151020777846366,0.007719236183758648,,,,0
reef_blocked_5fold,2020,manta,wqc_threshold_tail,Conservative tail (0.5 gate),63,0,0.01145997072577666,0.025544203704863506,0.05604818434750387,0.03095630991935174,-0.6592841716140447,0.014084232979086848,,,,0
reef_blocked_5fold,2020,manta,wqc_threshold_tail,Soft-gated tail,63,0,0.01145997072577666,0.031909200500191706,0.06737262706368162,0.03609023029563347,-1.3975332442536756,0.02044922977441505,,,,0
reef_blocked_5fold,2020,manta,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),63,0,0.01145997072577666,0.02354988646699612,0.052871329444670816,0.02944808182419668,-0.4765159242644301,0.012089915741219464,,,,0
reef_blocked_5fold,2020,manta,wqc_threshold_track_disease_tail,Soft-gated tail,63,0,0.01145997072577666,0.027920566024456937,0.05899712561211697,0.032983484189768285,-0.8384819885743144,0.01646059529868028,,,,0
reef_blocked_5fold,2020,manta,wqc_threshold_track_tail,Conservative tail (0.5 gate),63,0,0.01145997072577666,0.0232840266701327,0.052430264608622455,0.029169882872343244,-0.45198380575069863,0.011824055944356038,,,,0
reef_blocked_5fold,2020,manta,wqc_threshold_track_tail,Soft-gated tail,63,0,0.01145997072577666,0.027388846430730085,0.05787780523485109,0.03242708628606141,-0.7693827199530019,0.015928875704953428,,,,0
reef_blocked_5fold,2022,ltmp,legacy_tail,Conservative tail (0.5 gate),36,0,0.01585845519859899,0.026549039839647195,0.04525792113017732,0.029398280109718823,-0.38291360198351576,0.010690584641048207,,,,0
reef_blocked_5fold,2022,ltmp,legacy_tail,Soft-gated tail,36,0,0.01585845519859899,0.028418141075906546,0.046090363946170866,0.03089571250886363,-0.43425416819082807,0.012559685877307557,,,,0
reef_blocked_5fold,2022,ltmp,none,INLA only,36,0,0.01585845519859899,0.024679938603387845,0.04467435156271325,0.027900847710574016,-0.34748010217622527,0.008821483404788857,,,,0
reef_blocked_5fold,2022,ltmp,wqc_threshold_tail,Conservative tail (0.5 gate),36,0,0.01585845519859899,0.02691274745655092,0.04553625081658909,0.029792233354787454,-0.3999753431082629,0.011054292257951931,,,,0
reef_blocked_5fold,2022,ltmp,wqc_threshold_tail,Soft-gated tail,36,0,0.01585845519859899,0.02914555630971399,0.04716436991248412,0.03168361899900089,-0.501875454328897,0.013287101111115003,,,,0
reef_blocked_5fold,2022,ltmp,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),36,0,0.01585845519859899,0.026381866992882842,0.04533124419122982,0.029256237495917933,-0.3873981914367328,0.010523411794283854,,,,0
reef_blocked_5fold,2022,ltmp,wqc_threshold_track_disease_tail,Soft-gated tail,36,0,0.01585845519859899,0.02808379538237784,0.04632278139514354,0.030611627281261846,-0.44875551462075514,0.012225340183778851,,,,0
reef_blocked_5fold,2022,ltmp,wqc_threshold_track_tail,Conservative tail (0.5 gate),36,0,0.01585845519859899,0.02645365583336855,0.045401748747069336,0.029334537837707453,-0.3917172417532018,0.010595200634769562,,,,0
reef_blocked_5fold,2022,ltmp,wqc_threshold_track_tail,Soft-gated tail,36,0,0.01585845519859899,0.028227373063349253,0.046466963116545766,0.03076822796484089,-0.457788182270104,0.012368917864750265,,,,0
reef_blocked_5fold,2022,manta,legacy_tail,Conservative tail (0.5 gate),53,0,0.03579084242297705,0.034831776984685175,0.08620690061586392,0.05638838050751154,-0.13736291908211262,-9.590654382918794e-4,,,,0
reef_blocked_5fold,2022,manta,legacy_tail,Soft-gated tail,53,0,0.03579084242297705,0.036913616002997834,0.08616815584773496,0.057407967326780114,-0.1363407976608837,0.0011227735800207804,,,,0
reef_blocked_5fold,2022,manta,none,INLA only,53,0,0.03579084242297705,0.032749937966372517,0.08635215669359847,0.05536879368824296,-0.14119899395409186,-0.003040904456604538,,,,0
reef_blocked_5fold,2022,manta,wqc_threshold_tail,Conservative tail (0.5 gate),53,0,0.03579084242297705,0.034820211381320715,0.08609941802108272,0.05630790110762414,-0.13452856340074604,-9.70631041656335e-4,,,,0
reef_blocked_5fold,2022,manta,wqc_threshold_tail,Soft-gated tail,53,0,0.03579084242297705,0.03689048479626892,0.08596376431329712,0.057247008527005316,-0.13095637280959926,0.0010996423732918662,,,,0
reef_blocked_5fold,2022,manta,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),53,0,0.03579084242297705,0.034697346597794054,0.08655577318469562,0.056594073649927544,-0.14658718347402,-0.0010934958251829939,,,,0
reef_blocked_5fold,2022,manta,wqc_threshold_track_disease_tail,Soft-gated tail,53,0,0.03579084242297705,0.036644755229215606,0.08689594116095985,0.05781935361161212,-0.15561716840334316,8.539128062385505e-4,,,,0
reef_blocked_5fold,2022,manta,wqc_threshold_track_tail,Conservative tail (0.5 gate),53,0,0.03579084242297705,0.03471383755512987,0.08652151243898863,0.05653305401898967,-0.14567967249146152,-0.001077004867847183,,,,0
reef_blocked_5fold,2022,manta,wqc_threshold_track_tail,Soft-gated tail,53,0,0.03579084242297705,0.036677737143887224,0.08681579622033626,0.05769731434973638,-0.15348647835256957,8.868947209101706e-4,,,,0
reef_blocked_5fold,2022,mmp,legacy_tail,Conservative tail (0.5 gate),4,0,0,0.03131272512332444,0.032427652893084684,0.03131272512332444,-Inf,0.03131272512332444,,,,0
reef_blocked_5fold,2022,mmp,legacy_tail,Soft-gated tail,4,0,0,0.03253815407047842,0.03365481460209633,0.03253815407047842,-Inf,0.03253815407047842,,,,0
reef_blocked_5fold,2022,mmp,none,INLA only,4,0,0,0.030087296176170456,0.031205848708492474,0.030087296176170456,-Inf,0.030087296176170456,,,,0
reef_blocked_5fold,2022,mmp,wqc_threshold_tail,Conservative tail (0.5 gate),4,0,0,0.031809724370169774,0.03296850286517551,0.031809724370169774,-Inf,0.031809724370169774,,,,0
reef_blocked_5fold,2022,mmp,wqc_threshold_tail,Soft-gated tail,4,0,0,0.03353215256416909,0.03473424491893851,0.03353215256416909,-Inf,0.03353215256416909,,,,0
reef_blocked_5fold,2022,mmp,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),4,0,0,0.03205578882192596,0.033218135263221586,0.03205578882192596,-Inf,0.03205578882192596,,,,0
reef_blocked_5fold,2022,mmp,wqc_threshold_track_disease_tail,Soft-gated tail,4,0,0,0.03402428146768146,0.035235892605383075,0.03402428146768146,-Inf,0.03402428146768146,,,,0
reef_blocked_5fold,2022,mmp,wqc_threshold_track_tail,Conservative tail (0.5 gate),4,0,0,0.03153250552086656,0.03273000234233475,0.03153250552086656,-Inf,0.03153250552086656,,,,0
reef_blocked_5fold,2022,mmp,wqc_threshold_track_tail,Soft-gated tail,4,0,0,0.03297771486556267,0.03425805294906932,0.03297771486556267,-Inf,0.03297771486556267,,,,0
reef_blocked_5fold,2024,ltmp,legacy_tail,Conservative tail (0.5 gate),75,4,0.11262580066603782,0.13519673025125142,0.11316191886928538,0.08731022618007503,0.47400341790999145,0.022570929585213586,0.6202929079050374,0.530109866178026,0.16209797673712398,0.04411764705882353
reef_blocked_5fold,2024,ltmp,legacy_tail,Soft-gated tail,75,4,0.11262580066603782,0.1477012055461471,0.1204956784037101,0.09035502308775793,0.4036169960324334,0.03507540488010929,0.6202929079050374,0.5738709646266309,0.10679620639596495,0.07352941176470588
reef_blocked_5fold,2024,ltmp,none,INLA only,75,4,0.11262580066603782,0.1226922549563557,0.11241295544082999,0.08505487052270257,0.48094300534124135,0.010066454290317883,0.6202929079050374,0.4863487677294211,0.2200914743854504,0.029411764705882353
reef_blocked_5fold,2024,ltmp,wqc_threshold_tail,Conservative tail (0.5 gate),75,4,0.11262580066603782,0.1355406900897608,0.11384225448300643,0.0872586072257961,0.46765976572449497,0.022914889423722988,0.6202929079050374,0.5271486738198016,0.1613211210175715,0.058823529411764705
reef_blocked_5fold,2024,ltmp,wqc_threshold_tail,Soft-gated tail,75,4,0.11262580066603782,0.1483891252231659,0.12206859640797418,0.09025217906562721,0.387945327506353,0.0357633245571281,0.6202929079050374,0.5679485799101821,0.10352109283595856,0.07352941176470588
reef_blocked_5fold,2024,ltmp,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),75,4,0.11262580066603782,0.1342878354778477,0.11318366430609013,0.08750903352168805,0.47380124522632905,0.021662034811809866,0.6202929079050374,0.5273917247312453,0.16288551994463066,0.04411764705882353
reef_blocked_5fold,2024,ltmp,wqc_threshold_track_disease_tail,Soft-gated tail,75,4,0.11262580066603782,0.14588341599933968,0.11941336372696115,0.09075328367795754,0.4142825269848952,0.03325761533330185,0.6202929079050374,0.5684346817330694,0.10716338871652323,0.058823529411764705
reef_blocked_5fold,2024,ltmp,wqc_threshold_track_tail,Conservative tail (0.5 gate),75,4,0.11262580066603782,0.1349383617119348,0.11239317089253284,0.08700882727379494,0.48112569610755807,0.022312561045896965,0.6202929079050374,0.5259353643594019,0.16400266817126954,0.04411764705882353
reef_blocked_5fold,2024,ltmp,wqc_threshold_track_tail,Soft-gated tail,75,4,0.11262580066603782,0.14718446846751387,0.11836147451297872,0.08979691382429013,0.42455602195649134,0.03455866780147604,0.6202929079050374,0.5655219609893828,0.10895149101980514,0.07352941176470588
reef_blocked_5fold,2024,manta,legacy_tail,Conservative tail (0.5 gate),89,6,0.1910089706758529,0.16927069069418946,0.1575070198087617,0.12245063714204356,0.2234646005449885,-0.02173827998166345,0.58046576733465,0.3635847468334737,0.28272545261448406,0.03125
reef_blocked_5fold,2024,manta,legacy_tail,Soft-gated tail,89,6,0.1910089706758529,0.18391340409411747,0.15600539106202177,0.12179723858177655,0.2382005709715933,-0.007095566581735428,0.58046576733465,0.39627496607338575,0.25564763268637275,0.0625
reef_blocked_5fold,2024,manta,none,INLA only,89,6,0.1910089706758529,0.15462797729426142,0.16255112486290332,0.12523208444645748,0.1729316756540199,-0.036380993381591474,0.58046576733465,0.33089452759356164,0.3149910761745075,0.015625
reef_blocked_5fold,2024,manta,wqc_threshold_tail,Conservative tail (0.5 gate),89,6,0.1910089706758529,0.16861920157132612,0.15750581598978983,0.12212177732865714,0.22347647054894115,-0.022389769104526787,0.58046576733465,0.36084994125884007,0.28467170369724165,0.03125
reef_blocked_5fold,2024,manta,wqc_threshold_tail,Soft-gated tail,89,6,0.1910089706758529,0.1826104258483908,0.155599706003751,0.12168164889447651,0.24215747024857182,-0.0083985448274621,0.58046576733465,0.39080535492411855,0.2584866891469198,0.046875
reef_blocked_5fold,2024,manta,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),89,6,0.1910089706758529,0.16934227191264156,0.15849575309572983,0.12199819240676064,0.21368476664380864,-0.021666698763211346,0.58046576733465,0.3623213023516184,0.28325720669960985,0.03125
reef_blocked_5fold,2024,manta,wqc_threshold_track_disease_tail,Soft-gated tail,89,6,0.1910089706758529,0.18405656653102168,0.15810197224751382,0.12344417377688663,0.2175870950046881,-0.0069524041448312205,0.58046576733465,0.39374807710967524,0.2557815982702549,0.046875
reef_blocked_5fold,2024,manta,wqc_threshold_track_tail,Conservative tail (0.5 gate),89,6,0.1910089706758529,0.16959924107446722,0.15848375688103294,0.12254563358826677,0.21380379127632743,-0.02140972960138567,0.58046576733465,0.3621046212037476,0.28383345854870556,0.03125
reef_blocked_5fold,2024,manta,wqc_threshold_track_tail,Soft-gated tail,89,6,0.1910089706758529,0.18457050485467305,0.1580101185630686,0.12361649700966582,0.21849595945917055,-0.0064384658211798585,0.58046576733465,0.39331471481393354,0.2563021041665682,0.046875
reef_blocked_5fold,2024,mmp,legacy_tail,Conservative tail (0.5 gate),54,13,0.2377982153127752,0.2632045406718262,0.21781716256347683,0.1661817670284115,0.35903184757688633,0.025406325359051,0.6438488594127777,0.39834047684896357,0.31134255828645424,0.3611111111111111
reef_blocked_5fold,2024,mmp,legacy_tail,Soft-gated tail,54,13,0.2377982153127752,0.2964878717652407,0.23100408277116802,0.17561497009865548,0.279072536516086,0.058689656452465516,0.6438488594127777,0.42782314799799953,0.29174969449783067,0.3888888888888889
reef_blocked_5fold,2024,mmp,none,INLA only,54,13,0.2377982153127752,0.2299212095784117,0.2173647561585948,0.1648692963072031,0.3616916651203054,-0.007877005734363502,0.6438488594127777,0.36885780569992765,0.33502666731564257,0.25
reef_blocked_5fold,2024,mmp,wqc_threshold_tail,Conservative tail (0.5 gate),54,13,0.2377982153127752,0.2588310981006113,0.21902313963738543,0.1681089754993633,0.35191456826977985,0.02103288278783607,0.6438488594127777,0.39384646953541375,0.3142274324344971,0.3611111111111111
reef_blocked_5fold,2024,mmp,wqc_threshold_tail,Soft-gated tail,54,13,0.2377982153127752,0.28774098662281083,0.2308503389106151,0.17521875723255173,0.28003183806721443,0.04994277131003565,0.6438488594127777,0.4188351333708999,0.2968579980010382,0.3888888888888889
reef_blocked_5fold,2024,mmp,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),54,13,0.2377982153127752,0.25548390542272537,0.21694370695446563,0.16554616391262755,0.36416215683554143,0.017685690109950167,0.6438488594127777,0.3943404062704525,0.31392849309759946,0.3611111111111111
reef_blocked_5fold,2024,mmp,wqc_threshold_track_disease_tail,Soft-gated tail,54,13,0.2377982153127752,0.28104660126703906,0.22446060535970772,0.1696882347610919,0.319336412372322,0.043248385954263835,0.6438488594127777,0.4198230068409774,0.2966311109438421,0.3611111111111111
reef_blocked_5fold,2024,mmp,wqc_threshold_track_tail,Conservative tail (0.5 gate),54,13,0.2377982153127752,0.2576926025311666,0.21462821699542514,0.1628545444511865,0.37766260993886447,0.019894387218391388,0.6438488594127777,0.4047561757926707,0.30964720644010324,0.3611111111111111
reef_blocked_5fold,2024,mmp,wqc_threshold_track_tail,Soft-gated tail,54,13,0.2377982153127752,0.2854639954839215,0.2210541329593871,0.16629035383582466,0.33983949722698703,0.04766578017114627,0.6438488594127777,0.44065454588541375,0.2907585372096582,0.3611111111111111
