scheme,tail_features,learner,programme_key,n,severe_n,observed_mean,predicted_mean,rmse,mae,predictive_r2,bias,severe_observed,severe_predicted,severe_rmse,false_extreme_rate
reef_blocked_5fold,wqc_threshold_tail,Soft-gated tail,ltmp,199,12,0.0887202187883077,0.10505449627070673,0.12754896886792746,0.07982767358750262,0.4156629826702367,0.01633427748239904,0.61388975696167,0.42385911548571303,0.2836475077666353,0.0449438202247191
reef_blocked_5fold,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),ltmp,199,12,0.0887202187883077,0.09505941805535541,0.12408718809733854,0.07705979512457024,0.4469512922804849,0.006339199267047704,0.61388975696167,0.3927079219883121,0.3051663729729679,0.028089887640449437
reef_blocked_5fold,wqc_threshold_track_disease_tail,Soft-gated tail,ltmp,199,12,0.0887202187883077,0.1045660476986918,0.12764812404389908,0.07974787162971762,0.4147541150992683,0.0158458289103841,0.61388975696167,0.4250681907755803,0.28349714563543804,0.033707865168539325
reef_blocked_5fold,wqc_threshold_track_tail,Conservative tail (0.5 gate),ltmp,199,12,0.0887202187883077,0.09548212898087453,0.12362514595400154,0.07691103480052411,0.451062209358152,0.0067619101925668395,0.61388975696167,0.3939858954033699,0.30379845171756026,0.028089887640449437
reef_blocked_5fold,wqc_threshold_track_tail,Soft-gated tail,ltmp,199,12,0.0887202187883077,0.10541146954973007,0.1270859091623929,0.07946249495166129,0.4198980895653629,0.01669125076142237,0.61388975696167,0.427624137605696,0.2810953698762858,0.03932584269662921
reef_blocked_5fold,legacy_tail,Conservative tail (0.5 gate),manta,248,7,0.10298413264736025,0.10324174941387114,0.11902061231167266,0.08239101276302087,0.40356620751870687,2.576167665108866e-4,0.570184371369407,0.36673683100369114,0.2658392078735104,0.023474178403755867
reef_blocked_5fold,legacy_tail,Soft-gated tail,manta,248,7,0.10298413264736025,0.11292468894107417,0.12192444135110168,0.08525409388607766,0.3741079577356067,0.009940556293713914,0.570184371369407,0.39475701892361575,0.24119511199506943,0.04225352112676056
reef_blocked_5fold,none,INLA only,manta,248,7,0.10298413264736025,0.0935588098866681,0.11945969942661895,0.08070895245226394,0.3991574003442069,-0.009425322760692141,0.570184371369407,0.33871664308376653,0.2952982923323382,0.014084507042253521
reef_blocked_5fold,wqc_threshold_tail,Conservative tail (0.5 gate),manta,248,7,0.10298413264736025,0.10302816772707377,0.11891084922758652,0.08220975499407844,0.4046657855507202,4.4035079713511644e-5,0.570184371369407,0.36439271193971945,0.2676135740414472,0.023474178403755867
reef_blocked_5fold,wqc_threshold_tail,Soft-gated tail,manta,248,7,0.10298413264736025,0.11249752556747941,0.12139999687678223,0.08490997500060771,0.3794807880454061,0.009513392920119164,0.570184371369407,0.3900687807956724,0.24377492914575857,0.03755868544600939
reef_blocked_5fold,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),manta,248,7,0.10298413264736025,0.10378373202249443,0.11993508645355999,0.08256189598451982,0.39436580764979556,7.99599375134166e-4,0.570184371369407,0.36565387859067233,0.26632396293851063,0.03286384976525822
reef_blocked_5fold,wqc_threshold_track_disease_tail,Soft-gated tail,manta,248,7,0.10298413264736025,0.11400865415832073,0.1242211575186129,0.08633119682740975,0.35030574767481226,0.011024521510960473,0.570184371369407,0.3925911140975782,0.24131682134412769,0.04225352112676056
reef_blocked_5fold,wqc_threshold_track_tail,Conservative tail (0.5 gate),manta,248,7,0.10298413264736025,0.10349551402785005,0.11950406351883544,0.0825744972841414,0.3987110441880466,5.113813804898005e-4,0.570184371369407,0.3654681518924973,0.2668493140636377,0.03286384976525822
reef_blocked_5fold,wqc_threshold_track_tail,Soft-gated tail,manta,248,7,0.10298413264736025,0.113432218169032,0.1228991250235686,0.08600651724707481,0.3640609949828245,0.010448085521671742,0.570184371369407,0.39221966070122816,0.24178972959536008,0.046948356807511735
reef_blocked_5fold,legacy_tail,Conservative tail (0.5 gate),mmp,90,13,0.18723893040686382,0.2369713596692056,0.19482637719752985,0.1502430036389098,0.2939785601401509,0.04973242926234178,0.6438488594127777,0.39834047684896357,0.31134255828645424,0.27941176470588236
reef_blocked_5fold,legacy_tail,Soft-gated tail,mmp,90,13,0.18723893040686382,0.26534521520438786,0.2090811767004791,0.16077973417629798,0.18688447912846506,0.07810628479752402,0.6438488594127777,0.42782314799799953,0.29174969449783067,0.29411764705882354
reef_blocked_5fold,none,INLA only,mmp,90,13,0.18723893040686382,0.20859750413402336,0.19136057332576428,0.14797356840432613,0.3188742380692636,0.021358573727159557,0.6438488594127777,0.36885780569992765,0.33502666731564257,0.17647058823529413
reef_blocked_5fold,wqc_threshold_tail,Conservative tail (0.5 gate),mmp,90,13,0.18723893040686382,0.23344435081323042,0.19571419346007196,0.1517626715970207,0.2875292742048906,0.0462054204063666,0.6438488594127777,0.39384646953541375,0.3142274324344971,0.27941176470588236
reef_blocked_5fold,wqc_threshold_tail,Soft-gated tail,mmp,90,13,0.18723893040686382,0.25829119749243745,0.2085054487317531,0.15945012031172415,0.19135631945643328,0.07105226708557365,0.6438488594127777,0.4188351333708999,0.2968579980010382,0.29411764705882354
reef_blocked_5fold,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),mmp,90,13,0.18723893040686382,0.22926855243974315,0.1932851820166039,0.14991609956853727,0.3051044972253487,0.04202962203287931,0.6438488594127777,0.3943404062704525,0.31392849309759946,0.27941176470588236
reef_blocked_5fold,wqc_threshold_track_disease_tail,Soft-gated tail,mmp,90,13,0.18723893040686382,0.2499396007454629,0.20137652920028437,0.15506099218480288,0.24570699114369277,0.06270067033859908,0.6438488594127777,0.4198230068409774,0.2966311109438421,0.27941176470588236
reef_blocked_5fold,wqc_threshold_track_tail,Conservative tail (0.5 gate),mmp,90,13,0.18723893040686382,0.23077619712894787,0.19181806410630697,0.14816154520088878,0.31561357432127746,0.04353726672208404,0.6438488594127777,0.4047561757926707,0.30964720644010324,0.27941176470588236
reef_blocked_5fold,wqc_threshold_track_tail,Soft-gated tail,mmp,90,13,0.18723893040686382,0.25295489012387234,0.1995500234903679,0.15313111599328744,0.2593279673341907,0.06571595971700853,0.6438488594127777,0.44065454588541375,0.2907585372096582,0.27941176470588236
