ereefs_lat_index,ereefs_lon_index,year,lon,lat,n_reef_features,salinity_min,freshwater_exposure_30,freshwater_exposure_28,days_below_30,days_below_28,salinity_complete_q1,salinity_forcing_warning,k490_q90,coastal_distance_km,coastal_rain_december,coastal_rain_q1,coastal_rain_max_7day,coastal_rain_max_30day,reef_rain_q1,reef_wind_mean,reef_wind_calm3,flood30,flood28,log_kd,log_coastal_rain30,log_coastal_rain7,log_reef_rain
250,343,2024,152.458788,-21.196022,1,35.180992126464844,0,0,0,0,FALSE,FALSE,0.0508000001311302,234.58133252949253,95.0980224609375,300.556884765625,73.23455810546875,154.7560691833496,460.2415771484375,7.576849460601807,0.02197802197802198,FALSE,FALSE,-2.9798589218163976,5.04829112437769,4.30722978441019,6.133921934263207
250,344,2016,152.488788,-21.196022,1,34.97548294067383,0,0,0,0,TRUE,FALSE,0.0649999991059303,234.58133252949253,38.850547790527344,576.78143310546875,232.62858390808103,394.1686153411865,466.3372802734375,6.889825344085693,0.04395604395604396,FALSE,FALSE,-2.7333680228414186,5.979312548097701,5.453732606088587,6.147051224554322
250,344,2017,152.488788,-21.196022,1,34.84819030761719,0,0,0,0,TRUE,FALSE,0.0618399992585182,234.58133252949253,104.2743911743164,825.71173095703125,322.62635612487793,564.475772857666,687.3953857421875,6.864073276519775,0.1111111111111111,FALSE,FALSE,-2.7832048866932975,6.337667452653756,5.779589628483556,6.534363361441863
250,344,2020,152.488788,-21.196022,1,34.81037902832031,0,0,0,0,TRUE,FALSE,0.0782800003886223,234.58133252949253,48.13385009765625,379.96331787109375,119.48322868347168,249.61840724945068,454.39019775390625,6.504802227020264,0.10989010989010987,FALSE,FALSE,-2.547463131489746,5.523931492475746,4.791510562194101,6.121154628922592
250,344,2022,152.488788,-21.196022,1,35.03525161743164,0,0,0,0,TRUE,TRUE,0.0830999985337257,234.58133252949253,96.62127685546876,175.8747100830078,43.06983947753906,106.85312747955322,330.42596435546875,7.086968421936035,0.07777777777777778,FALSE,FALSE,-2.4877105947654314,4.680770370834313,3.785775636404309,5.803404449405259
250,344,2024,152.488788,-21.196022,1,35.18826675415039,0,0,0,0,FALSE,FALSE,0.0818000018596649,234.58133252949253,95.0980224609375,300.556884765625,73.23455810546875,154.7560691833496,460.2415771484375,7.576849460601807,0.02197802197802198,FALSE,FALSE,-2.503478012639146,5.04829112437769,4.30722978441019,6.133921934263207
250,345,2016,152.518788,-21.196022,1,34.969139099121094,0,0,0,0,TRUE,FALSE,0.1474000066518783,234.58133252949253,38.850547790527344,576.78143310546875,232.62858390808103,394.1686153411865,466.3372802734375,6.889825344085693,0.04395604395604396,FALSE,FALSE,-1.9146052540988265,5.979312548097701,5.453732606088587,6.147051224554322
250,345,2017,152.518788,-21.196022,1,34.86503982543945,0,0,0,0,TRUE,FALSE,0.1423999965190887,234.58133252949253,104.2743911743164,825.71173095703125,322.62635612487793,564.475772857666,687.3953857421875,6.864073276519775,0.1111111111111111,FALSE,FALSE,-1.9491153044488638,6.337667452653756,5.779589628483556,6.534363361441863
250,345,2020,152.518788,-21.196022,1,34.83741760253906,0,0,0,0,TRUE,FALSE,0.123599998652935,234.58133252949253,48.13385009765625,379.96331787109375,119.48322868347168,249.61840724945068,454.39019775390625,6.504802227020264,0.10989010989010987,FALSE,FALSE,-2.0907047448571308,5.523931492475746,4.791510562194101,6.121154628922592
250,345,2022,152.518788,-21.196022,1,35.032920837402344,0,0,0,0,TRUE,TRUE,0.1357000038027763,234.58133252949253,96.62127685546876,175.8747100830078,43.06983947753906,106.85312747955322,330.42596435546875,7.086968421936035,0.07777777777777778,FALSE,FALSE,-1.997308684117907,4.680770370834313,3.785775636404309,5.803404449405259
250,345,2024,152.518788,-21.196022,1,35.195098876953125,0,0,0,0,FALSE,FALSE,0.1452600046992302,234.58133252949253,95.0980224609375,300.556884765625,73.23455810546875,154.7560691833496,460.2415771484375,7.576849460601807,0.02197802197802198,FALSE,FALSE,-1.9292300064536392,5.04829112437769,4.30722978441019,6.133921934263207
250,346,2016,152.548788,-21.196022,2,34.98259353637695,0,0,0,0,TRUE,FALSE,0.11041999869048594,234.58133252949253,38.850547790527344,576.78143310546875,232.62858390808103,394.1686153411865,466.3372802734375,6.889825344085693,0.04395604395604396,FALSE,FALSE,-2.2034640139856307,5.979312548097701,5.453732606088587,6.147051224554322
250,346,2017,152.548788,-21.196022,2,34.873695373535156,0,0,0,0,TRUE,FALSE,0.10829999782145025,234.58133252949253,104.2743911743164,825.71173095703125,322.62635612487793,564.475772857666,687.3953857421875,6.864073276519775,0.1111111111111111,FALSE,FALSE,-2.222850145091072,6.337667452653756,5.779589628483556,6.534363361441863
250,346,2020,152.548788,-21.196022,2,34.889339447021484,0,0,0,0,TRUE,FALSE,0.1149900004267692,234.58133252949253,48.13385009765625,379.96331787109375,119.48322868347168,249.61840724945068,454.39019775390625,6.504802227020264,0.10989010989010987,FALSE,FALSE,-2.1629101072102044,5.523931492475746,4.791510562194101,6.121154628922592
250,346,2022,152.548788,-21.196022,2,35.03199005126953,0,0,0,0,TRUE,TRUE,0.1296700023114681,234.58133252949253,96.62127685546876,175.8747100830078,43.06983947753906,106.85312747955322,330.42596435546875,7.086968421936035,0.07777777777777778,FALSE,FALSE,-2.0427624995955704,4.680770370834313,3.785775636404309,5.803404449405259
250,346,2024,152.548788,-21.196022,2,35.202152252197266,0,0,0,0,FALSE,FALSE,0.1168199986219406,234.58133252949253,95.0980224609375,300.556884765625,73.23455810546875,154.7560691833496,460.2415771484375,7.576849460601807,0.02197802197802198,FALSE,FALSE,-2.1471210021664078,5.04829112437769,4.30722978441019,6.133921934263207
250,348,2016,152.608788,-21.196022,1,35.01683807373047,0,0,0,0,TRUE,FALSE,0.0984600014984607,234.58133252949253,38.850547790527344,576.78143310546875,232.62858390808103,394.1686153411865,466.3372802734375,6.889825344085693,0.04395604395604396,FALSE,FALSE,-2.3181048894331036,5.979312548097701,5.453732606088587,6.147051224554322
250,348,2017,152.608788,-21.196022,1,34.87290954589844,0,0,0,0,TRUE,FALSE,0.0787600010633468,234.58133252949253,104.2743911743164,825.71173095703125,322.62635612487793,564.475772857666,687.3953857421875,6.864073276519775,0.1111111111111111,FALSE,FALSE,-2.54135001171011,6.337667452653756,5.779589628483556,6.534363361441863
250,348,2020,152.608788,-21.196022,1,34.89958953857422,0,0,0,0,TRUE,FALSE,0.0839200004935264,234.58133252949253,48.13385009765625,379.96331787109375,119.48322868347168,249.61840724945068,454.39019775390625,6.504802227020264,0.10989010989010987,FALSE,FALSE,-2.4778913090131804,5.523931492475746,4.791510562194101,6.121154628922592
250,348,2022,152.608788,-21.196022,1,35.04934310913086,0,0,0,0,TRUE,TRUE,0.1153999984264373,234.58133252949253,96.62127685546876,175.8747100830078,43.06983947753906,106.85312747955322,330.42596435546875,7.086968421936035,0.07777777777777778,FALSE,FALSE,-2.1593509385438634,4.680770370834313,3.785775636404309,5.803404449405259
250,348,2024,152.608788,-21.196022,1,35.22187805175781,0,0,0,0,FALSE,FALSE,0.1110799998044967,234.58133252949253,95.0980224609375,300.556884765625,73.23455810546875,154.7560691833496,460.2415771484375,7.576849460601807,0.02197802197802198,FALSE,FALSE,-2.1975046183035607,5.04829112437769,4.30722978441019,6.133921934263207
251,236,2016,149.248788,-21.166022,1,28.87887191772461,1.1609745025634766,0,2,0,TRUE,FALSE,0.2721400082111359,25.908669750963696,49.76927947998047,416.1995849609375,166.89717960357666,214.7181053161621,558.1990966796875,4.706852912902832,0.14285714285714285,TRUE,FALSE,-1.3014386090469556,5.373972487360559,5.123351765869605,6.326505575538624
251,236,2017,149.248788,-21.166022,1,19.737476348876953,18.50360870361328,12.50360870361328,3,3,TRUE,FALSE,0.3374799877405167,25.908669750963696,89.9251708984375,1144.6634521484375,570.3849773406982,713.2630348205566,1342.082763671875,5.1492815017700195,0.18888888888888888,TRUE,TRUE,-1.0862490660112594,6.5712512906056215,6.348063198482732,7.202722820590091
251,236,2020,149.248788,-21.166022,1,32.33024978637695,0,0,0,0,TRUE,FALSE,0.4301600039005279,25.908669750963696,49.54195022583008,528.14935302734375,154.60539054870603,320.3189392089844,632.771728515625,4.663531303405762,0.15384615384615383,FALSE,FALSE,-0.8435980374130934,5.772434209946323,5.04732325477343,6.451688839943887
251,236,2022,149.248788,-21.166022,1,35.75033187866211,0,0,0,0,TRUE,TRUE,0.2619000077247619,25.908669750963696,108.80040740966795,163.3523712158203,33.00881385803223,115.39506912231444,221.4906311035156,5.215368747711182,0.13333333333333333,FALSE,FALSE,-1.3397924979733895,4.75699017290792,3.5266197221401754,5.404884993319824
251,236,2024,149.248788,-21.166022,1,35.5622444152832,0,0,0,0,FALSE,FALSE,0.3201399862766266,25.908669750963696,184.98529052734375,476.30712890625,119.7264175415039,236.13571739196777,571.780517578125,5.466529369354248,0.10989010989010987,FALSE,FALSE,-1.1389969217303741,5.46863262445877,4.793526973595859,6.350502602459972
251,237,2016,149.278788,-21.166022,3,32.12179946899414,0,0,0,0,TRUE,FALSE,0.2395600020885467,25.908669750963696,49.76927947998047,416.1995849609375,166.89717960357666,214.7181053161621,558.1990966796875,4.706852912902832,0.14285714285714285,FALSE,FALSE,-1.428951362867614,5.373972487360559,5.123351765869605,6.326505575538624
251,237,2017,149.278788,-21.166022,3,27.044755935668945,5.591920852661133,1.5919208526611328,2,2,TRUE,FALSE,0.2154000043869018,25.908669750963696,89.9251708984375,1144.6634521484375,570.3849773406982,713.2630348205566,1342.082763671875,5.1492815017700195,0.18888888888888888,TRUE,TRUE,-1.5352584938935454,6.5712512906056215,6.348063198482732,7.202722820590091
251,237,2020,149.278788,-21.166022,3,33.89655303955078,0,0,0,0,TRUE,FALSE,0.3160800099372864,25.908669750963696,49.54195022583008,528.14935302734375,154.60539054870603,320.3189392089844,632.771728515625,4.663531303405762,0.15384615384615383,FALSE,FALSE,-1.1517599014398527,5.772434209946323,5.04732325477343,6.451688839943887
251,237,2022,149.278788,-21.166022,3,35.740909576416016,0,0,0,0,TRUE,TRUE,0.1696399942040443,25.908669750963696,108.80040740966795,163.3523712158203,33.00881385803223,115.39506912231444,221.4906311035156,5.215368747711182,0.13333333333333333,FALSE,FALSE,-1.7740767685419567,4.75699017290792,3.5266197221401754,5.404884993319824
251,237,2024,149.278788,-21.166022,3,35.64875793457031,0,0,0,0,FALSE,FALSE,0.2994999989867211,25.908669750963696,184.98529052734375,476.30712890625,119.7264175415039,236.13571739196777,571.780517578125,5.466529369354248,0.10989010989010987,FALSE,FALSE,-1.2056408648098682,5.46863262445877,4.793526973595859,6.350502602459972
251,238,2016,149.308788,-21.166022,3,33.438194274902344,0,0,0,0,TRUE,FALSE,0.1926200032234192,25.908669750963696,49.76927947998047,416.1995849609375,166.89717960357666,214.7181053161621,558.1990966796875,4.706852912902832,0.14285714285714285,FALSE,FALSE,-1.647035926114816,5.373972487360559,5.123351765869605,6.326505575538624
251,238,2017,149.308788,-21.166022,3,28.706451416015625,1.7336273193359375,0,2,0,TRUE,FALSE,0.1617799937725067,25.908669750963696,89.9251708984375,1144.6634521484375,570.3849773406982,713.2630348205566,1342.082763671875,5.1492815017700195,0.18888888888888888,TRUE,FALSE,-1.8215179298859232,6.5712512906056215,6.348063198482732,7.202722820590091
251,238,2020,149.308788,-21.166022,3,34.4039192199707,0,0,0,0,TRUE,FALSE,0.2107999950647354,25.908669750963696,49.54195022583008,528.14935302734375,154.60539054870603,320.3189392089844,632.771728515625,4.663531303405762,0.15384615384615383,FALSE,FALSE,-1.5568454857270013,5.772434209946323,5.04732325477343,6.451688839943887
251,238,2022,149.308788,-21.166022,3,35.72575378417969,0,0,0,0,TRUE,TRUE,0.1240599974989891,25.908669750963696,108.80040740966795,163.3523712158203,33.00881385803223,115.39506912231444,221.4906311035156,5.215368747711182,0.13333333333333333,FALSE,FALSE,-2.086989979596854,4.75699017290792,3.5266197221401754,5.404884993319824
251,238,2024,149.308788,-21.166022,3,35.70771789550781,0,0,0,0,FALSE,FALSE,0.1824800044298172,25.908669750963696,184.98529052734375,476.30712890625,119.7264175415039,236.13571739196777,571.780517578125,5.466529369354248,0.10989010989010987,FALSE,FALSE,-1.7011146767303733,5.46863262445877,4.793526973595859,6.350502602459972
251,283,2016,150.658788,-21.166022,1,34.98463821411133,0,0,0,0,TRUE,FALSE,0.13967999815940851,114.15332185194218,38.850547790527344,576.78143310546875,232.62858390808103,394.1686153411865,380.1785888671875,6.72926139831543,0.06593406593406594,FALSE,FALSE,-1.9684012000680464,5.979312548097701,5.453732606088587,5.943268002487963
251,283,2017,150.658788,-21.166022,1,34.74052429199219,0,0,0,0,TRUE,FALSE,0.1375000029802322,114.15332185194218,104.2743911743164,825.71173095703125,322.62635612487793,564.475772857666,1034.008056640625,7.151149272918701,0.07777777777777778,FALSE,FALSE,-1.9841313402010952,6.337667452653756,5.779589628483556,6.942164489863013
251,283,2020,150.658788,-21.166022,1,35.097530364990234,0,0,0,0,TRUE,FALSE,0.146560001373291,114.15332185194218,48.13385009765625,379.96331787109375,119.48322868347168,249.61840724945068,591.48297119140625,6.716930866241455,0.03296703296703297,FALSE,FALSE,-1.9203203686861545,5.523931492475746,4.791510562194101,6.384322131991046
251,283,2022,150.658788,-21.166022,1,35.306949615478516,0,0,0,0,TRUE,TRUE,0.1407999992370605,114.15332185194218,96.62127685546876,175.8747100830078,43.06983947753906,106.85312747955322,184.1483154296875,7.240029335021973,0.05555555555555555,FALSE,FALSE,-1.9604148406767996,4.680770370834313,3.785775636404309,5.221157208909846
251,283,2024,150.658788,-21.166022,1,35.46260070800781,0,0,0,0,FALSE,FALSE,0.136599999666214,114.15332185194218,95.0980224609375,300.556884765625,73.23455810546875,154.7560691833496,477.5884094238281,7.665940284729004,0.01098901098901099,FALSE,FALSE,-1.990698334288976,5.04829112437769,4.30722978441019,6.170840957512462
251,289,2016,150.838788,-21.166022,1,34.95500564575195,0,0,0,0,TRUE,FALSE,0.179759994149208,114.15332185194218,38.850547790527344,576.78143310546875,232.62858390808103,394.1686153411865,380.1785888671875,6.72926139831543,0.06593406593406594,FALSE,FALSE,-1.7161326836528608,5.979312548097701,5.453732606088587,5.943268002487963
251,289,2017,150.838788,-21.166022,1,34.47806930541992,0,0,0,0,TRUE,FALSE,0.1695399954915046,114.15332185194218,104.2743911743164,825.71173095703125,322.62635612487793,564.475772857666,1034.008056640625,7.151149272918701,0.07777777777777778,FALSE,FALSE,-1.7746664183943952,6.337667452653756,5.779589628483556,6.942164489863013
251,289,2020,150.838788,-21.166022,1,35.11479187011719,0,0,0,0,TRUE,FALSE,0.1885600000619888,114.15332185194218,48.13385009765625,379.96331787109375,119.48322868347168,249.61840724945068,591.48297119140625,6.716930866241455,0.03296703296703297,FALSE,FALSE,-1.6683390200255128,5.523931492475746,4.791510562194101,6.384322131991046
251,289,2022,150.838788,-21.166022,1,35.27816390991211,0,0,0,0,TRUE,TRUE,0.179699994623661,114.15332185194218,96.62127685546876,175.8747100830078,43.06983947753906,106.85312747955322,184.1483154296875,7.240029335021973,0.05555555555555555,FALSE,FALSE,-1.716466515111038,4.680770370834313,3.785775636404309,5.221157208909846
251,289,2024,150.838788,-21.166022,1,35.461978912353516,0,0,0,0,FALSE,FALSE,0.1829799965023994,114.15332185194218,95.0980224609375,300.556884765625,73.23455810546875,154.7560691833496,477.5884094238281,7.665940284729004,0.01098901098901099,FALSE,FALSE,-1.6983784408454086,5.04829112437769,4.30722978441019,6.170840957512462
251,292,2016,150.928788,-21.166022,1,35.0043830871582,0,0,0,0,TRUE,FALSE,0.084099996834993307,122.60050657301028,38.850547790527344,576.78143310546875,232.62858390808103,394.1686153411865,410.0685119628906,6.748270034790039,0.06593406593406594,FALSE,FALSE,-2.4757487496370842,5.979312548097701,5.453732606088587,6.018759896377494
251,292,2017,150.928788,-21.166022,1,34.625648498535156,0,0,0,0,TRUE,FALSE,0.0877400003373622,122.60050657301028,104.2743911743164,825.71173095703125,322.62635612487793,564.475772857666,1034.7330322265625,7.093496322631836,0.1,FALSE,FALSE,-2.4333773793990474,6.337667452653756,5.779589628483556,6.942864698710421
251,292,2020,150.928788,-21.166022,1,35.121463775634766,0,0,0,0,TRUE,FALSE,0.1058800026774406,122.60050657301028,48.13385009765625,379.96331787109375,119.48322868347168,249.61840724945068,546.12115478515625,6.684088230133057,0.04395604395604396,FALSE,FALSE,-2.2454488763357356,5.523931492475746,4.791510562194101,6.30467026744918
251,292,2022,150.928788,-21.166022,1,35.276214599609375,0,0,0,0,TRUE,TRUE,0.0986800014972686,122.60050657301028,96.62127685546876,175.8747100830078,43.06983947753906,106.85312747955322,196.6582489013672,7.194082260131836,0.05555555555555555,FALSE,FALSE,-2.315872972148012,4.680770370834313,3.785775636404309,5.286539523763633
251,292,2024,150.928788,-21.166022,1,35.4633903503418,0,0,0,0,FALSE,FALSE,0.0901600003242492,122.60050657301028,95.0980224609375,300.556884765625,73.23455810546875,154.7560691833496,420.7214965820313,7.663856029510498,0.01098901098901099,FALSE,FALSE,-2.4061694056542406,5.04829112437769,4.30722978441019,6.044345135459996
251,293,2016,150.958788,-21.166022,1,34.980350494384766,0,0,0,0,TRUE,FALSE,0.0736000016331672,122.60050657301028,38.850547790527344,576.78143310546875,232.62858390808103,394.1686153411865,410.0685119628906,6.748270034790039,0.06593406593406594,FALSE,FALSE,-2.609110231057535,5.979312548097701,5.453732606088587,6.018759896377494
251,293,2017,150.958788,-21.166022,1,34.08049011230469,0,0,0,0,TRUE,FALSE,0.0826000019907951,122.60050657301028,104.2743911743164,825.71173095703125,322.62635612487793,564.475772857666,1034.7330322265625,7.093496322631836,0.1,FALSE,FALSE,-2.4937455743535692,6.337667452653756,5.779589628483556,6.942864698710421
251,293,2020,150.958788,-21.166022,1,35.12561798095703,0,0,0,0,TRUE,FALSE,0.1015200018882751,122.60050657301028,48.13385009765625,379.96331787109375,119.48322868347168,249.61840724945068,546.12115478515625,6.684088230133057,0.04395604395604396,FALSE,FALSE,-2.2874994369759745,5.523931492475746,4.791510562194101,6.30467026744918
251,293,2022,150.958788,-21.166022,1,35.264862060546875,0,0,0,0,TRUE,TRUE,0.0926000028848648,122.60050657301028,96.62127685546876,175.8747100830078,43.06983947753906,106.85312747955322,196.6582489013672,7.194082260131836,0.05555555555555555,FALSE,FALSE,-2.3794661061759563,4.680770370834313,3.785775636404309,5.286539523763633
251,293,2024,150.958788,-21.166022,1,35.45011520385742,0,0,0,0,FALSE,FALSE,0.0794800013303756,122.60050657301028,95.0980224609375,300.556884765625,73.23455810546875,154.7560691833496,420.7214965820313,7.663856029510498,0.01098901098901099,FALSE,FALSE,-2.532249844560026,5.04829112437769,4.30722978441019,6.044345135459996
251,296,2016,151.048788,-21.166022,1,35.03532409667969,0,0,0,0,TRUE,FALSE,0.1280000001192093,122.60050657301028,38.850547790527344,576.78143310546875,232.62858390808103,394.1686153411865,410.0685119628906,6.748270034790039,0.06593406593406594,FALSE,FALSE,-2.0557250141311973,5.979312548097701,5.453732606088587,6.018759896377494
251,296,2017,151.048788,-21.166022,1,34.27622604370117,0,0,0,0,TRUE,FALSE,0.14200000166893,122.60050657301028,104.2743911743164,825.71173095703125,322.62635612487793,564.475772857666,1034.7330322265625,7.093496322631836,0.1,FALSE,FALSE,-1.951928209627848,6.337667452653756,5.779589628483556,6.942864698710421
251,296,2020,151.048788,-21.166022,1,35.124412536621094,0,0,0,0,TRUE,FALSE,0.1467199951410293,122.60050657301028,48.13385009765625,379.96331787109375,119.48322868347168,249.61840724945068,546.12115478515625,6.684088230133057,0.04395604395604396,FALSE,FALSE,-1.919229303591286,5.523931492475746,4.791510562194101,6.30467026744918
251,296,2022,151.048788,-21.166022,1,35.250972747802734,0,0,0,0,TRUE,TRUE,0.1484999969601631,122.60050657301028,96.62127685546876,175.8747100830078,43.06983947753906,106.85312747955322,196.6582489013672,7.194082260131836,0.05555555555555555,FALSE,FALSE,-1.907170341209665,4.680770370834313,3.785775636404309,5.286539523763633
251,296,2024,151.048788,-21.166022,1,35.45227813720703,0,0,0,0,FALSE,FALSE,0.1379999965429306,122.60050657301028,95.0980224609375,300.556884765625,73.23455810546875,154.7560691833496,420.7214965820313,7.663856029510498,0.01098901098901099,FALSE,FALSE,-1.9805016188761602,5.04829112437769,4.30722978441019,6.044345135459996
251,305,2016,151.318788,-21.166022,1,35.00893020629883,0,0,0,0,TRUE,FALSE,0.0668799981474876,135.51402364919653,38.850547790527344,576.78143310546875,232.62858390808103,394.1686153411865,475.1734619140625,6.761934280395508,0.04395604395604396,FALSE,FALSE,-2.7048553379047404,5.979312548097701,5.453732606088587,6.1657822036339605
251,305,2017,151.318788,-21.166022,1,34.820838928222656,0,0,0,0,TRUE,FALSE,0.0874599993228912,135.51402364919653,104.2743911743164,825.71173095703125,322.62635612487793,564.475772857666,992.685791015625,7.030738830566406,0.08888888888888889,FALSE,FALSE,-2.4365737407392882,6.337667452653756,5.779589628483556,6.9014210510665785
251,305,2020,151.318788,-21.166022,1,35.111610412597656,0,0,0,0,TRUE,FALSE,0.1070399977266788,135.51402364919653,48.13385009765625,379.96331787109375,119.48322868347168,249.61840724945068,496.0612182617187,6.6353607177734375,0.07692307692307693,FALSE,FALSE,-2.234552703840272,5.523931492475746,4.791510562194101,6.208713194088039
251,305,2022,151.318788,-21.166022,1,35.21257781982422,0,0,0,0,TRUE,TRUE,0.0868000015616417,135.51402364919653,96.62127685546876,175.8747100830078,43.06983947753906,106.85312747955322,215.92330932617188,7.1396098136901855,0.06666666666666667,FALSE,FALSE,-2.444148639324569,4.680770370834313,3.785775636404309,5.379543877831834
251,305,2024,151.318788,-21.166022,1,35.431461334228516,0,0,0,0,FALSE,FALSE,0.0844999983906746,135.51402364919653,95.0980224609375,300.556884765625,73.23455810546875,154.7560691833496,388.5729675292969,7.638195037841797,0.01098901098901099,FALSE,FALSE,-2.4710037636642803,5.04829112437769,4.30722978441019,5.965051184169373
251,306,2016,151.348788,-21.166022,3,35.00801086425781,0,0,0,0,TRUE,FALSE,0.0986400000751018,135.51402364919653,38.850547790527344,576.78143310546875,232.62858390808103,394.1686153411865,475.1734619140625,6.761934280395508,0.04395604395604396,FALSE,FALSE,-2.3162784193646755,5.979312548097701,5.453732606088587,6.1657822036339605
251,306,2017,151.348788,-21.166022,3,34.823150634765625,0,0,0,0,TRUE,FALSE,0.1189200021326542,135.51402364919653,104.2743911743164,825.71173095703125,322.62635612487793,564.475772857666,992.685791015625,7.030738830566406,0.08888888888888889,FALSE,FALSE,-2.1293042629187204,6.337667452653756,5.779589628483556,6.9014210510665785
251,306,2020,151.348788,-21.166022,3,35.084007263183594,0,0,0,0,TRUE,FALSE,0.138440003991127,135.51402364919653,48.13385009765625,379.96331787109375,119.48322868347168,249.61840724945068,496.0612182617187,6.6353607177734375,0.07692307692307693,FALSE,FALSE,-1.9773182313857034,5.523931492475746,4.791510562194101,6.208713194088039
251,306,2022,151.348788,-21.166022,3,35.20603942871094,0,0,0,0,TRUE,TRUE,0.1283999979496002,135.51402364919653,96.62127685546876,175.8747100830078,43.06983947753906,106.85312747955322,215.92330932617188,7.1396098136901855,0.06666666666666667,FALSE,FALSE,-2.0526049036951224,4.680770370834313,3.785775636404309,5.379543877831834
251,306,2024,151.348788,-21.166022,3,35.426002502441406,0,0,0,0,FALSE,FALSE,0.126639999449253,135.51402364919653,95.0980224609375,300.556884765625,73.23455810546875,154.7560691833496,388.5729675292969,7.638195037841797,0.01098901098901099,FALSE,FALSE,-2.0664068677582987,5.04829112437769,4.30722978441019,5.965051184169373
251,307,2016,151.378788,-21.166022,2,34.993011474609375,0,0,0,0,TRUE,FALSE,0.1200399979948997,135.51402364919653,38.850547790527344,576.78143310546875,232.62858390808103,394.1686153411865,475.1734619140625,6.761934280395508,0.04395604395604396,FALSE,FALSE,-2.119930275113572,5.979312548097701,5.453732606088587,6.1657822036339605
251,307,2017,151.378788,-21.166022,2,34.75623321533203,0,0,0,0,TRUE,FALSE,0.1375000014901161,135.51402364919653,104.2743911743164,825.71173095703125,322.62635612487793,564.475772857666,992.685791015625,7.030738830566406,0.08888888888888889,FALSE,FALSE,-1.9841313510383032,6.337667452653756,5.779589628483556,6.9014210510665785
251,307,2020,151.378788,-21.166022,2,35.06517791748047,0,0,0,0,TRUE,FALSE,0.1519699968397617,135.51402364919653,48.13385009765625,379.96331787109375,119.48322868347168,249.61840724945068,496.0612182617187,6.6353607177734375,0.07692307692307693,FALSE,FALSE,-1.8840721668317693,5.523931492475746,4.791510562194101,6.208713194088039
251,307,2022,151.378788,-21.166022,2,35.19805908203125,0,0,0,0,TRUE,TRUE,0.13677999675273889,135.51402364919653,96.62127685546876,175.8747100830078,43.06983947753906,106.85312747955322,215.92330932617188,7.1396098136901855,0.06666666666666667,FALSE,FALSE,-1.989381507052947,4.680770370834313,3.785775636404309,5.379543877831834
251,307,2024,151.378788,-21.166022,2,35.421226501464844,0,0,0,0,FALSE,FALSE,0.1289600022137165,135.51402364919653,95.0980224609375,300.556884765625,73.23455810546875,154.7560691833496,388.5729675292969,7.638195037841797,0.01098901098901099,FALSE,FALSE,-2.0482529830579033,5.04829112437769,4.30722978441019,5.965051184169373
251,309,2016,151.438788,-21.166022,3,35.01051712036133,0,0,0,0,TRUE,FALSE,0.1225000023841858,151.75793671369047,38.850547790527344,576.78143310546875,232.62858390808103,394.1686153411865,562.998046875,6.771597862243652,0.05494505494505494,FALSE,FALSE,-2.0996442295346145,5.979312548097701,5.453732606088587,6.335050788504474
251,309,2017,151.438788,-21.166022,3,34.81809616088867,0,0,0,0,TRUE,FALSE,0.1348999962210655,151.75793671369047,104.2743911743164,825.71173095703125,322.62635612487793,564.475772857666,931.21728515625,6.973229885101318,0.07777777777777778,FALSE,FALSE,-2.003221543781285,6.337667452653756,5.779589628483556,6.837565926092683
251,309,2020,151.438788,-21.166022,3,35.02212142944336,0,0,0,0,TRUE,FALSE,0.1557599946856498,151.75793671369047,48.13385009765625,379.96331787109375,119.48322868347168,249.61840724945068,445.057373046875,6.576879978179932,0.07692307692307693,FALSE,FALSE,-1.8594389520370314,5.523931492475746,4.791510562194101,6.100447582865316
251,309,2022,151.438788,-21.166022,3,35.18458938598633,0,0,0,0,TRUE,TRUE,0.1570000052452087,151.75793671369047,96.62127685546876,175.8747100830078,43.06983947753906,106.85312747955322,239.60650634765625,7.090237140655518,0.07777777777777778,FALSE,FALSE,-1.8515094402248569,4.680770370834313,3.785775636404309,5.483162845351405
251,309,2024,151.438788,-21.166022,3,35.40597152709961,0,0,0,0,FALSE,FALSE,0.1503600031137466,151.75793671369047,95.0980224609375,300.556884765625,73.23455810546875,154.7560691833496,371.8645629882813,7.604815483093262,0.02197802197802198,FALSE,FALSE,-1.8947228395775502,5.04829112437769,4.30722978441019,5.921215251798263
251,317,2016,151.678788,-21.166022,1,35.05124282836914,0,0,0,0,TRUE,FALSE,0.1360799998044967,170.38231792117307,38.850547790527344,576.78143310546875,232.62858390808103,394.1686153411865,618.3369140625,6.7734904289245605,0.05494505494505494,FALSE,FALSE,-1.99451233233121,5.979312548097701,5.453732606088587,6.428649412275344
251,317,2017,151.678788,-21.166022,1,34.88654708862305,0,0,0,0,TRUE,FALSE,0.1467999964952469,170.38231792117307,104.2743911743164,825.71173095703125,322.62635612487793,564.475772857666,848.05047607421875,6.925014972686768,0.07777777777777778,FALSE,FALSE,-1.9186841866760622,6.337667452653756,5.779589628483556,6.7441186381061495
251,317,2020,151.678788,-21.166022,1,35.11482238769531,0,0,0,0,TRUE,FALSE,0.161700002849102,170.38231792117307,48.13385009765625,379.96331787109375,119.48322868347168,249.61840724945068,409.2958984375,6.508331775665283,0.07692307692307693,FALSE,FALSE,-1.8220124947793976,5.523931492475746,4.791510562194101,6.016878602901709
