Method,ReefName,Reef_Name,ReefID,SECTOR,Region,reef_zone,depth,report_year,DHWYear,Date,Prev.HC,mean,Change,Abs.Change,Rel.Change,Mort.prop,MaxDHW.mean,DISTURBANCE_TYPE,storm_name,description,Pre_Cover_Pct,Post_Cover_Pct,Net_Change_Pct,Growth_Adj_Loss_Pct,Mortality_Pct,MaxDHW
Manta Tow (LTMP),Hastings Reef (16-057),HASTINGS REEF,16-057,CA,Central,_,9,2023,2022,2023-03-02,0.17340000487170631,0.25293971663094555,0.07953971175923924,0.053101553103214544,0.2643997145287702,0,4.74,NA,NA,NA,17.3,25.3,8,5.3,0,4.74
Benthic Photo (LTMP),Feather Reef (17-034),FEATHER REEF,17-034,IN,Central,_,9,2023,2022,2023-03-08,0.292014693498269,0.3421818114578344,0.05016711795956541,0.04261618972953743,0.1417866404164522,0,4.65,NA,NA,NA,29.2,34.2,5,4.3,0,4.65
Manta Tow (LTMP),Feather Reef (17-034),FEATHER REEF,17-034,IN,Central,_,9,2023,2022,2023-03-08,0.15191129623016722,0.22169293982070737,0.06978164359054015,0.04201985690711403,0.23257397410553943,0,4.65,NA,NA,NA,15.2,22.2,7,4.2,0,4.65
Benthic Photo (LTMP),Carter Reef (14-137),CARTER REEF,14-137,CL,Northern,_,9,2023,2022,2022-10-23,0.28830740488365447,0.3274738995247398,0.03916649464108535,0.01251501052415471,0.03960961681990068,0,4.64,NA,NA,NA,28.8,32.7,3.9,1.3,0,4.64
Benthic Photo (LTMP),Lady Musgrave Reef (23-082a),LADY MUSGRAVE ISLAND,23-082a,CB,Southern,_,9,2021,2020,2020-08-21,0.6261353612748524,0.7370886258139031,0.11095326453905074,0.12070738405255754,0.1955151466996111,0,4.623333333,NA,NA,NA,62.6,73.7,11.1,12.1,0,4.62
Manta Tow (LTMP),Lady Musgrave Reef (23-082a),LADY MUSGRAVE ISLAND,23-082a,CB,Southern,_,9,2021,2020,2020-08-19,0.4630601410169584,0.5052765017212226,0.04221636070426421,0.012897001182058367,0.02614012371402652,0,4.623333333,NA,NA,NA,46.3,50.5,4.2,1.3,0,4.62
Benthic Photo (LTMP),Lady Musgrave Reef (23-082a),LADY MUSGRAVE ISLAND,23-082a,CB,Southern,_,9,1999,1998,1998-11-30,0.4963334705409456,0.5688933913503785,0.07255992080943291,0.05040904848623133,0.09703670414454442,0,4.596666667,NA,NA,NA,49.6,56.9,7.3,5,0,4.6
Benthic Photo (LTMP),One Tree Island Reef (23-055a),ONE TREE ISLAND,23-055a,CB,Southern,_,9,1999,1998,1998-11-28,0.409992264667859,0.5536625959116203,0.14367033124376127,0.1071744580925651,0.23950234438594617,0,4.6,NA,NA,NA,41,55.4,14.4,10.7,0,4.6
Benthic Photo (LTMP),Taylor Reef (17-064),TAYLOR REEF,17-064,IN,Central,_,9,2025,2024,2024-08-24,0.12589356762072712,0.14185623238436607,0.015962664763638945,0.001943523020495986,0.01379238983672756,0,4.6,b,NA,Aerial bl 1 2024 DHW 4.6,12.6,14.2,1.6,0.2,0,4.6
Manta Tow (LTMP),Lady Musgrave Reef (23-082a),LADY MUSGRAVE ISLAND,23-082a,CB,Southern,_,9,1999,1998,1998-12-01,0.3613034375894901,0.4484068302476623,0.08710339265817224,0.039079103146109934,0.09523875810721952,0,4.596666667,NA,NA,NA,36.1,44.8,8.7,3.9,0,4.6
Manta Tow (LTMP),One Tree Island Reef (23-055a),ONE TREE ISLAND,23-055a,CB,Southern,_,9,1999,1998,1998-11-29,0.369792498958335,0.44178366209069475,0.07199116313235976,0.028992302041807035,0.07006502513339503,0,4.6,NA,NA,NA,37,44.2,7.2,2.9,0,4.6
Benthic Photo (LTMP),Peart Reef (17-024),PEART REEF,17-024,IN,Central,_,9,2023,2022,2023-03-07,0.24000687783132776,0.26105288321067177,0.021046005379344007,0.0055492993463678725,0.021634393027832217,0,4.48,NA,NA,NA,24,26.1,2.1,0.6,0,4.48
Manta Tow (LTMP),Peart Reef (17-024),PEART REEF,17-024,IN,Central,_,9,2023,2022,2023-03-07,0.12719263909223225,0.23172688738643726,0.10453424829420502,0.07478382223915506,0.4734859499492365,0,4.48,NA,NA,NA,12.7,23.2,10.5,7.5,0,4.48
Benthic Photo (MMP),Humpy (Bur-ye-Bur-ye) Reef (23-016),HUMPY ISLAND AND HALFWAY ISLAND,23-016,CB,Southern,_,2,2017,2017,2017-05-14,0.10839078971275963,0.1630384146475774,0.05464762493481777,0.0413135822433854,0.3366358823560652,0,4.4,NA,NA,NA,10.8,16.3,5.5,4.1,0,4.4
Manta Tow (LTMP),U/N Reef (21-591),REEF 21-591,21-591,PO,Southern,_,9,2023,2022,2023-02-11,0.20412286640784397,0.297120279033353,0.09299741262550901,0.07379529350573458,0.32896600141159515,0,4.39,NA,NA,NA,20.4,29.7,9.3,7.4,0,4.39
Manta Tow (LTMP),Yonge Reef (14-138),YONGE REEF,14-138,CL,Northern,_,9,2023,2022,2022-10-24,0.2530980472252443,0.35389721973619226,0.10079917251094794,0.04936996375599964,0.16158939272900846,0,4.32,NA,NA,NA,25.3,35.4,10.1,4.9,0,4.32
Manta Tow (LTMP),North Direction Reef (14-143),NORTH DIRECTION ISLAND,14-143,CL,Northern,_,9,2023,2022,2022-10-20,0.4371353258522117,0.5143336954687308,0.07719836961651905,0.09594337573925085,0.22876869404410047,0,4.3,NA,NA,NA,43.7,51.4,7.7,9.6,0,4.3
Benthic Photo (LTMP),Davies Reef (18-096),DAVIES REEF,18-096,TO,Central,_,9,2024,2024,2024-06-02,0.3628169523067178,0.3843037669291698,0.021486814622452,0.018663817423912262,0.05090502944127377,0,4.27,m,Kirrily,DHW 4.27,36.3,38.4,2.1,1.9,0,4.27
Manta Tow (LTMP),Davies Reef (18-096),DAVIES REEF,18-096,TO,Central,_,9,2024,2024,2024-06-03,0.49040533998214814,0.5020451264025158,0.011639786420367615,0.043558188416194965,0.09479744648909197,0,4.27,m,Kirrily,DHW 4.27,49,50.2,1.2,4.4,0,4.27
Manta Tow (LTMP),Fairfax Islands Reef (23-081),FAIRFAX ISLAND,23-081,CB,Southern,_,9,2021,2020,2020-08-22,0.4013951176481543,0.5203128104360975,0.11891769278794317,0.07297509111154259,0.16276812761032805,0,4.25,NA,NA,NA,40.1,52,11.9,7.3,0,4.25
Manta Tow (LTMP),John Brewer Reef (18-075),JOHN BREWER REEF,18-075,TO,Central,_,9,2021,2020,2021-03-26,0.11694797177863321,0.2189638376100756,0.10201586583144238,0.05611461027324245,0.34247711255839375,0,4.22,NA,NA,NA,11.7,21.9,10.2,5.6,0,4.22
Manta Tow (LTMP),MacGillivray Reef (14-114),MACGILLIVRAY REEF,14-114,CL,Northern,_,9,2023,2022,2022-10-28,0.3045120088924622,0.3623742006231888,0.0578621917307266,0.04053342294728282,0.1255523643545847,0,4.035,NA,NA,NA,30.5,36.2,5.8,4.1,0,4.04
Benthic Photo (LTMP),Lizard Island Reef (North West) (14-116a),LIZARD ISLES,14-116a,CL,Northern,_,9,2023,2022,2022-10-18,0.16282802410731043,0.20806419610452695,0.04523617199721652,0.019362123638771003,0.10206595735671868,0,4.0325,NA,NA,NA,16.3,20.8,4.5,1.9,0,4.03
Benthic Photo (MMP),Stingaree Reefs (17-053),DUNK ISLAND,17-053,IN,Central,South,2,2024,2024,2024-06-03,0.33654597828120286,0.36033387700433595,0.023787898723133083,0.023229927766743784,0.06870646681035857,0,3.976666667,b,NA,partial bleaching at time of surveys,33.7,36,2.4,2.3,0,3.98
Benthic Photo (MMP),Stingaree Reefs (17-053),DUNK ISLAND,17-053,IN,Central,South,5,2024,2024,2024-06-03,0.34299737519484685,0.3489282706870231,0.005930895492176236,0.005786834536791832,0.01681527979172392,0,3.976666667,b,NA,partial bleaching at time of surveys,34.3,34.9,0.6,0.6,0,3.98
Manta Tow (LTMP),U/N Reef (21-529),REEF 21-529,21-529,SW,Southern,_,9,2021,2020,2020-09-05,0.4025133136712928,0.5357541541893404,0.13324084051804758,0.08689077083394108,0.19314924052241872,0,3.98,NA,NA,NA,40.3,53.6,13.3,8.7,0,3.98
Benthic Photo (LTMP),Wreck Island Reef (23-051),WRECK ISLAND,23-051,CB,Southern,_,9,1999,1998,1998-11-27,0.6464758736580415,0.7106200932368316,0.06414421957879013,0.087803889711546207,0.14075281984557686,0,3.96,NA,NA,NA,64.6,71.1,6.4,8.8,0,3.96
Manta Tow (LTMP),Wreck Island Reef (23-051),WRECK ISLAND,23-051,CB,Southern,_,9,1999,1998,1998-11-27,0.3487235951404653,0.4683144378615232,0.11959084272105791,0.07596012389957593,0.19310865853863302,0,3.96,NA,NA,NA,34.9,46.8,12,7.6,0,3.96
Manta Tow (LTMP),Pompey Reef (No 1) (20-351a),POMPEY REEF NO.1,20-351a,PO,Southern,_,9,2023,2022,2023-02-12,0.2759387739125331,0.338018215530854,0.06207944161832091,0.032796319978595626,0.10709985293327519,0,3.923333333,NA,NA,NA,27.6,33.8,6.2,3.3,0,3.92
Manta Tow (LTMP),Ashmore Banks (No 2) (11-237b),ASHMORE BANKS B,11-237b,CG,Northern,_,9,2025,2024,2024-12-11,0.7281769959478216,0.5967044612134649,-0.13147253473435672,0.008153382665776587,0.013829815536699196,0,3.84,NA,NA,NA,72.8,59.7,-13.1,0.8,0,3.84
Manta Tow (LTMP),Forrester Reef (15-009),FORRESTER REEF,15-009,CL,Northern,_,9,2023,2022,2022-10-29,0.2590405199034229,0.4022669377156626,0.14322641781223966,0.12238612716502414,0.4357226359646944,0,3.82,NA,NA,NA,25.9,40.2,14.3,12.2,0,3.82
Manta Tow (LTMP),Hoskyn Islands Reef (23-080),HOSKYN ISLAND,23-080,CB,Southern,_,9,2018,2017,2017-10-15,0.28753552549966693,0.5286337767414868,0.24109825124181988,0.13095040450318063,0.32845715076601506,0,3.8225,NA,NA,NA,28.8,52.9,24.1,13.1,0,3.82
Manta Tow (LTMP),Swinger Reef (15-030),SWINGER REEF,15-030,CL,Northern,_,9,2023,2022,2022-11-27,0.25473093814777953,0.39003555401249984,0.1353046158647203,0.11575292792836356,0.4204875896998501,0,3.823333333,NA,NA,NA,25.5,39,13.5,11.6,0,3.82
Manta Tow (LTMP),Hoskyn Islands Reef (23-080),HOSKYN ISLAND,23-080,CB,Southern,_,9,2021,2020,2020-08-22,0.46745503668090443,0.6250374582417474,0.15758242156084296,0.12593657427501756,0.2518223388771209,0,3.715,NA,NA,NA,46.7,62.5,15.8,12.6,0,3.71
Manta Tow (LTMP),Boult Reef (23-079),BOULT REEF,23-079,CB,Southern,_,9,2021,2020,2020-08-22,0.4830605824150165,0.6097543120993509,0.12669372968433446,0.10027516459117972,0.19643341962283506,0,3.703333333,NA,NA,NA,48.3,61,12.7,10,0,3.7
Benthic Photo (LTMP),Snake Reef (14-087),SNAKE REEF,14-087,CL,Northern,_,9,2003,2002,2002-09-05,0.42283170873262704,0.47281649142111654,0.04998478268848949,0.05895360766608534,0.14210383713404534,0,3.64,NA,NA,NA,42.3,47.3,5,5.9,0,3.64
Manta Tow (LTMP),Snake Reef (14-087),SNAKE REEF,14-087,CL,Northern,_,9,2003,2002,2002-09-05,0.23722915017184884,0.2773502616438328,0.04012111147198397,0.03136459710033993,0.12698954475075128,0,3.64,NA,NA,NA,23.7,27.7,4,3.1,0,3.64
Benthic Photo (LTMP),Broomfield Reef (23-048),BROOMFIELD REEF,23-048,CB,Southern,_,9,1999,1998,1998-11-26,0.4175331479875578,0.5052425334819522,0.08770938549439444,0.05727215774434855,0.12756333343877616,0,3.58,NA,NA,NA,41.8,50.5,8.8,5.7,0,3.58
Manta Tow (LTMP),Broomfield Reef (23-048),BROOMFIELD REEF,23-048,CB,Southern,_,9,1999,1998,1998-11-27,0.3097803270133311,0.3810072048445512,0.07122687783122011,0.02325906766136708,0.06483397473222426,0,3.58,NA,NA,NA,31,38.1,7.1,2.3,0,3.58
Manta Tow (LTMP),Mantis Reef (12-056),MANTIS REEF,12-056,CG,Northern,_,9,2024,2023,2023-12-01,0.39840345739747257,0.42120549680955033,0.022802039412077757,0.013819847888566297,0.03384018984281255,0,3.52,NA,NA,NA,39.8,42.1,2.3,1.4,0,3.52
Manta Tow (LTMP),U/N Reef (21-060),REEF 21-060,21-060,PO,Southern,_,9,2023,2022,2023-02-14,0.23358807516797667,0.34505928743386155,0.11147121226588488,0.06361155850738753,0.22521533010430653,0,3.47,NA,NA,NA,23.4,34.5,11.1,6.4,0,3.47
Manta Tow (LTMP),Lena Reef (15-085),LENA REEF,15-085,CL,Northern,_,9,2023,2022,2022-10-31,0.36389346994541305,0.3787038578034346,0.014810387858021523,0.003827612659949263,0.010183172545229952,0,3.38,NA,NA,NA,36.4,37.9,1.5,0.4,0,3.38
Benthic Photo (LTMP),Hayman Island Reef (20-014),HAYMAN ISLAND,20-014,WH,Southern,_,9,2017,2016,2017-02-28,0.34398026294237244,0.3704463181487038,0.026466055206331385,0.003440646390389837,0.009349438485419501,0,3.326666667,NA,NA,NA,34.4,37,2.6,0.3,0,3.33
Benthic Photo (MMP),Lady Elliot Reef (18-050),LADY ELLIOT REEF,18-050,TO,Central,_,5,2021,2021,2021-05-12,0.38507093786228247,0.42253458069183797,0.0374636428295555,0.036298182230248374,0.09373649371405574,0,3.31,NA,NA,NA,38.5,42.3,3.7,3.6,0,3.31
Benthic Photo (LTMP),U/N Reef (13-124),REEF 13-124,13-124,PB,Unknown,_,9,2024,2023,2023-11-23,0.2972918871717613,0.315898372616265,0.018606485444503718,0.01568776883971745,0.052082392329572125,0,3.26,NA,NA,NA,29.7,31.6,1.9,1.6,0,3.26
Manta Tow (LTMP),U/N Reef (13-124),REEF 13-124,13-124,PB,Unknown,_,9,2024,2023,2023-11-23,0.36531339315109623,0.3940946693282352,0.028781276177138992,0.035416860886025095,0.09846829594357796,0,3.26,NA,NA,NA,36.5,39.4,2.9,3.5,0,3.26
Manta Tow (LTMP),Middle Banks (11-222a),MIDDLE BANKS 3,11-222a,CG,Northern,_,9,2025,2024,2024-12-12,0.5926714991296673,0.6953845160742049,0.1027130169445376,0.14663327356764427,0.2667265887368947,0,3.235714286,NA,NA,NA,59.3,69.5,10.3,14.7,0,3.24
Benthic Photo (LTMP),Border Island Reef (No 1) (20-067a),BORDER ISLAND,20-067a,WH,Southern,_,9,2017,2016,2017-03-04,0.3095521032819058,0.3366500054314309,0.02709790214952512,0.01354958658427996,0.041806754315458265,0,3.22,NA,NA,NA,31,33.7,2.7,1.4,0,3.22
Benthic Photo (LTMP),U/N Reef (19-138),REEF 19-138,19-138,WH,Southern,_,9,2021,2020,2021-02-15,0.3413425659846269,0.39030569859564873,0.04896313261102181,0.0018509248585458424,0.0047526053944206845,0,3.195,NA,NA,NA,34.1,39,4.9,0.2,0,3.19
Manta Tow (LTMP),Ashmore Banks (No 1) (11-237a),ASHMORE BANKS A,11-237a,CG,Northern,_,9,2025,2024,2024-12-11,0.5575101671512852,0.679667499203861,0.12215733205257584,0.18344686103144126,0.368944583044093,0,3.175,NA,NA,NA,55.8,68,12.2,18.3,0,3.17
Benthic Photo (LTMP),U/N Reef (21-550),REEF 21-550,21-550,SW,Southern,_,9,2018,2017,2018-01-17,0.46355140570454345,0.49504179035980583,0.03149038465526238,0.0014192344265433754,0.0028693281564273576,0,3.0475,NA,NA,NA,46.4,49.5,3.1,0.1,0,3.05
Benthic Photo (MMP),Magnetic Island Reef (No 2) (19-009c),GEOFFREY BAY,19-009c,TO,Central,_,5,2023,2023,2023-05-29,0.23036904161264224,0.2800670648981542,0.049698023285511955,0.04343094431180115,0.18276238563665267,0,3.02,NA,NA,NA,23,28,5,4.3,0,3.02
Benthic Photo (LTMP),Slate Reef (19-159),SLATE REEF,19-159,WH,Southern,_,9,2017,2016,2017-02-19,0.1799084750222168,0.3228745051444306,0.14296603012221382,0.03830371321781234,0.13413036031939518,0,3.01,NA,NA,NA,18,32.3,14.3,3.8,0,3.01
Manta Tow (LTMP),Wheeler Reef (18-095),WHEELER REEF,18-095,TO,Central,_,9,2003,2002,2003-03-16,0.3554997844594926,0.40772232029795175,0.05222253583845915,0.019049890841095547,0.0488869352847164,0,2.975,NA,NA,NA,35.5,40.8,5.2,1.9,0,2.98
Manta Tow (LTMP),Helix Reef (18-076),HELIX REEF,18-076,TO,Central,_,9,2003,2002,2003-03-24,0.3244645990409164,0.39859074306174036,0.07412614402082396,0.04963196139413944,0.14182230592310452,0,2.96,NA,NA,NA,32.4,39.9,7.4,5,0,2.96
Benthic Photo (LTMP),Linnet Reef (14-126),LINNET REEF,14-126,CL,Northern,_,9,2003,2002,2002-08-01,0.4985309417433873,0.5090581167680099,0.010527175024622637,0.04093990081980279,0.08726990218670756,0,2.935,NA,NA,NA,49.9,50.9,1.1,4.1,0,2.94
Benthic Photo (MMP),Pandora Reef (18-051),PANDORA REEF,18-051,TO,Central,South,2,2021,2021,2021-05-12,0.08733807913008926,0.12448185110480109,0.03714377197471183,1.2108064660162898e-4,9.658575498465235e-4,0,2.92,NA,NA,NA,8.7,12.4,3.7,0,0,2.92
Manta Tow (LTMP),Egret Reef (15-013),EGRET REEF,15-013,CL,Northern,_,9,2023,2022,2022-10-30,0.11954703074719278,0.162051779215528,0.04250474846833521,0.010214172047720599,0.0668302274354897,0,2.8,NA,NA,NA,12,16.2,4.3,1,0,2.8
Manta Tow (LTMP),Bowden Reef (19-019),BOWDEN REEF,19-019,CU,Southern,_,9,2003,2002,2002-11-22,0.18022805619511498,0.23793545138310712,0.057707395187992144,0.01821445549684004,0.08252253222989972,0,2.7,NA,NA,NA,18,23.8,5.8,1.8,0,2.7
Manta Tow (LTMP),Knife Reef (18-081),KNIFE REEF,18-081,TO,Central,_,9,2003,2002,2003-03-23,0.2852537201729708,0.25080973904587006,-0.03444398112710073,0.00715677043432069,0.029252743079050625,0,2.67,NA,NA,NA,28.5,25.1,-3.4,0.7,0,2.67
Manta Tow (LTMP),Boulder Reef (15-012),BOULDER REEF,15-012,CL,Northern,_,9,2023,2022,2022-10-30,0.26032528409459676,0.32036762774258476,0.060042343647987995,0.0405558285428763,0.14442352015996915,0,2.64,NA,NA,NA,26,32,6,4.1,0,2.64
Benthic Photo (LTMP),Low Islands Reef (16-028),LOW ISLES,16-028,CA,Central,_,9,2017,2016,2016-09-06,0.21446970125045456,0.30127677866837826,0.0868070774179237,0.05237372213460641,0.20957615669470064,0,2.62,NA,NA,NA,21.4,30.1,8.7,5.2,0,2.62
Manta Tow (LTMP),Rebe Reef (19-209),REBE REEF,19-209,WH,Southern,_,9,2017,2016,2017-02-21,0.10856331034270567,0.2568013880799576,0.14823807773725195,0.061171678609190525,0.3111008950470169,0,2.5925,NA,NA,NA,10.9,25.7,14.8,6.1,0,2.59
Manta Tow (LTMP),Rodda Reef (13-127),RODDA REEF,13-127,PB,Unknown,_,9,1999,1998,1998-10-22,0.3160816017049101,0.3754051575031626,0.05932355579825249,0.05634820755719315,0.17605681603447634,0,2.465,NA,NA,NA,31.6,37.5,5.9,5.6,0,2.46
Manta Tow (LTMP),Pickersgill Reef (15-093),PICKERSGILL REEF,15-093,CA,Central,_,9,2021,2020,2021-01-10,0.1701733599111767,0.3384258222928397,0.16825246238166297,0.14771946361869034,0.7705506726032744,0,2.44,NA,NA,NA,17,33.8,16.8,14.8,0,2.44
Manta Tow (LTMP),Evening Reef (15-095),EVENING REEF,15-095,CA,Central,_,9,2021,2020,2021-01-10,0.11126330182411942,0.25739246293163504,0.14612916110751561,0.1169651273966322,0.8270333804576534,0,2.4075,NA,NA,NA,11.1,25.7,14.6,11.7,0,2.41
Benthic Photo (LTMP),North Direction Reef (14-143),NORTH DIRECTION ISLAND,14-143,CL,Northern,_,9,2003,2002,2002-07-27,0.19281321867281495,0.24208691552387032,0.04927369685105537,0.027080440213497654,0.12536865005822928,0,2.405,NA,NA,NA,19.3,24.2,4.9,2.7,0,2.4
Manta Tow (LTMP),North Direction Reef (14-143),NORTH DIRECTION ISLAND,14-143,CL,Northern,_,9,2003,2002,2002-07-28,0.19381285032789256,0.2981459527768014,0.10433310244890884,0.08223327715644914,0.37910775348314146,0,2.405,NA,NA,NA,19.4,29.8,10.4,8.2,0,2.4
Benthic Photo (LTMP),No Name Reef (14-139),NO NAME REEF,14-139,CL,Northern,_,9,2024,2023,2024-01-21,0.3168850208218846,0.44282285881471023,0.12593783799282565,0.1044498641266367,0.30777305726001936,0,2.345,NA,NA,NA,31.7,44.3,12.6,10.4,0,2.35
Manta Tow (LTMP),Rodda Reef (13-127),RODDA REEF,13-127,PB,Unknown,_,9,2024,2023,2023-12-03,0.39421412911463016,0.4008909239757581,0.006676794861127933,0.018973827954018578,0.049550746496158975,0,2.35,NA,NA,NA,39.4,40.1,0.7,1.9,0,2.35
Manta Tow (LTMP),U/N Reef (21-187),REEF 21-187,21-187,SW,Southern,_,9,2018,2017,2017-10-25,0.25324235154721186,0.34323147951745453,0.08998912797024267,0.04559669249260845,0.15268379463379414,0,2.35,NA,NA,NA,25.3,34.3,9,4.6,0,2.35
Benthic Photo (LTMP),Carter Reef (14-137),CARTER REEF,14-137,CL,Northern,_,9,2024,2023,2024-02-03,0.3274738995247398,0.37643575381068406,0.04896185428594424,0.02825384501761387,0.08091440107900169,0,2.34,NA,NA,NA,32.7,37.6,4.9,2.8,0,2.34
Manta Tow (LTMP),Corbett Reef (14-016),CORBETT REEF,14-016,PB,Unknown,_,9,2024,2023,2023-12-03,0.2735640025562529,0.32459695544892575,0.051032952892672845,0.043021792479483074,0.15224902297635903,0,2.25125,NA,NA,NA,27.4,32.5,5.1,4.3,0,2.25
Manta Tow (LTMP),U/N Reef (20-354),REEF 20-354,20-354,PO,Southern,_,9,2023,2022,2023-02-17,0.38973927386568513,0.4883089395562144,0.09856966569052927,0.08619552490861443,0.21382450143458062,0,2.2,NA,NA,NA,39,48.8,9.9,8.6,0,2.2
Manta Tow (LTMP),Credlin Reefs (East) (20-287),CREDLIN REEF EAST,20-287,PO,Southern,_,9,2017,2016,2017-02-24,0.22940510456842383,0.2783566895044776,0.04895158493605378,0.010956237393756278,0.04082048784789893,0,2.1375,NA,NA,NA,22.9,27.8,4.9,1.1,0,2.14
Manta Tow (LTMP),U/N Reef (21-302),REEF 21-302,21-302,SW,Southern,_,9,2018,2017,2018-01-20,0.33696586894113495,0.5143241990457507,0.1773583301046157,0.20072339675233034,0.6380256988827404,0,2.11,NA,NA,NA,33.7,51.4,17.7,20.1,0,2.11
Manta Tow (LTMP),U/N Reef (13-124),REEF 13-124,13-124,PB,Unknown,_,9,1999,1998,1998-10-22,0.14966952941967762,0.23543347375974627,0.08576394434006865,0.06946492176488084,0.4160359596759095,0,2.09,NA,NA,NA,15,23.5,8.6,6.9,0,2.09
Manta Tow (LTMP),Ben Reef (20-113),BEN REEF,20-113,PO,Southern,_,9,2021,2020,2021-02-08,0.3712366788851641,0.6037808687413737,0.23254418985620962,0.15039889152940997,0.33099660433769956,0,1.96,NA,NA,NA,37.1,60.4,23.3,15,0,1.96
Benthic Photo (LTMP),Sand Bank No 1 Reef (14-045),SAND BANK NO.1,14-045,CL,Northern,_,9,2024,2023,2023-12-04,0.378255335964992,0.42214123311310725,0.04388589714811525,0.0597345886519709,0.16437395838082722,0,1.95,NA,NA,NA,37.8,42.2,4.4,6,0,1.95
Manta Tow (LTMP),Sand Bank No 1 Reef (14-045),SAND BANK NO.1,14-045,CL,Northern,_,9,2024,2023,2023-12-04,0.3542715775482376,0.449334665923309,0.09506308837507138,0.10506040571390077,0.30428102474300234,0,1.95,NA,NA,NA,35.4,44.9,9.5,10.5,0,1.95
Manta Tow (LTMP),Tydeman Reef (13-133),TYDEMAN REEF,13-133,PB,Unknown,_,9,2024,2023,2023-12-03,0.30046294267918605,0.38356413829938735,0.0831011956202013,0.06936523775484203,0.22006814628796278,0,1.93,NA,NA,NA,30,38.4,8.3,6.9,0,1.93
Manta Tow (LTMP),U/N Reef (14-056),REEF 14-056,14-056,CL,Northern,_,9,1999,1998,1998-10-21,0.07586197474352491,0.09629541495004672,0.02043344020652181,0.004090078576134259,0.04388245067563582,0,1.916666667,NA,NA,NA,7.6,9.6,2,0.4,0,1.92
Benthic Photo (LTMP),Slate Reef (19-159),SLATE REEF,19-159,WH,Southern,_,9,2003,2002,2002-12-03,0.42090079774177586,0.42860616360659,0.007705365864814129,0.012593209852856549,0.03019860591739185,0,1.86,NA,NA,NA,42.1,42.9,0.8,1.3,0,1.86
Manta Tow (LTMP),Slate Reef (19-159),SLATE REEF,19-159,WH,Southern,_,9,2003,2002,2002-12-03,0.4006466983146247,0.40528948091827255,0.004642782603647866,0.0026307449509383285,0.0065172501336654325,0,1.86,NA,NA,NA,40.1,40.5,0.5,0.3,0,1.86
Benthic Photo (LTMP),Davie Reef (13-130),DAVIE REEF,13-130,PB,Unknown,_,9,2024,2023,2023-11-21,0.4660953001486576,0.5412236066213202,0.07512830647266261,0.10051143371318842,0.227549612344718,0,1.845,NA,NA,NA,46.6,54.1,7.5,10.1,0,1.84
Manta Tow (LTMP),Lagoon Reef (12-061),LAGOON REEF,12-061,CG,Northern,_,9,2024,2023,2023-12-02,0.47062907693513956,0.5429476932960781,0.0723186163609385,0.08857701615463673,0.19451629321122071,0,1.793333333,NA,NA,NA,47.1,54.3,7.2,8.9,0,1.79
Benthic Photo (LTMP),Snake Reef (14-087),SNAKE REEF,14-087,CL,Northern,_,9,1999,1998,1998-12-06,0.21130235098820302,0.3011479133292205,0.08984556234101745,0.0795003264052675,0.3570679902873659,0,1.76,NA,NA,NA,21.1,30.1,9,8,0,1.76
Manta Tow (LTMP),Snake Reef (14-087),SNAKE REEF,14-087,CL,Northern,_,9,1999,1998,1998-12-04,0.23533697867048584,0.24749463749396114,0.012157658823475304,0.003275859678578366,0.013358926701138092,0,1.76,NA,NA,NA,23.5,24.7,1.2,0.3,0,1.76
Benthic Photo (MMP),Magnetic Island Reef (No 2) (19-009c),GEOFFREY BAY,19-009c,TO,Central,_,2,2021,2021,2021-07-10,0.1700134002278537,0.2549857088869728,0.08497230865911912,0.07834093204296073,0.4409976664371677,0,1.73,b,NA,bleaching at time of previous survey,17,25.5,8.5,7.8,0,1.73
Manta Tow (LTMP),Erskine Reef (23-068),ERSKINE ISLAND,23-068,CB,Southern,_,9,2018,2017,2017-10-21,0.2409683294399881,0.31624814688847025,0.07527981744848214,0.02525645779866205,0.08649718037315059,0,1.73,m,NA,high disease and unknown scaring 113,24.1,31.6,7.5,2.5,0,1.73
Manta Tow (LTMP),U/N Reef (21-139),REEF 21-139,21-139,SW,Southern,_,9,2023,2022,2023-02-16,0.6170571930111527,0.6226561527522375,0.005598959741084819,0.047016239953902673,0.08153483466959632,0,1.7,NA,NA,NA,61.7,62.3,0.6,4.7,0,1.7
Manta Tow (LTMP),Lizard Island Reef (North West) (14-116a),LIZARD ISLES,14-116a,CL,Northern,_,9,2003,2002,2002-07-22,0.09260957319696586,0.12437368886972205,0.031764115672756194,6.304089614752768e-4,0.005053650681134611,0,1.655,NA,NA,NA,9.3,12.4,3.2,0.1,0,1.66
Manta Tow (LTMP),U/N Reef (21-558),REEF 21-558,21-558,SW,Southern,_,9,2018,2017,2018-01-23,0.3897085065859341,0.5567616569625632,0.1670531503766291,0.2870185867757349,1.0601142499332505,0,1.655,NA,NA,NA,39,55.7,16.7,28.7,0,1.66
Benthic Photo (LTMP),Turner Reef (21-562),TURNER CAY,21-562,SW,Southern,_,9,1999,1998,1998-12-08,0.31118463446278893,0.3347996283950836,0.02361499393229466,0.01426775146006254,0.04437429842437033,0,1.56,NA,NA,NA,31.1,33.5,2.4,1.4,0,1.56
