"ReefName","ReefID","Dataset","report_year","DHWYear","Era","Sector","depth","DISTURBANCE_TYPE","storm_name","description","tooltip","Pre_Cover_Pct","Post_Cover_Pct","Net_Change_Pct","Rel_Change_Pct","Growth_Adj_Mortality_Pct","Absolute_Loss_Pct","MaxDHW","prop_acropora","secc3m","winyear_mean","histmDHW6","mcur_90","winyear_sd","cloudp_90","yrsince6","In_Stage1_Zarr_Val_N262","In_MultiDecadal_Expansion_N465","In_Temporal_Era_Models","In_2024_Train_Pre2024","In_2024_Test_2024","In_Confirmed_Bleaching_Strict_N305"
"North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b)","23-004b","MMP Inshore",2024,2024,"2024","CB",2,"b",NA,"bleaching still evident at time of surveys",NA,0.484008919886942,0.177970193211671,-0.30603872667527,-0.641394630168888,0.641394630168888,0.30603872667527,12.41,0.970239245126666,9.361234,24.3857808219178,9.4,0.17823905,2.6844766855476,0.523071389372804,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"No Name Reef (14-139)","14-139","LTMP Benthic",2017,2016,"2016/2017","CL",9,"m",NA,"Bleaching, storm damage.  Cyclone Nathan March 2015, 2015/16 summer bleaching",NA,0.20592415980784,0.100499845484697,-0.105424314323142,-0.639329746901655,0.639329746901655,0.105424314323142,11.36,0.124764971725282,12.157204,26.7978630136986,0,0.34353864,1.59445952808913,0.586520943949374,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Martin Reef (14-123)","14-123","LTMP Benthic",2017,2016,"2016/2017","CL",9,"m","Nathan","Nathan and bleaching 2016 COTS removal-317",NA,0.0932737767579287,0.0479759817660022,-0.0452977949919265,-0.638185411474309,0.638185411474309,0.0452977949919265,7.87,0.0104820864331963,10.672526,26.5445479452055,0,0.21685536,1.83295244309833,0.655737774154361,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Horseshoe Reef (No 1) (22-104a)","22-104a","LTMP Benthic",2021,2020,"2020/2022","SW",9,NA,NA,NA,NA,0.0586877043017573,0.056140475905098,-0.00254722839665934,-0.631346459721177,0.631346459721177,0.00254722839665934,6.61,0.114556929024074,16.492846,25.0278904109589,0,0.34776846,1.86768868634099,0.511905302609518,35,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"Moore Reef (16-071)","16-071","LTMP Benthic",2018,2017,"2016/2017","IN",9,"b",NA,"2016/17 summer bleaching, COTS removal.  0+ bleaching, low numbers disease and Drupella Decline in coral cover in the absence of COTS, COTS removal-7173",NA,0.28758565433655,0.11858300978471,-0.16900264455184,-0.591412860472078,0.591412860472078,0.16900264455184,10.7,0.235761743507433,22.095581,27.4639890710382,0,0.2634813,1.53575667610027,0.723703340916436,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Mackay Reef (16-015)","16-015","Manta Tow",2025,2024,"2024","CA",9,NA,NA,NA,NA,0.425120162627123,0.164716917599488,-0.260403245027635,-0.589928021843768,0.589928021843768,0.260403245027635,3.52,0.35,11.0778055,27.0069315068493,9.13,0.2532194,1.83551744284273,0.750209419974484,7,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"Pelican Island Reef (23-017)","23-017","MMP Inshore",2024,2024,"2024","CB",2,"b",NA,"bleaching still evident at time of surveys",NA,0.0679209105952757,0.040204287028933,-0.0277166235663427,-0.589858627641435,0.589858627641435,0.0277166235663427,13.26,0.152844971056535,7.567568,24.322904109589,10.48,0.14710079,2.83515297436757,0.550126186632419,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"No Name Reef (14-139)","14-139","Manta Tow",2017,2016,"2016/2017","CL",9,"m",NA,"Bleaching, storm damage",NA,0.151336005476351,0.0975872262746834,-0.0537487792016674,-0.587936028477662,0.587936028477662,0.0537487792016674,11.36,0.124764971725282,12.157204,26.7978630136986,0,0.34353864,1.59445952808913,0.586520943949374,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Turner Reef (21-562)","21-562","LTMP Benthic",2021,2020,"2020/2022","SW",9,NA,NA,NA,NA,0.0544791150336191,0.0569728150878569,0.00249370005423778,-0.58755038923975,0.58755038923975,0,6,0.0250013667279462,10.9439125,25.1832876712329,0,0.35161924,1.81565117553396,0.510251581470227,35,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"Humpy (Bur-ye-Bur-ye) Reef (23-016)","23-016","MMP Inshore",2025,2024,"2024","CB",5,"b",NA,"further decline as a result of bleaching in 2024",NA,0.135941071097597,0.0615260464349218,-0.0744150246626747,-0.586693326915055,0.586693326915055,0.0744150246626747,12.47,0.421694539526513,11.073316,24.3245753424658,9.74,0.20210946,2.71409969390093,0.54044065406757,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"Thetford Reef (16-068)","16-068","LTMP Benthic",2018,2017,"2016/2017","CA",9,"b",NA,"declines in HC and SC .  2016/17 bleaching, COTS removal- 36",NA,0.29173398494282,0.123077185513926,-0.168656799428894,-0.584589568703854,0.584589568703854,0.168656799428894,10.88,0.098205843707331,23.005213,27.4668852459016,0,0.24835588,1.54690723454769,0.717407069483961,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Double Cone Reef (20-024)","20-024","MMP Inshore",2021,2021,NA,"WH",2,NA,NA,NA,NA,0.0162639071630757,0.0145380045749727,-0.00172590258810297,-0.584540384628248,0.584540384628248,0.00172590258810297,0,0,14.271323,26.4075342465753,6.9,0.29067624,1.87977863770658,0.630236691885792,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Snapper Reef (16-006)","16-006","MMP Inshore",2017,2017,"2016/2017","CA",2,"b",NA,NA,NA,0.047228930232887,0.0285616825600039,-0.0186672476728831,-0.584095049882311,0.584095049882311,0.0186672476728831,11.65,0.100691271472048,6.245408,27.285956284153,0,0.19455943,1.89395126862467,0.838518103261449,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Tern Reef (20-309)","20-309","LTMP Benthic",2024,2023,NA,"PO",9,"b",NA,"DHW 7.76 11% bl",NA,0.24878524300467,0.116742614645124,-0.132042628359546,-0.57550180999181,0.57550180999181,0.132042628359546,0.81,0.153205498193931,14.271323,26.4075342465753,6.9,0.29067624,1.87977863770658,0.630236691885792,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Broomfield Reef (23-048)","23-048","Manta Tow",2025,2024,"2024","CB",9,"m",NA,"Aerial bl 5 2024   DHW 11.6",NA,0.581105916624201,0.249124913557262,-0.331981003066939,-0.566486290812503,0.566486290812503,0.331981003066939,11.6,0.854697543316267,9.244155,24.866301369863,6.9,0.40363052,1.99782738627255,0.553300458022731,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"Agincourt Reefs (No 1) (15-099c)","15-099c","LTMP Benthic",2017,2016,"2016/2017","CA",9,"b",NA,"bleaching mortality-decline in HC and SC.  2015/16 bleaching event, COTS removal dives- 0 COTS",NA,0.260030917282772,0.121576773372586,-0.138454143910186,-0.564037542791355,0.564037542791355,0.138454143910186,6.89,0.339645219894423,15.149266,26.7412876712329,0,0.29228604,1.74285161920352,0.608379443296651,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Daydream Reef (No 1) (20-035a)","20-035a","MMP Inshore",2018,2018,NA,"WH",5,NA,NA,NA,NA,0.041395876644934,0.0316362373302316,-0.00975963931470243,-0.562693114725102,0.562693114725102,0.00975963931470243,0,0.0221610279760403,14.271323,26.4075342465753,6.9,0.29067624,1.87977863770658,0.630236691885792,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Linnet Reef (14-126)","14-126","LTMP Benthic",2017,2016,"2016/2017","CL",9,"m","Nathan","0+ bleaching in sector.  Cyclone Ita April 2014, Cyclone Nathan March 2015, COTS removal in 2014 - 261",NA,0.0459677536686492,0.0343920168458061,-0.0115757368228431,-0.562327431610067,0.562327431610067,0.0115757368228431,7.76,0.0244989525554628,10.250226,26.5167397260274,0,0.21685536,1.87977863770658,0.665756346828723,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Havannah Reef (18-065)","18-065","LTMP Benthic",2021,2020,"2020/2022","TO",9,"b",NA,"bleaching at time of previous survey",NA,0.183885245059707,0.111469975169889,-0.0724152698898174,-0.554608938305245,0.554608938305245,0.0724152698898174,8.18,0.406409751036634,14.271323,25.7052054794521,8.71,0.13337435,2.55607635403194,0.782407649281985,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Barren Island Reef (22-009)","22-009","MMP Inshore",2024,2024,"2024","CB",2,"b",NA,"bleaching still evident at time of surveys",NA,0.591656568389546,0.259880403289532,-0.331776165100014,-0.553059536283043,0.553059536283043,0.331776165100014,11.06,0.53129173943683,9.55808,24.8846575342466,10,0.6158271,2.62494017267336,0.566571399049854,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"Feather Reef (17-034)","17-034","Manta Tow",2018,2017,"2016/2017","IN",9,"b",NA,"2015/16 and 2016/17 summer Bleaching",NA,0.218295713068147,0.107293217121161,-0.111002495946986,-0.550300125951211,0.550300125951211,0.111002495946986,8.91,0.30190549354573,14.201094,27.2652459016393,0,0.24675454,1.76278974122634,0.707406767884459,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Middle (Ba-la-ba) Island Reef (23-010)","23-010","MMP Inshore",2024,2024,"2024","CB",2,"b",NA,"bleaching still evident at time of surveys",NA,0.193860163890118,0.094141417582425,-0.0997187463076931,-0.547235400287571,0.547235400287571,0.0997187463076931,12.23,0.45895037123979,8.068344,24.3384109589041,9.54,0.13480109,2.72393263165551,0.588640168198124,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"Hoskyn Islands Reef (23-080)","23-080","Manta Tow",2025,2024,"2024","CB",9,"b",NA,"DHW 11.48",NA,0.618430082975236,0.279642612254249,-0.338787470720987,-0.546354301641445,0.546354301641445,0.338787470720987,11.2,0.35,13.345895,24.8957534246575,0,0.30311465,1.97160689474849,0.569262844625631,35,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"Middle (Ba-la-ba) Island Reef (23-010)","23-010","MMP Inshore",2025,2024,"2024","CB",2,"b",NA,"further decline as a result of bleaching in 2024",NA,0.094141417582425,0.0482320846864946,-0.0459093328959304,-0.543780352580433,0.543780352580433,0.0459093328959304,12.23,0.253952470085402,8.068344,24.3384109589041,9.54,0.13480109,2.72393263165551,0.588640168198124,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"Tobias Spit (17-009a)","17-009a","MMP Inshore",2024,2024,"2024","IN",2,"m",NA,"clear depth limit to level of mortality",NA,0.355280949911301,0.160107346874442,-0.195173603036859,-0.543255311709033,0.543255311709033,0.195173603036859,6.32,0.0823098660707458,14.271323,26.6191780821918,11.03,0.11350354,2.17774003343334,0.74135308491569,7,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"Hedley Reef (17-014)","17-014","Manta Tow",2018,2017,"2016/2017","IN",9,"b",NA,"0+ bleaching, disease, Drupella and low numbers of COTS, 2016/17 summer bleaching",NA,0.126336876742284,0.0755168977705745,-0.05081997897171,-0.542744003787903,0.542744003787903,0.05081997897171,7.98,0.277794605110749,13.539719,27.4591256830601,0,0.22999181,1.55578483367227,0.686049413968976,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Humpy (Bur-ye-Bur-ye) Reef (23-016)","23-016","MMP Inshore",2024,2024,"2024","CB",2,"b",NA,"bleaching still evident at time of surveys",NA,0.496873497432358,0.229973531857205,-0.266899965575153,-0.540825717671019,0.540825717671019,0.266899965575153,12.47,0.707532940530005,11.073316,24.3245753424658,9.74,0.20210946,2.71409969390093,0.54044065406757,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"Credlin Reefs (East) (20-287)","20-287","Manta Tow",2003,2002,"1998/2002","PO",9,"m",NA,"COTS, bleaching",NA,0.304181059001801,0.153483853259439,-0.150697205742362,-0.539141159515425,0.539141159515425,0.150697205742362,6.5175,0.498246026036378,14.271323,26.4075342465753,6.9,0.29067624,1.87977863770658,0.630236691885792,7,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
"Lizard Island Reef (North West) (14-116a)","14-116a","LTMP Benthic",2017,2016,"2016/2017","CL",9,"m","Nathan","Nathan and bleaching 2016",NA,0.0859556729242052,0.0666113069083479,-0.0193443660158573,-0.537967744311634,0.537967744311634,0.0193443660158573,8.63,0.0114781148658488,26.708565,26.6077260273973,0,0.2514753,1.7374569769801,0.850636535414808,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Lady Musgrave Reef (23-082a)","23-082a","LTMP Benthic",2025,2024,"2024","CB",9,"m",NA,"b s 34% decline hc abs 55% decline rel",NA,0.633379230384772,0.289751718993401,-0.343627511391371,-0.53306571897824,0.53306571897824,0.343627511391371,11.12,0.916236619954688,30.281443,24.9052054794521,6.29,0.33957973,1.99035393671443,0.565634816168477,22,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"Yonge Reef (14-138)","14-138","Manta Tow",2017,2016,"2016/2017","CL",9,"m",NA,"bleaching mortality, storm dmage",NA,0.14657645832515,0.118070999925274,-0.0285054583998756,-0.531754637395608,0.531754637395608,0.0285054583998756,11.49,0.0830750625812712,18.468624,26.8202465753425,0,0.33101484,1.58471662719733,0.595628589472832,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Humpy (Bur-ye-Bur-ye) Reef (23-016)","23-016","MMP Inshore",2024,2024,"2024","CB",5,"b",NA,"bleaching still evident at time of surveys",NA,0.27456883183504,0.135941071097597,-0.138627760737443,-0.527912180324364,0.527912180324364,0.138627760737443,12.47,0.75964782259455,11.073316,24.3245753424658,9.74,0.20210946,2.71409969390093,0.54044065406757,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"Grub Reef (18-077)","18-077","LTMP Benthic",2018,2017,"2016/2017","TO",9,"b",NA,"DHW 2017>4",NA,0.115621806561379,0.075441547376669,-0.04018025918471,-0.524472237066049,0.524472237066049,0.04018025918471,5.55,0.164234039534737,16.670933,27.1728415300546,6.87,0.30984086,1.60797605942196,0.587086391420377,30,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"St Crispin Reef (16-019)","16-019","Manta Tow",2017,2016,"2016/2017","CA",9,"b",NA,"bleaching mortality- HC and particularly SC",NA,0.198840732615909,0.105338245854222,-0.093502486761687,-0.523346155026816,0.523346155026816,0.093502486761687,5.82,0.315461613275003,25.64819,26.7045479452055,0,0.28195313,1.79170512679958,0.609137673725042,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Eyrie Reef (14-118)","14-118","Manta Tow",2025,2024,"2024","CL",9,"b",NA,"DHW 6.27 to 6.32",NA,0.320290597653785,0.151922505360217,-0.168368092293568,-0.522993029813344,0.522993029813344,0.168368092293568,6.27,0.35,8.488117,26.9334794520548,9.4,0.24502893,1.84502535981078,0.807558859372628,7,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"U/N Reef (19-131a)","19-131a","Manta Tow",2003,2002,"1998/2002","WH",9,"b",NA,"Bleaching summer of 2001/2002 Feb? surveyed dec 02",NA,0.181313866966887,0.106132741037446,-0.0751811259294411,-0.522833917562772,0.522833917562772,0.0751811259294411,2.62,0.163270929081004,14.271323,26.4075342465753,6.9,0.29067624,1.87977863770658,0.630236691885792,7,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
"Wreck Island Reef (23-051)","23-051","LTMP Benthic",2025,2024,"2024","CB",9,"b",NA,"big hc decline",NA,0.669729584235789,0.304980583142616,-0.364749001093173,-0.522287829717189,0.522287829717189,0.364749001093173,11.64,0.930156919943449,9.457288,24.8984931506849,6.48,0.38688174,1.98185804008485,0.554544566512576,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"Lizard Island Reef (North West) (14-116a)","14-116a","Manta Tow",2017,2016,"2016/2017","CL",9,"m",NA,"bleaching in sector, COTS, storm damage",NA,0.0789937557833027,0.0673773967725461,-0.0116163590107567,-0.513389804555058,0.513389804555058,0.0116163590107567,8.63,0.0114781148658488,26.708565,26.6077260273973,0,0.2514753,1.7374569769801,0.850636535414808,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Pelorus (North Palm or Yanooa) Reef (18-048)","18-048","MMP Inshore",2018,2018,NA,"TO",2,NA,NA,NA,NA,0.0730642217642022,0.0523958360523465,-0.0206683857118557,-0.512430212665189,0.512430212665189,0.0206683857118557,0,0.143583293123511,14.271323,26.4075342465753,6.9,0.29067624,1.87977863770658,0.630236691885792,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Hastings Reef (16-057)","16-057","Manta Tow",2018,2017,"2016/2017","CA",9,"b",NA,"bleaching mortality- HC, COTS removal",NA,0.17666484819955,0.0989378581488984,-0.0777269900506519,-0.511875881680752,0.511875881680752,0.0777269900506519,10.25,0.056680615931384,14.459426,27.5288797814208,0,0.22725509,1.52878254422096,0.740740089266183,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"One Tree Island Reef (23-055a)","23-055a","Manta Tow",2025,2024,"2024","CB",9,"m",NA,"Aerial bl 4 2024  DHW 11.81",NA,0.606474989544504,0.296715468929257,-0.309759520615246,-0.506560669293893,0.506560669293893,0.309759520615246,11.53,0.836828926436965,10.011779,24.9310410958904,0,0.3684808,1.95674695404049,0.544227432186875,35,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"Ribbon No 6 Reef (15-032)","15-032","Manta Tow",2017,2016,"2016/2017","CL",9,"m",NA,"Storm damage, bleaching",NA,0.239381702834767,0.140083322467399,-0.0992983803673677,-0.506174734447803,0.506174734447803,0.0992983803673677,8.46,0.335920039988253,20.027489,26.7934794520548,0,0.30008182,1.6431534009011,0.58249808886261,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Carter Reef (14-137)","14-137","Manta Tow",2017,2016,"2016/2017","CL",9,"m",NA,"0+ survey severe bleaching in sector 2016 summer, also severe storm damage",NA,0.140398744166513,0.10687497474695,-0.0335237694195629,-0.505606986301472,0.505606986301472,0.0335237694195629,11.32,0.021373196961855,15.719178,26.809397260274,0,0.36778542,1.58759891711866,0.602914880997738,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Lizard Island Reef (North West) (14-116a)","14-116a","Manta Tow",2025,2024,"2024","CL",9,"b",NA,"DHW 6.27  aerial bl 4",NA,0.21332978566327,0.114860973067247,-0.0984688125960228,-0.502100667133295,0.502100667133295,0.0984688125960228,6.27,0.0987014930437708,14.705882,27.0482465753425,8.99,0.18228047,1.7279407950666,0.846120363450986,7,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"Opal Reef (16-025)","16-025","LTMP Benthic",2021,2020,"2020/2022","CA",9,NA,NA,NA,NA,0.0347076162459615,0.0499336113732447,0.0152259951272832,-0.491270200596743,0.491270200596743,0,7.4,0.110527069124092,17.354319,26.3858082191781,9.45,0.24904363,1.91832253103672,0.816577892043932,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"Moore Reef (16-071)","16-071","Manta Tow",2018,2017,"2016/2017","IN",9,"b",NA,"2016/17 summer bleaching, COTS removal",NA,0.174971701805881,0.111653329390345,-0.063318372415536,-0.48862263731325,0.48862263731325,0.063318372415536,10.7,0.235761743507433,22.095581,27.4639890710382,0,0.2634813,1.53575667610027,0.723703340916436,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Fitzroy Island Reef (No 1) (16-054a)","16-054a","MMP Inshore",2024,2024,"2024","CA",2,"b",NA,"partial bleaching during bleaching surveys Feb24",NA,0.461210763016193,0.219427232631608,-0.241783530384585,-0.484365625417961,0.484365625417961,0.241783530384585,7.82,0.350445018406485,11.225569,26.726,10.69,0.1840993,2.06972538711834,0.735364660796585,7,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"U/N Reef (13-121)","13-121","Manta Tow",2017,2016,"2016/2017","PB",9,"b",NA,"Bleaching",NA,0.220676621785684,0.133821657013886,-0.0868549647717975,-0.477297040078607,0.477297040078607,0.0868549647717975,9.98,0.454772294081805,10.590801,26.722602739726,0,0.27762663,1.54126618237214,0.697632793471294,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"U/N Reef (20-104)","20-104","Manta Tow",2023,2022,"2020/2022","WH",9,"b",NA,"DHW 4 in 2022",NA,0.26785735123735,0.162220604347474,-0.105636746889876,-0.475001040961139,0.475001040961139,0.105636746889876,4.07,0.39312911562071,12.016257,25.9912602739726,7.43,0.46912482,1.99717637683873,0.594414272263053,35,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
"Roxburgh Reef (18-042)","18-042","LTMP Benthic",2018,2017,"2016/2017","TO",9,"b",NA,"mortality on sites, but not manta tow for 2016/17 bleaching event.  low disease and Drupella on transects, 8% decline HCC",NA,0.186142422888238,0.103755601487097,-0.082386821401141,-0.473397393293193,0.473397393293193,0.082386821401141,7.54,0.345564261721146,22.796177,27.198087431694,0,0.29467005,1.62688718596373,0.629629255359869,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Arlington Reef (16-064)","16-064","LTMP Benthic",2018,2017,"2016/2017","CA",9,"b",NA,"2016/17 summer bleaching.  Decline in HC and SC coral cover, COTS removal-1411",NA,0.204525724656727,0.108503961124504,-0.0960217635322232,-0.468838869325361,0.468838869325361,0.0960217635322232,10.9,0.0560992058377977,19.932777,27.4922677595628,0,0.21502048,1.56765828787392,0.731851271383275,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"MacGillivray Reef (14-114)","14-114","Manta Tow",2017,2016,"2016/2017","CL",9,"m",NA,"bleaching in sector. COTS and cyclone",NA,0.0848209378620257,0.0728562897213252,-0.0119646481407006,-0.46811854878177,0.46811854878177,0.0119646481407006,8.61,0.016068318755953,20.619947,26.6440273972603,0,0.31834844,1.69756019904637,0.650274087386144,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Pelorus (North Palm or Yanooa) Reef (18-048)","18-048","MMP Inshore",2017,2017,"2016/2017","TO",2,"b",NA,NA,NA,0.0969092049541566,0.0730642217642022,-0.0238449831899545,-0.453971403995792,0.453971403995792,0.0238449831899545,9.28,0.118209617879928,14.271323,26.8824043715847,0,0.21606478,2.16085231878244,0.65555563541915,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Double Cone Reef (20-024)","20-024","MMP Inshore",2023,2023,NA,"WH",2,NA,NA,NA,NA,0.0130169771659895,0.0163524673453969,0.00333549017940733,-0.453854524970982,0.453854524970982,0,1.07,0.0503031331112033,14.271323,26.4075342465753,6.9,0.29067624,1.87977863770658,0.630236691885792,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"U/N Reef (22-084)","22-084","Manta Tow",2025,2024,"2024","SW",9,NA,NA,NA,NA,0.150226701238021,0.10558523495026,-0.0446414662877608,-0.453723612606153,0.453723612606153,0.0446414662877608,8.47,0.35,17.269842,25.4614794520548,6.8,0.3924451,1.85324461942853,0.553402944765737,4,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"U/N Reef (20-348)","20-348","LTMP Benthic",2018,2017,"2016/2017","PO",9,NA,NA,NA,NA,0.0959235899111684,0.0883388358182435,-0.00758475409292499,-0.450765106232778,0.450765106232778,0.00758475409292499,2.46,0.046115053552099,10.884117,26.1300273224044,6.26,0.40284675,1.69078060974561,0.587399669994007,30,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"Hastings Reef (16-057)","16-057","Manta Tow",2025,2024,"2024","CA",9,"m","Jasper","Jasper",NA,0.267578632940746,0.152819704847039,-0.114758928093706,-0.44997235798075,0.44997235798075,0.114758928093706,7.62,0.151757249208353,13.598022,27.1890684931507,7.59,0.23088485,1.62497973288746,0.686790138945313,4,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"Middle (Ba-la-ba) Island Reef (23-010)","23-010","MMP Inshore",2024,2024,"2024","CB",5,"b",NA,"bleaching still evident at time of surveys",NA,0.209690603438908,0.123308522519693,-0.0863820809192144,-0.449846999088599,0.449846999088599,0.0863820809192144,12.23,0.353371579714702,8.068344,24.3384109589041,9.54,0.13480109,2.72393263165551,0.588640168198124,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"Farquharson Reef (No 1) (17-063a)","17-063a","Manta Tow",2024,2023,NA,"IN",9,NA,NA,NA,NA,0.109150253960542,0.0779153266524867,-0.0312349273080556,-0.449076695968449,0.449076695968449,0.0312349273080556,0.64,0.154024426561324,14.271323,26.4075342465753,6.9,0.29067624,1.87977863770658,0.630236691885792,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wardle Reef (17-032)","17-032","Manta Tow",2017,2016,"2016/2017","IN",9,"b",NA,"Bleaching",NA,0.171537970995167,0.115854297652077,-0.0556836733430899,-0.440702761038225,0.440702761038225,0.0556836733430899,4.25,0.627721660629356,28.042128,26.7055068493151,0,0.21686655,1.8745334624935,0.531420712069523,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Arlington Reef (16-064)","16-064","Manta Tow",2018,2017,"2016/2017","CA",9,"b",NA,"2016/17 summer bleaching",NA,0.156502012060345,0.0950088256375034,-0.0614931864228413,-0.438374631032316,0.438374631032316,0.0614931864228413,10.9,0.0560992058377977,19.932777,27.4922677595628,0,0.21502048,1.56765828787392,0.731851271383275,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Daydream Reef (No 1) (20-035a)","20-035a","MMP Inshore",2023,2023,NA,"WH",2,NA,NA,NA,NA,0.01150139754095,0.015384639753426,0.00388324221247603,-0.435598364528286,0.435598364528286,0,0.3,0.259823066238289,14.271323,26.4075342465753,6.9,0.29067624,1.87977863770658,0.630236691885792,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Daydream Reef (No 1) (20-035a)","20-035a","MMP Inshore",2021,2021,NA,"WH",5,NA,NA,NA,NA,0.0282076459431302,0.0307411679540613,0.00253352201093105,-0.434561059964502,0.434561059964502,0,0,0.138156512489751,14.271323,26.4075342465753,6.9,0.29067624,1.87977863770658,0.630236691885792,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Credlin Reefs (East) (20-287)","20-287","Manta Tow",2023,2022,"2020/2022","PO",9,NA,NA,NA,NA,0.143287573986517,0.129736035321844,-0.0135515386646727,-0.427411592764051,0.427411592764051,0.0135515386646727,6.51,0.442373628104916,12.755466,25.9673150684931,9.42,0.48334572,2.11894841376186,0.616543892270254,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"Snapper Reef (16-006)","16-006","MMP Inshore",2017,2017,"2016/2017","CA",5,"b",NA,NA,NA,0.218630869965186,0.14598638332527,-0.0726444866399165,-0.426282362631548,0.426282362631548,0.0726444866399165,11.65,0.0800408191933836,6.245408,27.285956284153,0,0.19455943,1.89395126862467,0.838518103261449,35,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"Corbett Reef (14-016)","14-016","Manta Tow",2025,2024,"2024","PB",9,"b",NA,"Aerial bl 3 2024 DHW 6.82",NA,0.324596955448926,0.188291201553639,-0.136305753895287,-0.425471571463703,0.425471571463703,0.136305753895287,7.49,0.3212422002046,14.271323,27.0814794520548,6.41,0.22527595,1.90988459889194,0.813048865318516,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"Wheeler Reef (18-095)","18-095","Manta Tow",1999,1998,"1998/2002","TO",9,NA,NA,NA,NA,0.449129144053282,0.267437762720654,-0.181691381332627,-0.425078227838829,0.425078227838829,0.181691381332627,2.435,0.598932048235007,14.271323,26.4075342465753,6.9,0.29067624,1.87977863770658,0.630236691885792,7,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
