ann_maxdhw,scenario,programme_key,prop_acropora_pre,dhw_novelty10,log_coastal_rain30,wqc_prior10_percentile,cloudp_90,predicted_occurrence,predicted_positive_mortality,predicted_mortality,tail_probability,tail_magnitude,conservative_prediction,soft_gate_prediction,aggressive_prediction,observed_dhw_min,observed_dhw_max,outside_observed_dhw
5.75,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.38426208144085144,0.046067522728978794,0.017702002170661126,0.0334786387440394,0.44404432678135974,0.024838682504128903,0.03197536283759668,0.09571057712718892,4.12,13.26,FALSE
5.75,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.7297418004123132,0.3051130282121589,0.22265373053679374,0.857560095612742,0.5429392671531229,0.3599857782388326,0.49731782594087137,0.519252680612032,0,11.64,FALSE
5.75,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.6738054850959203,0.4057053092963948,0.2733664627364477,0.7181051378395268,0.49884813965880886,0.3543262380797576,0.4352860134230675,0.4644420807920602,0,11.64,FALSE
5.75,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.6566392997227717,0.44349969687650553,0.29121933038425013,0.23921144871252842,0.539620868763587,0.3209295763133211,0.35063982224239204,0.41271065348519964,4.12,13.26,FALSE
6,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.3309857325361901,0.01636793376847333,0.0054175525484619885,0.005546955229504498,0.3922109263663292,0.006490315312280342,0.007563078076098695,0.034225104638963555,0,11.64,FALSE
6,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.29005269635082903,0.048191800500633625,0.013978161677210015,0.006951219389773106,0.3465908751979195,0.015134193648965117,0.016290225620720217,0.04170940510559456,0,11.64,FALSE
6,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.22480157990240826,0.015683613697173075,0.0035257011377035578,0.00443910087694884,0.39305609354613097,0.0043902834909727954,0.005254865844242033,0.02947877815521221,4.12,13.26,FALSE
6,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.12313940255646631,0.07333864778347472,0.00903087727235619,0.013569862200719852,0.42376244624570164,0.01184480239298451,0.01465872751361283,0.05734285467448068,0,11.64,FALSE
6,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.1288043282311858,0.093698135439359,0.012068725391781297,0.01828311287382368,0.38324379342886583,0.015461843224216898,0.0188549610566525,0.06225718506753004,0,11.64,FALSE
6,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.4094213801938695,0.07454386688122375,0.030519852863498703,0.036171536697762484,0.4452232154475033,0.03802008181269512,0.04552031076189153,0.1093915228772831,4.12,13.26,FALSE
6,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.6322309284543102,0.2768981202068356,0.17506355562562084,0.8425629055483622,0.5215511209573609,0.3210323405167653,0.4670011254079097,0.49310873760882623,0,11.64,FALSE
6,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.47923711945562403,0.40041347577872394,0.19189300072340995,0.7037374909929148,0.47421164695515033,0.2912321086032306,0.39057121648305126,0.4287274680397184,0,11.64,FALSE
6,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.5433202613490591,0.4859254432836045,0.26401313884100536,0.26003985610607033,0.5518092490163649,0.30143236837994897,0.33885159791889263,0.41077218426626616,4.12,13.26,FALSE
6.25,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.24301553237896595,0.019851873954240658,0.004824313717709921,0.005694354088357224,0.3928530239646529,0.005929100154007251,0.007033886590304581,0.034105326540861014,0,11.64,FALSE
6.25,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.25394856249051084,0.058023590588910205,0.014735007420591681,0.006995075363294281,0.34685825381483315,0.015896620989806518,0.017058234559021355,0.04251265561705474,0,11.64,FALSE
6.25,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.18249336317732656,0.01817296747242393,0.003316445952954803,0.007493443034039373,0.3940461496935585,0.0047804013412984505,0.006244356729642098,0.03713983594204294,4.12,13.26,FALSE
6.25,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.11327142216633652,0.07211703797056845,0.00816879945334998,0.0141777626258149,0.4248823863779436,0.011122832612534366,0.014076865771718752,0.05778705725545171,0,11.64,FALSE
6.25,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.11854375208527099,0.09134716354312741,0.0108286355087492,0.01828311287382368,0.3845773579293383,0.014245280547980714,0.017661925587212225,0.06136509202040861,0,11.64,FALSE
6.25,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.40783259280051065,0.0683719695024048,0.02788431759704319,0.04041544845932063,0.4463190484845942,0.03633993124693095,0.04479554489681871,0.1120047363083155,4.12,13.26,FALSE
6.25,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.6541217388202573,0.24950766813069797,0.16320838972663984,0.7898756420953787,0.5246989535504546,0.3059746853325179,0.448740980938396,0.48448294114211143,0,11.64,FALSE
6.25,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.5704232020635935,0.3747723987781958,0.21377887175611243,0.5986794769106417,0.48379030279621155,0.2946040229036026,0.3754291740510928,0.4226985440005716,0,11.64,FALSE
6.25,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.793522312426881,0.5536740055563941,0.4393526772197636,0.2558648959805332,0.5862585596277012,0.4581467063803813,0.47694073554099903,0.5136622114376694,4.12,13.26,FALSE
6.5,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.23959695989804308,0.0282759450728314,0.006774830477694454,0.013078687871969702,0.39857541962884174,0.009336949284475302,0.011899068091256147,0.05158196513216596,0,11.64,FALSE
6.5,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.23786823348645314,0.06757317762165639,0.016073512391929733,0.017423628463060892,0.34790098835061434,0.01896433171939943,0.021855151046869123,0.059874272222938396,0,11.64,FALSE
6.5,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.16129303914327356,0.023369275241109887,0.0037693014262142705,0.010085357622082899,0.396258212479576,0.00574849694155179,0.007727692456889309,0.043185346194215025,4.12,13.26,FALSE
6.5,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.11327142216633652,0.07356812677292664,0.008333166345682737,0.01253356574516254,0.4248823863779436,0.010943589863367995,0.013554013381053255,0.05496727146727085,0,11.64,FALSE
6.5,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.11542865429670023,0.09257219785843054,0.010685484224086512,0.016446503373614516,0.3866453540920276,0.013777096858149896,0.01686870949221328,0.05890005222141596,0,11.64,FALSE
6.5,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.4373227742023217,0.06491707875154162,0.028389716972734774,0.031178050502875507,0.44319067527408323,0.03485605958601507,0.04132240219929537,0.10163239732638533,4.12,13.26,FALSE
6.5,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.7326580319957259,0.22432026327823415,0.16435004263019412,0.7606231718836518,0.5231232848353612,0.300795663366732,0.4372412841032699,0.47724950807027533,0,11.64,FALSE
6.5,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.6617767750305897,0.32608860076466617,0.21579786258827827,0.5667887805293014,0.4809584974317474,0.2909428990219309,0.3660879354555835,0.4154250429324536,0,11.64,FALSE
6.5,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.7342336645160007,0.32593927251034355,0.2393155864649489,0.10878481667408275,0.5616681692301734,0.2568491197752149,0.27438265308548093,0.34563566685961705,4.12,13.26,FALSE
6.75,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.1843635659099243,0.02556262835018986,0.004712817316671128,0.00908297345494311,0.39960310932310134,0.006506206336625697,0.008299595356580267,0.04234769246648359,0,11.64,FALSE
6.75,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.1923228661342205,0.06474629657309527,0.012452193328513942,0.012663491225074442,0.3550180144969529,0.014621232963702416,0.01679027259889089,0.051001871505516425,0,11.64,FALSE
6.75,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.1314430272696561,0.01924498778896192,0.0025296194547487203,0.009168120011875124,0.4026951831402396,0.004364002410992839,0.0061983853672369586,0.040845592356411685,4.12,13.26,FALSE
6.75,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.11371662399428316,0.0673129323220241,0.007654599414816244,0.012531057574300165,0.42475432552468495,0.01026794975587004,0.012881300096923839,0.05434566304550838,0,11.64,FALSE
6.75,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.10912270296569498,0.09258071622164483,0.01010265799660585,0.016148085634825202,0.38700559657368305,0.013145788460685802,0.016188918924765754,0.057997643420659564,0,11.64,FALSE
6.75,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.413973643248943,0.0635731197796947,0.026317596007901654,0.030008501085323516,0.44525753474702345,0.03260347581107081,0.03888935561423996,0.09889040220500508,4.12,13.26,FALSE
6.75,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.7551251425745777,0.1776811750731983,0.13417152265996737,0.7356556628194513,0.5399075993412071,0.28341254387031795,0.43265356508066855,0.4821728629613786,0,11.64,FALSE
6.75,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.6847340757773841,0.2832060931929337,0.19392086247698717,0.5195284966101824,0.4938510868892049,0.2718320117654042,0.3497431610538213,0.41010554505319896,0,11.64,FALSE
6.75,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.8366507553152092,0.31992537512979274,0.2676658067468427,0.10732060472278343,0.5651216416802531,0.28362737678852973,0.29958894683021675,0.3651118137825148,4.12,13.26,FALSE
7,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.18308303439670776,0.01170592160139095,0.0021431556471926236,0.0065511080799508506,0.39880012082138994,0.0034424269719533574,0.004741698296714091,0.03424814032613155,0,11.64,FALSE
7,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.18205173905863728,0.03016882653979053,0.005492287336927237,0.008331575875350784,0.3548709865274455,0.0069477249076958176,0.008403162478464397,0.037382689818806776,0,11.64,FALSE
7,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.135744815937262,0.008677455079763512,0.0011779195426063571,0.006114349036681119,0.39328369576518013,0.002376655330168155,0.003575391117729953,0.03183835745427673,4.12,13.26,FALSE
7,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.11569780173156392,0.07398174239941717,0.008559524963883404,0.012205411917981279,0.4382971190547797,0.011182087140144218,0.013804649316405031,0.05603612046061436,0,11.64,FALSE
7,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.10448523268112596,0.10176188401999457,0.010632614129898887,0.01601756281487356,0.39976945000854575,0.013749125986032572,0.016865637842166256,0.059881970728217014,0,11.64,FALSE
7,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.40541530787271557,0.08100553340584755,0.032840883265125236,0.029891423186528505,0.4580309833084056,0.03919565187268328,0.04555042048024132,0.10635257893322286,4.12,13.26,FALSE
7,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.7680884818401839,0.15305204398415453,0.1175575121063263,0.789727253297001,0.5401376718432573,0.2844190465297535,0.4512805809531808,0.49309013085096026,0,11.64,FALSE
7,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.6966505090205347,0.2660156397958898,0.18531993087122986,0.583278347221706,0.49719568005298415,0.2762751166318623,0.3672303023924949,0.4235077420667773,0,11.64,FALSE
7,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.8644778281395304,0.34077534316824487,0.2945927285455875,0.18142581547947273,0.5747289857544496,0.32000470300033007,0.34541667745507265,0.41391427238439976,4.12,13.26,FALSE
7.25,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.2113833109898589,0.022687794479713717,0.004795821116179329,0.007660087690136091,0.4006153251167386,0.006311827171234558,0.007827833226289787,0.03943870681508741,0,11.64,FALSE
7.25,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.2166426671436134,0.05458840987420278,0.011826178710276051,0.010395044663250213,0.3593928017949836,0.013632663995486346,0.015439149280696639,0.04726271325395729,0,11.64,FALSE
7.25,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.1753591558286851,0.015900744076470814,0.002788341058297887,0.006616710029098177,0.39291717501133705,0.004079025742426613,0.0053697104265553386,0.03452265405921809,4.12,13.26,FALSE
7.25,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.11402136037824924,0.07307611263892227,0.00833223777424409,0.013456851238703651,0.41667757207791073,0.011079758983115667,0.013827280191987243,0.05570179480284798,0,11.64,FALSE
7.25,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.10648453624487869,0.11854490941364845,0.01262319970310351,0.01887280768438129,0.377134559884983,0.016062876102845937,0.01950255250258836,0.06269916445777643,0,11.64,FALSE
7.25,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.4246291892026491,0.0964592398972137,0.04095940882865767,0.04047377650239319,0.4280330101054309,0.04879257404268396,0.056625739256710245,0.11883124544227686,4.12,13.26,FALSE
7.25,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.8717476646615409,0.18904640781994048,0.16480076452968637,0.818551376453784,0.5338482738011928,0.31584293787520246,0.4668851112207185,0.4986921776211818,0,11.64,FALSE
7.25,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.8151905710670473,0.3272038417263004,0.2667334865921946,0.6419731057285679,0.4854470058290566,0.3369375851968512,0.4071416838015078,0.44197380998082636,0,11.64,FALSE
7.25,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.9194959150954004,0.4171817162829347,0.38359688397464675,0.1480877597400337,0.560647612567148,0.3967064068534489,0.409815929732251,0.45172985069696087,4.12,13.26,FALSE
7.5,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.1839001434782642,0.022128868950131393,0.004069502174940869,0.007016540527177178,0.3879674104071394,0.005416319790645752,0.006763137406350635,0.03622663094724832,0,11.64,FALSE
7.5,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.20869413763930286,0.05706826635294872,0.011909812633098676,0.009984639614009782,0.3490790036681098,0.013593069063814578,0.01527632549453048,0.0456008265403399,0,11.64,FALSE
7.5,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.14893418758367996,0.01739640105403762,0.0025909188578629666,0.00771021477736849,0.38906741783634274,0.004080827264627723,0.00557073567139248,0.0365265810687304,4.12,13.26,FALSE
7.5,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.11305473548456216,0.07512083275673499,0.008492765876692707,0.015736950981471227,0.4166239699172466,0.011704136252690222,0.014915506628687736,0.05969160293723601,0,11.64,FALSE
7.5,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.10890311682097827,0.10360886204612946,0.011283328007098258,0.022976468568872165,0.37702979143818965,0.01548510906769857,0.019686890128298884,0.06672314335719308,0,11.64,FALSE
7.5,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.5043298582727299,0.11231624504943805,0.056644435947508294,0.046048377941401084,0.42238126215121624,0.06506522974756673,0.07348602354762516,0.13512748378013562,4.12,13.26,FALSE
7.5,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.8691615005952325,0.19780294338619575,0.1719227030956997,0.8094781875122068,0.528589046091116,0.31627951553296807,0.46063632797023635,0.49281899904962856,0,11.64,FALSE
7.5,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.8185221073972356,0.31197641873463716,0.25535959572091765,0.6401770279279818,0.4791189219604967,0.3269823859425284,0.39860517616413904,0.4343918122819954,0,11.64,FALSE
7.5,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.9437174726258633,0.35108365469860775,0.3313237792924214,0.14935375466717804,0.5603962596131873,0.3484301968058362,0.36553661431925105,0.4198518481655254,4.12,13.26,FALSE
7.75,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.1262029605033466,0.021153103381604386,0.0026695842705918254,0.007290211618919272,0.3966714805464805,0.00410576287164518,0.005541941472698535,0.0363105441916724,0,11.64,FALSE
7.75,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.14553862160431674,0.04617287005495293,0.006719935863313082,0.01037286825354278,0.35322951179220086,0.008517084953163747,0.010314234043014413,0.04201099334265594,0,11.64,FALSE
7.75,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.09343213422947376,0.01291315736184881,0.0012065038519585751,0.006887271816484118,0.3894530920279577,0.0025434837442539124,0.0038804636365492497,0.03342692848117721,4.12,13.26,FALSE
7.75,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.11339057104457077,0.07231887832370915,0.008200278910428212,0.017719410170319624,0.4163805617258178,0.011816635837749688,0.015432992765071166,0.0625349012677332,0,11.64,FALSE
7.75,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.10671524715753072,0.11831872222275927,0.012626411685364979,0.026941856041214726,0.3771711939346154,0.017537168207332615,0.022447924729300253,0.07246269945423946,0,11.64,FALSE
7.75,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.5689698967903557,0.10156402037019512,0.0577868701876435,0.032703665809292654,0.41893649168603464,0.06369232845196146,0.06959778671627942,0.12309772712480177,4.12,13.26,FALSE
7.75,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.9310184339430772,0.13547893190345855,0.12613338301303878,0.7455306109006652,0.5257795055465938,0.27510759195130047,0.42408180088956215,0.4712042886532563,0,11.64,FALSE
7.75,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.9135743846049408,0.226316297861611,0.20675677254498975,0.5546925433819153,0.47919528776370524,0.2823165790059207,0.3578763854668517,0.40966266936629725,0,11.64,FALSE
7.75,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.9446422827080595,0.43524103245742307,0.4111470824287927,0.13218527849055262,0.5592960672282453,0.42093863983569685,0.43073019724260103,0.46501004353266095,4.12,13.26,FALSE
8,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.11356682062647673,0.04313740419059899,0.004898977844005581,0.01979866604374938,0.4225215621360355,0.009033162883368319,0.013167347922731056,0.06366170480727906,0,11.64,FALSE
8,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.17051907335652763,0.06343096994134213,0.01081619021650342,0.021137151624704083,0.38273868553618834,0.014746881304608658,0.018677572392713893,0.06488859422851212,0,11.64,FALSE
8,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.12977829435700597,0.020593520774311303,0.00267259200089569,0.00874576560376833,0.38432065036628427,0.004341494231694182,0.006010396462492673,0.03836385972805578,4.12,13.26,FALSE
8,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.13704795230576317,0.058937072830409484,0.00807720514630325,0.01802813317167926,0.416427912415505,0.01175810561200254,0.015439006077701833,0.06290599883275672,0,11.64,FALSE
8,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.11971600290262695,0.11513746572407672,0.01378379718082468,0.028958087858856306,0.3783200182543455,0.019061933139615923,0.024340069098407163,0.07581720328963067,0,11.64,FALSE
8,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.659705090124297,0.1089021520313932,0.07184330402060014,0.030528378115506093,0.4221801575216769,0.07719091198633891,0.08253851995207769,0.13305546210172345,4.12,13.26,FALSE
8,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.9430027527775057,0.17697664533500387,0.16688946372823696,0.8294714366295678,0.5258830172496478,0.3157769130183161,0.46466436230839525,0.49384400030904163,0,11.64,FALSE
8,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.9250303974541444,0.29189604171342676,0.27001271148146266,0.6702865781597724,0.485095946546829,0.3420964143072119,0.4141801171329611,0.44610357438611553,0,11.64,FALSE
8,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.9450389285618819,0.438747386885209,0.41463336041132337,0.12799216352360612,0.5606367787284152,0.42397700710744674,0.43332065380357004,0.46686753231403877,4.12,13.26,FALSE
8.25,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.19970304840879075,0.040383483610021836,0.008064704782287798,0.01507198511822379,0.41713130633354484,0.01114742764775926,0.014230150513230724,0.05828499880975769,0,11.64,FALSE
8.25,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.25995177607833714,0.08275690018798357,0.021512803186604,0.019843759724216724,0.3781050312340321,0.02505086843305213,0.02858893367950026,0.07174519451347816,0,11.64,FALSE
8.25,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.20962794313083025,0.030065642307951636,0.006302598755923169,0.013382539141265673,0.40835271175456334,0.008992824442900463,0.011683050129877758,0.05281293183237116,4.12,13.26,FALSE
8.25,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.19849555802123334,0.05806072892300376,0.011524796786691193,0.020331513582564964,0.4163574010905468,0.015640226583225687,0.01975565637976018,0.06924931778705543,0,11.64,FALSE
8.25,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.15264739125963359,0.11350799577333126,0.01732669944190853,0.032538099313349035,0.375563288185813,0.0231548682930208,0.02898303714413307,0.08194656214442347,0,11.64,FALSE
8.25,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.7404102700906563,0.10056222448401872,0.07445730379112951,0.03117305169615521,0.4210535645906538,0.07985953536892834,0.08526176694672717,0.13565196474840893,4.12,13.26,FALSE
8.25,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.9565028903120941,0.2038871098347679,0.1950186098543349,0.8480236203721975,0.5310003185470602,0.33747882234655585,0.4799390348387768,0.5044181108683641,0,11.64,FALSE
8.25,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.9391975706793009,0.3337823638300923,0.31348758524481724,0.7042219745750654,0.48694341176439954,0.37456328757140234,0.4356389898979875,0.4590481322850218,0,11.64,FALSE
8.25,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.9440191267755511,0.41665973492872643,0.3933347591299489,0.12939334613175685,0.5621941028467471,0.4042593968845134,0.4151840346390779,0.4540756376481184,4.12,13.26,FALSE
8.5,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.2787982147437995,0.03840786110127229,0.010708043107162536,0.011814690699935529,0.404670153812196,0.013035313349899401,0.015362583592636266,0.05352991361767693,0,11.64,FALSE
8.5,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.27831818632356925,0.09056020546676431,0.025204552138599623,0.01877372049756503,0.3732915235130989,0.028471995893314006,0.03173943964802839,0.07289846371471283,0,11.64,FALSE
8.5,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.15958322657561147,0.025692833621571272,0.004100145289200697,0.011961372063065526,0.39158486469591874,0.006417569737988847,0.008734994186776998,0.04647859647102056,4.12,13.26,FALSE
8.5,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.22138972447427127,0.05853925039112612,0.012959988515021788,0.020331513582564964,0.41615460129430576,0.017058766888091305,0.021157545261160822,0.0704509505699025,0,11.64,FALSE
8.5,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.20204202235374438,0.1205021617681157,0.024346500461628156,0.03425049531154494,0.3754443096478089,0.030359137395340647,0.03637177432905314,0.0893237834897507,0,11.64,FALSE
8.5,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.7552085663987261,0.09908274963210752,0.07482814130450782,0.03117305169615521,0.41699288353399583,0.08016130090356854,0.08549446050262928,0.13524037813582096,4.12,13.26,FALSE
8.5,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.9305694147111245,0.19915875521177656,0.18533104627201905,0.7970379788010324,0.531439125012201,0.3232616880349107,0.46119232979780234,0.49432589872090604,0,11.64,FALSE
8.5,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.9239533628998094,0.316349110936188,0.2922918248998558,0.6010715487671257,0.48500574278526926,0.35020925144603887,0.4081266779922219,0.44170062105025376,0,11.64,FALSE
8.5,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.9507429165905183,0.4391638664754781,0.417531935274065,0.10923731624774313,0.5621941028467471,0.42543318874817554,0.4333344422222861,0.4653443281049204,4.12,13.26,FALSE
8.75,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.09420229025128522,0.036078873479841934,0.003398712511487467,0.011814690699935529,0.3875125328847469,0.005667805502127794,0.007936898492768121,0.04515011913251141,0,11.64,FALSE
8.75,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.2606732376352425,0.07809737915340019,0.020357896674743924,0.015814241367941517,0.3590875702014503,0.023036273082561606,0.02571464949037929,0.06295474083488603,0,11.64,FALSE
8.75,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.0680824370546616,0.02447087606281195,0.00166603687921882,0.011095383782259688,0.3764317790225486,0.0037451217479806285,0.005824206616742437,0.041141846784032335,4.12,13.26,FALSE
