learner,predicted_change_pp,transition_id,programme_key,ReefID,ReefName,event_year,pre_cover,post_cover,cover_change_pp,sst_maxdhw,prop_acropora_pre,wqc_freqcc12,wqc_prior10_percentile,log_coastal_rain30,era5_wind_calm_fraction,cyc_maxHrs4mw,cot_idwmeanpertow,disturbance_text,severe_probability,tail_expert_change_pp,predicted_post_cover,error_pp,scheme,fold,absolute_error_pp
Aggressive extreme ensemble,-13.90335179470764,962,manta,13-124,U/N Reef (13-124),2024,0.3940946693282352,0.24292243716243056,-15.117223216580467,7.98619718309859,0.1774292151097992,0.289484885761631,0.8,6.655036804576533,0.1868131868131868,0,0,DHW 7.65  coral bleaching,0.575297425538897,-15.369233540747022,0.2550611513811588,-1.2138714218728257,reef_blocked_5fold,1,1.2138714218728257
Aggressive extreme ensemble,-5.547341420520202,1361,manta,16-019,St Crispin Reef (16-019),2024,0.2113603665534798,0.1675124775289611,-4.384788902451872,6.04828767123288,0.5909846656384597,0.0118783666655456,0.5,6.6724338344427165,0.15384615384615383,28.6666666666667,0.002,"DHW 6.98  coral bleaching, Cyclone Jasper",0.08523864974623956,-13.107234926707005,0.1558869523482778,1.1625525180683303,reef_blocked_5fold,5,1.1625525180683303
Aggressive extreme ensemble,-2.0947393723392995,2631,mmp,18-001,Richards (Bedarra) Reef (18-001),2024,0.20138630567665236,0.19150927774325885,-0.9877027933393512,4.12,0.02206680707521358,0.691931621395728,0,6.679407263235824,0.3076923076923077,0,1e-4,  ,0.014366194222755693,-12.358104824815696,0.18043891195325937,1.1070365789999483,reef_blocked_5fold,1,1.1070365789999483
Aggressive extreme ensemble,-7.795547422974858,275,ltmp,16-028,Low Islands Reef (16-028),2024,0.37695421002497653,0.3096307580176064,-6.7323452007370115,6.42,0.07365554786941506,0.564896066302209,1,6.900914657280194,0.6263736263736264,0,1e-4," Jasper Cyclone Jasper, flood waters, coral bleaching",0.17725623714142652,-16.793478536960507,0.29899873579522795,1.0632022222378463,reef_blocked_5fold,2,1.0632022222378463
Aggressive extreme ensemble,0.16757819993263035,2671,mmp,18-048,Pelorus (North Palm or Yanooa) Reef (18-048),2024,0.1384178441777542,0.15058515924010674,1.2167315062352524,5.3575,0.13294717916371196,0.376408839137089,0.6,6.212002270133139,0.2087912087912088,0,0.0011, Kirrily Cyclone Kirrily at 2.0 m only,0.0085163834857245,-11.752529980905312,0.14009362617708052,1.049153306302622,reef_blocked_5fold,4,1.049153306302622
Aggressive extreme ensemble,-9.546271228651642,2247,manta,23-069,Mast Head Reef (23-069),2024,0.38230377464643,0.2778403788580296,-10.44633957884004,11.0850746268657,0.7967591332408196,0.00124849993778155,0.4,5.301987044294902,0.01098901098901099,0,0,DHW 11.17  coral bleaching,0.09305548763012109,-15.629917833262068,0.2868410623599136,-0.9000683501883984,reef_blocked_5fold,4,0.9000683501883984
Aggressive extreme ensemble,0.7580624368682662,2951,mmp,20-095,Seaforth Reef (20-095),2024,0.08750189043508103,0.08618708296979419,-0.1314807465286838,NA,0.05021782281804785,0.348719914826354,0.1,5.8287453483906155,0.02197802197802198,0,0.0041,  ,0.005372371034390133,-8.750189043508103,0.09508251480376369,-0.88954318339695,reef_blocked_5fold,1,0.88954318339695
Aggressive extreme ensemble,-2.718220940386175,3027,mmp,23-010,Middle (Ba-la-ba) Island Reef (23-010),2024,0.12330852251969322,0.087725896875833,-3.5582625643860224,12.23,0.3533715797147019,0.88543541568752,0.3,5.455125136460727,0,0,NA,further decline as a result of bleaching in 2024  coral bleaching,0.021460514435697638,-12.330852251969322,0.09612631311583147,-0.8400416239998476,reef_blocked_5fold,3,0.8400416239998476
Aggressive extreme ensemble,-3.524115746005363,687,ltmp,21-305,East Cay Reef (21-305),2024,0.21909190697703518,0.1774025284140376,-4.168937856299756,7.6625,0.21688656916806204,0.0429008331167437,1,5.04829112437769,0.03296703296703297,4,0.0421,DHW 7.67 mass loss of SC  coral bleaching,0.009701515542317315,-10.30305873719541,0.18385074951698155,-0.6448221102943932,reef_blocked_5fold,5,0.6448221102943932
Aggressive extreme ensemble,-1.3821023262808554,715,ltmp,21-558,U/N Reef (21-558),2024,0.1101872950078745,0.1027282744168105,-0.7459020591064001,7.87033333333333,0.07481468055436158,0.0448146287353424,1,5.04829112437769,0.03296703296703297,2.2,0.0275,  ,0.004843072136828559,-11.01872950078745,0.09636627174506594,0.6362002671744553,reef_blocked_5fold,1,0.6362002671744553
Aggressive extreme ensemble,-0.10391017583758766,10,ltmp,11-029,Monsoon Reef (11-029),2024,0.16594303089337115,0.1585879279290547,-0.7355102964316435,5.36071428571429,0.04414182150574954,0.143377982925101,0.9,6.492034321653199,0.14285714285714285,0,0.0598,  ,0.0037122387758680197,-10,0.16490392913499527,-0.6316001205940558,reef_blocked_5fold,1,0.6316001205940558
Aggressive extreme ensemble,-3.4449758319896495,2748,mmp,18-065,Havannah Reef (18-065),2024,0.29295548563088103,0.2647375420216616,-2.821794360921942,6.92,0.2987640450233202,0.479253770957126,0.6,6.212002270133139,0.2087912087912088,0,0.0107,"minor physical damage observed, major storm damage reported nearby by seasim staff | minor decline from localised storm unnamed storm unknown storm | unknown storm at 9.0 m only",0.05746270985385507,-14.919297788961611,0.25850572731098453,0.6231814710677077,reef_blocked_5fold,5,0.6231814710677077
Aggressive extreme ensemble,-0.43691326792061336,2891,mmp,20-048,Shute Reef (20-048),2024,0.2557173836029563,0.2452137203125372,-1.050366329041913,NA,0.4554953859060615,0.709336434365268,0,5.8287453483906155,0.0989010989010989,0,0.0019,  unknown,0.014496948752954817,-16.234150450756353,0.2513482509237502,-0.6134530611212996,reef_blocked_5fold,3,0.6134530611212996
Aggressive extreme ensemble,-4.839357141594921,659,ltmp,21-187,U/N Reef (21-187),2024,0.26241106733981745,0.21944737071871148,-4.296369662110597,7.18220338983051,0.3136770924524844,0,0.4,5.04829112437769,0.03296703296703297,0,0,decline following bleaching  coral bleaching,0.05218104431513455,-12.828993765853976,0.21401749592386823,0.5429874794843244,reef_blocked_5fold,5,0.5429874794843244
Aggressive extreme ensemble,-2.2307045562632117,3073,mmp,23-017,Pelican Island Reef (23-017),2024,0.06792091059527568,0.04020428702893302,-2.7716623566342657,13.26,0.13438736512389293,0.982514254126998,0.3,5.455125136460727,0.0989010989010989,0,NA,bleaching still evident at time of surveys  coral bleaching,0.060064029269504465,-6.792091059527568,0.04561386503264356,-0.540957800371054,reef_blocked_5fold,2,0.540957800371054
Aggressive extreme ensemble,1.8192271372694018,2859,mmp,20-035a,Daydream Reef (No 1) (20-035a),2024,0.01538463975342603,0.028584680449361424,1.3200040695935393,8.78,0.2598230662382889,0.582045224237017,0.1,5.8287453483906155,0.0989010989010989,0,0.0019,  ,0.0036767420232332692,-1.538463975342603,0.033576911126120046,-0.49922306767586244,reef_blocked_5fold,4,0.49922306767586244
Aggressive extreme ensemble,-2.742166688044048,325,ltmp,16-057,Hastings Reef (16-057),2024,0.16959245778756643,0.14707238951888696,-2.252006826867947,7.41673469387755,0.1802122772005963,0.08249482618129,0.9,6.940920589169635,0.13186813186813187,38,2e-4,"small decline Jasper Cyclone Jasper, coral bleaching",0.04400128672476337,-16.469864784276123,0.14217079090712595,0.4901598611761009,reef_blocked_5fold,2,0.4901598611761009
Aggressive extreme ensemble,-3.9033574538101496,760,ltmp,22-102,Chinaman Reef (22-102),2024,0.22135253766117685,0.1870466223290761,-3.430591533210076,9.43,0.14325013683013463,0.0454545468091965,1,5.293126064302306,0.05494505494505494,0,0.0124,decline hc  coral bleaching,0.003861284505208989,-12.123325283013358,0.18231896312307536,0.47276592060007383,reef_blocked_5fold,3,0.47276592060007383
Aggressive extreme ensemble,0.32302151341088436,2837,mmp,20-028d,Hook Island Reef (No 4) (20-028d),2024,0.07448612680364963,0.08216260552811766,0.7676478724468028,6.789375,0.1423214731378012,0.214605554955516,0.1,5.8287453483906155,0.02197802197802198,11.75,9e-4,  ,0.004713105427545274,-7.448612680364963,0.07771634193775848,0.4446263590359184,reef_blocked_5fold,4,0.4446263590359184
Aggressive extreme ensemble,0.011700858583851836,16,ltmp,11-049,U/N Reef (11-049),2024,0.20781319800470538,0.2036917852574143,-0.4121412747291081,5.18,0.06346503689087687,0.186029924868371,0.9,6.492034321653199,0.14285714285714285,0,0.0404,  ,0.003867245191645016,-11.068000545163535,0.2079302065905439,-0.42384213331295995,reef_blocked_5fold,5,0.42384213331295995
Aggressive extreme ensemble,-3.4665787475049643,688,ltmp,21-305,East Cay Reef (21-305),2024,0.1774025284140376,0.14647038718211997,-3.093214123191765,7.6625,0.20939772152775202,0.0429008331167437,1,5.04829112437769,0.03296703296703297,4,0.0421,  ,0.010730965211211788,-10,0.14273674093898797,0.3733646243131994,reef_blocked_5fold,5,0.3733646243131994
Aggressive extreme ensemble,-0.9428081219407747,729,ltmp,21-562,Turner Reef (21-562),2024,0.12528128336068736,0.11213948041156621,-1.314180294912115,9.17606060606061,0.12813436740046336,0.0455957978304078,1,5.293126064302306,0.03296703296703297,0,0.0207,  ,0.004511905640016668,-12.528128336068736,0.11585320214127962,-0.3713721729713404,reef_blocked_5fold,2,0.3713721729713404
Aggressive extreme ensemble,-0.05044408519446486,651,ltmp,21-025,Penrith Reef (21-025),2024,0.11074893260389602,0.11390720920008685,0.31582765961908205,8.17857142857143,0.02455375498852522,0,0.4,5.410388454901543,0.01098901098901099,4,0,  ,0.0026285041763129116,-10.024716462049561,0.11024449175195138,0.3662717448135469,reef_blocked_5fold,5,0.3662717448135469
Aggressive extreme ensemble,0.9655647107053917,2813,mmp,20-024,Double Cone Reef (20-024),2024,0.016352467345396856,0.02259407516482427,0.6241607819427415,8.4,0.0503031331112033,0.391708919524,0.5,5.8287453483906155,0.02197802197802198,10,0.0014,  unknown at 5.0 m only,0.0031571012862901208,-1.6352467345396855,0.026008114452450774,-0.34140392876265024,reef_blocked_5fold,2,0.34140392876265024
Aggressive extreme ensemble,-2.072354157742731,700,ltmp,21-529,U/N Reef (21-529),2024,0.24402387862104383,0.22664880891297667,-1.7375069708067152,7.19,0.38615538690823586,0,0.5,5.04829112437769,0.04395604395604396,0,0,Aerial bl 5 2024 DHW 7.19 2024  coral bleaching,0.01266400540043052,-11.27470605909968,0.22330033704361651,0.3348471869360159,reef_blocked_5fold,5,0.3348471869360159
Aggressive extreme ensemble,-1.2718076928056377,435,ltmp,18-039,Dip Reef (18-039),2024,0.25000968515127425,0.24049936740079766,-0.9510317750476588,7.5130612244898,0.45118185460183396,0,0.45,5.947264586791359,0.06593406593406594,8,0,DHW 8.02 flat lining  coral bleaching,0.019728112470058526,-13.907719803636533,0.23729160822321788,0.32077591775797887,reef_blocked_5fold,5,0.32077591775797887
Aggressive extreme ensemble,-25.042314503118096,2491,mmp,17-012,Normanby-Mabel Reef (17-012),2024,0.67131420681515,0.42388243967717015,-24.743176713797983,6.45,0.6098800018551468,0.571581421394978,1,6.845372987621058,0.6153846153846154,0,0,"COTS seen this year and last, but also BrB disease | combination of flood, COTS,  minor bleachng  crown-of-thorns starfish | unknown at 2.0 m only",0.72400063152869,-26.283255470593442,0.420891061783969,0.29913778932011326,reef_blocked_5fold,1,0.29913778932011326
Aggressive extreme ensemble,0.31435021242592065,5,ltmp,11-016,McSweeney Reef (11-016),2024,0.11197523789881832,0.11735438358721013,0.5379145688391818,5.38,0,0.175338227942203,1,6.492034321653199,0.14285714285714285,0,0.004,  ,0.00432901070672049,-10,0.11511874002307752,0.2235643564132611,reef_blocked_5fold,5,0.2235643564132611
Aggressive extreme ensemble,-5.517741633495804,2013,manta,21-245,U/N Reef (21-245),2024,0.39864326854235227,0.3417249963427955,-5.691827219955675,6.288,NA,0,0.5,5.04829112437769,0.02197802197802198,7,0.0361,  ,0.04308102883808881,-10.194988064114533,0.34346585220739423,-0.1740855864598707,reef_blocked_5fold,5,0.1740855864598707
Aggressive extreme ensemble,-3.5985528067458694,480,ltmp,18-076,Helix Reef (18-076),2024,0.3220764384215993,0.28779769722685716,-3.427874119474211,6.1,0.5054491943511117,0,0.5,6.096021794618455,0.08791208791208792,1,0.0257,"70 phys Kirrily Cyclone Kirrily, coral bleaching",0.022111563630495674,-13.481528296783527,0.2860909103541406,0.17067868727165836,reef_blocked_5fold,4,0.17067868727165836
Aggressive extreme ensemble,-0.10998794979831528,462,ltmp,18-065,Havannah Reef (18-065),2024,0.1842318417004947,0.1843024680923537,0.0070626391859007764,6.92,0.42131306586001627,0.479253770957126,0.6,6.212002270133139,0.2087912087912088,0,0.0107,  ,0.008500563988260558,-11.807070338094396,0.18313196220251154,0.11705058898421605,reef_blocked_5fold,5,0.11705058898421605
Aggressive extreme ensemble,-4.122204915184119,656,ltmp,21-139,U/N Reef (21-139),2024,0.24029573725924935,0.19829692005266009,-4.199881720658927,8.6,0.161084953587778,0,0.4,5.04829112437769,0.03296703296703297,1,0.0335,  ,0.008678189022230252,-11.966844297886867,0.19907368810740816,-0.07767680547480804,reef_blocked_5fold,2,0.07767680547480804
Aggressive extreme ensemble,-10.140790430463554,580,ltmp,19-207,Hyde Reef (19-207),2024,0.3972470019737009,0.29518550152676976,-10.206150044693112,9.50714285714286,0.7299065476187283,0,0.45,5.8287453483906155,0.01098901098901099,33,8e-4,  coral bleaching,0.14407494756105368,-14.12171755538428,0.29583909766906535,-0.06535961422955872,reef_blocked_5fold,5,0.06535961422955872
Aggressive extreme ensemble,-2.2033228514196312,2697,mmp,18-050,Lady Elliot Reef (18-050),2024,0.28260863470467995,0.25992233538362813,-2.2686299321051817,5.56,0.48245366861022976,0.933491972571271,0.1,6.212002270133139,0.8241758241758241,0,0.0067,  unknown,0.017223565573380766,-11.27885081991814,0.26057540619048364,-0.06530708068555047,reef_blocked_5fold,2,0.06530708068555047
Aggressive extreme ensemble,-0.12334824829828284,608,ltmp,20-014,Hayman Island Reef (20-014),2024,0.165316693866412,0.1636450982914358,-0.16715955749762035,5.79416666666667,0.3996552510163357,0.205780518226557,0.3,5.8287453483906155,0.01098901098901099,12,0,  ,0.008741691958325937,-11.502890458760598,0.16408321138342918,-0.04381130919933751,reef_blocked_5fold,1,0.04381130919933751
Aggressive extreme ensemble,-0.11557080324126334,712,ltmp,21-556,Gannett Cay Reef (21-556),2024,0.07002682803684913,0.06869703117329128,-0.13297968635578583,8.47,0.016120536276246076,0.0454545468091965,1,5.293126064302306,0.05494505494505494,0,0.0144,DHW 8.47  coral bleaching,0.0038620241961385715,-7.002682803684913,0.0688711200044365,-0.01740888311452249,reef_blocked_5fold,5,0.01740888311452249
