programme_key,source_observation_id,ReefID,ReefName,event_year,region_block,joint_reef_fold,ann_maxdhw,prop_acropora_pre,observed_pre_cover,log_coastal_rain30,era5_wind_mean,era5_wind_calm_fraction,era5_coastal_distance_km,DISTURBANCE_TYPE,description,observed_mortality,predicted_occurrence,predicted_positive_loss,predicted_mortality,learner,scheme,fold,residual,absolute_error,severe,nonsevere
manta,4284411,23-068,Erskine Reef (23-068),2024,Southern GBR,2,11.17,0.8208239385774314,0.4084517150032933,5.301987044294902,7.857634544372559,0.01098901098901099,58.02948927544897,b,Aerial bl 4 2024 DHW 11.17,0.06654453617104276,0.6629693064063461,0.25266695070314105,0.16751043305946786,joint_core_brt,leave_one_event_out,2024,-0.1009658968884251,0.1009658968884251,FALSE,TRUE
ltmp,4181617,23-069,Mast Head Reef (23-069),2024,Southern GBR,5,11.08,0.7967591332408196,0.4000561441690104,5.301987044294902,7.857634544372559,0.01098901098901099,58.02948927544897,b,decline in hc,0.2019468711406776,0.3856150681394383,0.2835269962579699,0.10933228198138734,joint_core_brt,leave_one_event_out,2024,0.09261458915929029,0.09261458915929029,TRUE,FALSE
manta,4284513,23-069,Mast Head Reef (23-069),2024,Southern GBR,5,11.08,0.7967591332408196,0.38230377464643,5.301987044294902,7.857634544372559,0.01098901098901099,58.02948927544897,b,DHW 11.17,0.27324709489204596,0.4006728480433534,0.257474254315876,0.10316294277458073,joint_core_brt,leave_one_event_out,2024,0.17008415211746525,0.17008415211746525,TRUE,FALSE
manta,4284550,23-080,Hoskyn Islands Reef (23-080),2024,Southern GBR,2,11.2,0.8814544768695094,0.6184300829752357,5.784058808178996,7.760509014129639,0.01098901098901099,75.30452287765046,b,DHW 11.48,0.5478185490121976,0.7625339542161857,0.31794585799564035,0.24244451232407352,joint_core_brt,leave_one_event_out,2024,0.30537403668812413,0.30537403668812413,TRUE,FALSE
ltmp,4180873,23-081,Fairfax Islands Reef (23-081),2024,Southern GBR,1,11.26,0.8421051184060283,0.33232469751541616,5.784058808178996,7.760509014129639,0.01098901098901099,75.30452287765046,m,"Aerial bl 4 2024 DHW 11.46 2024, moderate disease",0.17622110261289636,0.8522612912805962,0.4711067424508681,0.4015060406521721,joint_core_brt,leave_one_event_out,2024,-0.22528493803927577,0.22528493803927577,FALSE,TRUE
manta,4284498,23-081,Fairfax Islands Reef (23-081),2024,Southern GBR,1,11.26,0.8421051184060283,0.6500704629813622,5.784058808178996,7.760509014129639,0.01098901098901099,75.30452287765046,b,Aerial bl 4 2024 DHW 11.46 2024,0.37356823802927674,0.8603673156700341,0.294955503897537,0.2537700751304262,joint_core_brt,leave_one_event_out,2024,0.11979816289885054,0.11979816289885054,TRUE,FALSE
ltmp,4187208,23-082a,Lady Musgrave Reef (23-082a),2024,Southern GBR,4,11.12,0.9474516636293956,0.6333792303847722,5.801442997806395,7.673856258392334,0.01098901098901099,75.2376810282473,m,b s 34% decline hc abs 55% decline rel,0.5425304381746469,0.8492721285658512,0.4585467606933381,0.3894309835010072,joint_core_brt,leave_one_event_out,2024,0.1530994546736396,0.1530994546736396,TRUE,FALSE
manta,4284760,23-082a,Lady Musgrave Reef (23-082a),2024,Southern GBR,4,11.12,0.9474516636293956,0.6318089437365313,5.801442997806395,7.673856258392334,0.01098901098901099,75.2376810282473,m,Aerial bl 4 2024 DHW 11.42,0.3784926956594735,0.8492721285658512,0.2907551737144759,0.24693026527202677,joint_core_brt,leave_one_event_out,2024,0.13156243038744675,0.13156243038744675,TRUE,FALSE
ltmp,4240946,11-029,Monsoon Reef (11-029),2024,Northern GBR,1,5.4,0.04414182150574954,0.16594303089337115,6.492034321653199,5.711098670959473,0.14285714285714285,54.52924238766865,NA,NA,0.04432306029797992,0.18330973537774453,0.01413691289942642,0.00259143376265208,joint_core_brt,reef_blocked_2024,1,0.04173162653532784,0.04173162653532784,FALSE,TRUE
ltmp,4241950,12-061,Lagoon Reef (12-061),2024,Northern GBR,1,5.54,0.3241122180549288,0.32829276929333295,6.420027608820439,5.631319999694824,0.16483516483516483,54.279648353109025,b,decline hc abs 7% rel 25% DHW 5.54,0.20439217846985944,0.5329350432009737,0.1798632666392533,0.09585543777665873,joint_core_brt,reef_blocked_2024,1,0.10853674069320073,0.10853674069320073,TRUE,FALSE
manta,4285498,12-061,Lagoon Reef (12-061),2024,Northern GBR,1,5.54,0.3241122180549288,0.5429476932960781,6.420027608820439,5.631319999694824,0.16483516483516483,54.279648353109025,b,DHW 5.54- cots prior,0.1983460233310179,0.6076868208662353,0.2871902112605899,0.17452170646485035,joint_core_brt,reef_blocked_2024,1,0.02382431686616754,0.02382431686616754,FALSE,TRUE
manta,3988617,14-118,Eyrie Reef (14-118),2024,Northern GBR,1,6.2700000000000005,0.5154641976894707,0.32029059765378537,6.662192357426267,5.6041412353515625,0.1978021978021978,38.660259476645,b,DHW 6.27 to 6.32,0.5256729155551548,0.7261621853375312,0.3284167038419488,0.23848379136321832,joint_core_brt,reef_blocked_2024,1,0.28718912419193654,0.28718912419193654,TRUE,FALSE
ltmp,4175968,14-138,Yonge Reef (14-138),2024,Northern GBR,1,8.08,0.2688625059919296,0.3680986269041048,6.662192357426267,5.418431758880615,0.21978021978021975,61.75564549314031,b,Aerial bl 2 2024 DHW 8.08,0,0.5906679334056026,0.11784008073815022,0.06960435696195255,joint_core_brt,reef_blocked_2024,1,-0.06960435696195255,0.06960435696195255,FALSE,TRUE
manta,4206459,14-138,Yonge Reef (14-138),2024,Northern GBR,1,8.08,0.2688625059919296,0.2873801234301697,6.662192357426267,5.418431758880615,0.21978021978021975,61.75564549314031,b,Aerial bl 2 2024 DHW 8.08,0.11897693253026977,0.5838385718347069,0.1697342180998977,0.09909738348692491,joint_core_brt,reef_blocked_2024,1,0.01987954904334483,0.01987954904334483,FALSE,TRUE
manta,4206312,15-030,Swinger Reef (15-030),2024,Northern GBR,1,3.87,0.16516947525043257,0.4100183185340346,6.7363531973548385,5.366098403930664,0.15384615384615383,26.81989949840036,b,DHW 3.87,0.34618830788839955,0.42660367741851735,0.14275906720998952,0.0609015430566188,joint_core_brt,reef_blocked_2024,1,0.2852867648317807,0.2852867648317807,TRUE,FALSE
ltmp,4176749,15-099c,Agincourt Reefs (No 1) (15-099c),2024,Central GBR,1,6.97,0.3820065936993378,0.3627972623729205,6.6724338344427165,5.55191707611084,0.15384615384615383,53.443772818368494,m,declines hc and sc B Jasper,0.147059946921269,0.5785100521344818,0.1930386725088695,0.11167481249707724,joint_core_brt,reef_blocked_2024,1,0.03538513442419175,0.03538513442419175,FALSE,TRUE
manta,4206426,15-099c,Agincourt Reefs (No 1) (15-099c),2024,Central GBR,1,6.97,0.3820065936993378,0.44560178073362894,6.6724338344427165,5.55191707611084,0.15384615384615383,53.443772818368494,m,Aerial bl 3 2024 DHW 6.97,0.23551593127835632,0.670815208357439,0.24662265914296705,0.1654382304786551,joint_core_brt,reef_blocked_2024,1,0.07007770079970121,0.07007770079970121,TRUE,FALSE
ltmp,3753785,17-024,Peart Reef (17-024),2024,Central GBR,1,5.4,0.32131913917438787,0.29076822596685753,6.866384143143859,5.830949306488037,0.12087912087912088,53.02430121520352,b,NA,0.09176739690951512,0.3258633479305176,0.29576628900621593,0.09637939314055056,joint_core_brt,reef_blocked_2024,1,-0.00461199623103543,0.00461199623103543,FALSE,TRUE
manta,4067477,17-024,Peart Reef (17-024),2024,Central GBR,1,5.4,0.32131913917438787,0.1935746109136898,6.866384143143859,5.830949306488037,0.12087912087912088,53.02430121520352,b,DHW 5.4,0.16297797479960072,0.2131890794991136,0.29925724074130466,0.06379837568708338,joint_core_brt,reef_blocked_2024,1,0.09917959911251734,0.09917959911251734,FALSE,TRUE
mmp,4167064,17-053,Stingaree Reefs (17-053),2024,Central GBR,1,4.15,0.616506583925962,0.33654597828120286,6.679407263235824,4.47112512588501,0.3076923076923077,26.438199406294544,b,partial bleaching at time of surveys,0,0.7264088014254204,0.47228141959752495,0.34306937994533415,joint_core_brt,reef_blocked_2024,1,-0.34306937994533415,0.34306937994533415,FALSE,TRUE
mmp,4167081,17-053,Stingaree Reefs (17-053),2024,Central GBR,1,4.15,0.12818230888325138,0.34299737519484685,6.679407263235824,4.47112512588501,0.3076923076923077,26.438199406294544,b,partial bleaching at time of surveys,0,0.5920474780197588,0.2410817701566149,0.14273185401776298,joint_core_brt,reef_blocked_2024,1,-0.14273185401776298,0.14273185401776298,FALSE,TRUE
mmp,4167098,17-053,Stingaree Reefs (17-053),2024,Central GBR,1,4.15,0.616506583925962,0.4806596238854858,6.679407263235824,4.47112512588501,0.3076923076923077,26.438199406294544,b,partial bleaching at time of surveys,0.08448089989497658,0.770841636521893,0.5232329401783881,0.4033297358892704,joint_core_brt,reef_blocked_2024,1,-0.3188488359942938,0.3188488359942938,FALSE,TRUE
mmp,4167117,17-053,Stingaree Reefs (17-053),2024,Central GBR,1,4.15,0.12818230888325138,0.3419938741107149,6.679407263235824,4.47112512588501,0.3076923076923077,26.438199406294544,b,partial bleaching at time of surveys,0.11474101713504836,0.5920474780197588,0.2410817701566149,0.14273185401776298,joint_core_brt,reef_blocked_2024,1,-0.02799083688271463,0.02799083688271463,FALSE,TRUE
ltmp,4230870,18-039,Dip Reef (18-039),2024,Central GBR,1,7.32,0.3069695489966417,0.2404993674007977,5.947264586791359,6.650827884674072,0.06593406593406594,111.1950802335326,NA,NA,0,0.5453531776847726,0.1478969300194049,0.08065606075590491,joint_core_brt,reef_blocked_2024,1,-0.08065606075590491,0.08065606075590491,FALSE,TRUE
ltmp,4230871,18-039,Dip Reef (18-039),2024,Central GBR,1,7.32,0.4511818546018339,0.25000968515127425,5.947264586791359,6.650827884674072,0.06593406593406594,111.1950802335326,b,DHW 8.02 flat lining,0.03803979731714051,0.6311312835692268,0.16268615742085382,0.10267632335196876,joint_core_brt,reef_blocked_2024,1,-0.06463652603482825,0.06463652603482825,FALSE,TRUE
ltmp,4227302,19-159,Slate Reef (19-159),2024,Central GBR,1,8.61,0.6136352481490801,0.4004283118958544,5.8287453483906155,7.366249084472656,0.01098901098901099,118.35940764116184,NA,NA,0.0636605992892416,0.8416621088348814,0.25486080104814274,0.21450667926952696,joint_core_brt,reef_blocked_2024,1,-0.15084607998028535,0.15084607998028535,FALSE,TRUE
ltmp,4227303,19-159,Slate Reef (19-159),2024,Central GBR,1,8.61,0.6586105214947701,0.4609423548222777,5.8287453483906155,7.366249084472656,0.01098901098901099,118.35940764116184,b,NA,0.13128332055698222,0.8505822330158103,0.2878746461961891,0.24486105939019084,joint_core_brt,reef_blocked_2024,1,-0.11357773883320862,0.11357773883320862,FALSE,TRUE
manta,4067116,19-159,Slate Reef (19-159),2024,Central GBR,1,8.61,0.6136352481490801,0.5283413420729094,5.8287453483906155,7.366249084472656,0.01098901098901099,118.35940764116184,NA,NA,0,0.863140329472119,0.26285942935199547,0.22688457445573457,joint_core_brt,reef_blocked_2024,1,-0.22688457445573457,0.22688457445573457,FALSE,TRUE
manta,4067117,19-159,Slate Reef (19-159),2024,Central GBR,1,8.61,0.6586105214947701,0.6189962599768563,5.8287453483906155,7.366249084472656,0.01098901098901099,118.35940764116184,b,DHW 8.61,0.14645471025517404,0.863140329472119,0.27131365134226787,0.23418175440984873,joint_core_brt,reef_blocked_2024,1,-0.0877270441546747,0.0877270441546747,FALSE,TRUE
ltmp,4233800,20-014,Hayman Island Reef (20-014),2024,Central GBR,1,5.8500000000000005,0.3996552510163357,0.165316693866412,5.8287453483906155,7.831005573272705,0.01098901098901099,27.798770058383298,NA,NA,0.01011147474511542,0.17709384441279466,0.14348502192854473,0.02541031414898013,joint_core_brt,reef_blocked_2024,1,-0.0152988394038647,0.0152988394038647,FALSE,TRUE
ltmp,4233801,20-014,Hayman Island Reef (20-014),2024,Central GBR,1,5.8500000000000005,0.14030141659542145,0.13633728561380234,5.8287453483906155,7.831005573272705,0.01098901098901099,27.798770058383298,b,DHW 5.85,0,0.12307126752378963,0.09099635760591727,0.01119903707060827,joint_core_brt,reef_blocked_2024,1,-0.01119903707060827,0.01119903707060827,FALSE,TRUE
manta,4067315,20-014,Hayman Island Reef (20-014),2024,Central GBR,1,5.8500000000000005,0.14030141659542145,0.15508503949186497,5.8287453483906155,7.831005573272705,0.01098901098901099,27.798770058383298,b,DHW 5.85,0,0.11108633945728331,0.1126439136649651,0.01251320003118322,joint_core_brt,reef_blocked_2024,1,-0.01251320003118322,0.01251320003118322,FALSE,TRUE
mmp,4156652,20-035a,Daydream Reef (No 1) (20-035a),2024,Central GBR,1,8.78,0.2598230662382889,0.01538463975342603,5.8287453483906155,5.7756476402282715,0.0989010989010989,26.080562739584575,NA,NA,0,0.2319935760788498,0.17204632657668584,0.039913642553755,joint_core_brt,reef_blocked_2024,1,-0.039913642553755,0.039913642553755,FALSE,TRUE
mmp,4156671,20-035a,Daydream Reef (No 1) (20-035a),2024,Central GBR,1,8.78,0.3450043885487789,0.0619788555082298,5.8287453483906155,5.7756476402282715,0.0989010989010989,26.080562739584575,NA,NA,0,0.22580740986527795,0.08652822247665608,0.01953871379770024,joint_core_brt,reef_blocked_2024,1,-0.01953871379770024,0.01953871379770024,FALSE,TRUE
manta,4049479,20-297,Creal Reef (20-297),2024,Southern GBR,1,8.370000000000001,0.2396430089858636,0.6903771670175208,5.8287453483906155,7.628969192504883,0,158.8083169396554,NA,NA,0.14353057103012326,0.8846531046003477,0.3105468768255813,0.2747262587076923,joint_core_brt,reef_blocked_2024,1,-0.13119568767756903,0.13119568767756903,FALSE,TRUE
ltmp,4224277,21-060,U/N Reef (21-060),2024,Southern GBR,1,8.99,0.4194754038758102,0.14667581543441732,5.04829112437769,7.65802526473999,0.01098901098901099,138.99385029191623,NA,NA,0,0.4279740937579457,0.14814880925774218,0.06340385238340096,joint_core_brt,reef_blocked_2024,1,-0.06340385238340096,0.06340385238340096,FALSE,TRUE
manta,4067141,21-060,U/N Reef (21-060),2024,Southern GBR,1,8.99,0.4194754038758102,0.4183772154643925,5.04829112437769,7.65802526473999,0.01098901098901099,138.99385029191623,NA,NA,0.3164588026273036,0.7839272230592974,0.1693807036004405,0.13278214461332324,joint_core_brt,reef_blocked_2024,1,0.1836766580139803,0.1836766580139803,TRUE,FALSE
ltmp,4183353,21-529,U/N Reef (21-529),2024,Southern GBR,1,7.19,0.38615538690823586,0.24402387862104383,5.04829112437769,7.627993583679199,0.04395604395604396,188.7922667774775,b,Aerial bl 5 2024 DHW 7.19 2024,0.07120233399391916,0.7118737800127123,0.2804368960309134,0.1996356732325583,joint_core_brt,reef_blocked_2024,1,-0.12843333923863914,0.12843333923863914,FALSE,TRUE
manta,3989168,21-529,U/N Reef (21-529),2024,Southern GBR,1,7.19,0.38615538690823586,0.6491509096157588,5.04829112437769,7.627993583679199,0.04395604395604396,188.7922667774775,b,Aerial bl 5 2024 DHW 7.19 2024,0.3674510897264907,0.8204246293119287,0.25936222342653104,0.21278715601222936,joint_core_brt,reef_blocked_2024,1,0.15466393371426135,0.15466393371426135,TRUE,FALSE
manta,4284476,22-084,U/N Reef (22-084),2024,Southern GBR,1,8.47,0.10148678379186,0.15022670123802098,5.293126064302306,7.664971828460693,0.05494505494505494,198.3246302201427,NA,NA,0.2971606639822993,0.3301980348108034,0.09051636236795586,0.02988832497212158,joint_core_brt,reef_blocked_2024,1,0.2672723390101777,0.2672723390101777,TRUE,FALSE
ltmp,4182001,22-104a,Horseshoe Reef (No 1) (22-104a),2024,Southern GBR,1,9.08,0.4872440402232475,0.25910214651422714,5.293126064302306,7.664971828460693,0.05494505494505494,198.3246302201427,b,hc decline,0.10896430189600032,0.8706912303763623,0.16468020042935894,0.1433856063304645,joint_core_brt,reef_blocked_2024,1,-0.03442130443446417,0.03442130443446417,FALSE,TRUE
manta,3989230,22-104a,Horseshoe Reef (No 1) (22-104a),2024,Southern GBR,1,9.08,0.4872440402232475,0.13717349711137905,5.293126064302306,7.664971828460693,0.05494505494505494,198.3246302201427,b,DHW 9.19,0.0026179461240754,0.7769552490766645,0.12304020116209606,0.09559673014033924,joint_core_brt,reef_blocked_2024,1,-0.09297878401626385,0.09297878401626385,FALSE,TRUE
mmp,4143649,23-004b,North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),2024,Southern GBR,1,12.41,0.9702392451266664,0.17797019321167112,5.3548966285573405,7.717053890228272,0,25.58889965967512,b,further decline as a result of bleaching in 2024,0.649764667289415,0.8429711745841105,0.461999290098051,0.38945208423097927,joint_core_brt,reef_blocked_2024,1,0.2603125830584357,0.2603125830584357,TRUE,FALSE
mmp,4143650,23-004b,North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),2024,Southern GBR,1,12.41,0.9831720862579036,0.4840089198869416,5.3548966285573405,7.717053890228272,0,25.58889965967512,b,bleaching still evident at time of surveys,0.6322997657703442,0.9090874948953876,0.4943301324995978,0.44938934180536433,joint_core_brt,reef_blocked_2024,1,0.18291042396497983,0.18291042396497983,TRUE,FALSE
mmp,4143665,23-004b,North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),2024,Southern GBR,1,12.41,0.8174194259823503,0.1995331402172967,5.3548966285573405,7.717053890228272,0,25.58889965967512,b,further decline as a result of bleaching in 2024,0.2382175190368768,0.8448976121962514,0.37167634708580943,0.31402845816262553,joint_core_brt,reef_blocked_2024,1,-0.07581093912574874,0.07581093912574874,TRUE,FALSE
mmp,4143666,23-004b,North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),2024,Southern GBR,1,12.41,0.855313419480824,0.26841942818408787,5.3548966285573405,7.717053890228272,0,25.58889965967512,b,bleaching still evident at time of surveys,0.25663674359498084,0.8948599978449269,0.3998705584484974,0.3578281670714721,joint_core_brt,reef_blocked_2024,1,-0.10119142347649124,0.10119142347649124,TRUE,FALSE
ltmp,4182299,23-051,Wreck Island Reef (23-051),2024,Southern GBR,1,11.64,0.9797631868153628,0.6697295842357892,5.301987044294902,7.902797222137451,0.03296703296703297,94.55219552218418,b,big hc decline,0.5446213063879788,0.9269849799116704,0.5698572009432646,0.528249065968913,joint_core_brt,reef_blocked_2024,1,0.01637224041906582,0.01637224041906582,TRUE,FALSE
manta,4284526,23-051,Wreck Island Reef (23-051),2024,Southern GBR,1,11.64,0.9797631868153628,0.5789666427911073,5.301987044294902,7.902797222137451,0.03296703296703297,94.55219552218418,m,Aerial bl 5 2024  DHW 11.64,0.3704552530009853,0.9308948771790996,0.4907827566780174,0.456867153999403,joint_core_brt,reef_blocked_2024,1,-0.08641190099841767,0.08641190099841767,TRUE,FALSE
ltmp,4180873,23-081,Fairfax Islands Reef (23-081),2024,Southern GBR,1,11.26,0.8421051184060283,0.33232469751541616,5.784058808178996,7.760509014129639,0.01098901098901099,75.30452287765046,m,"Aerial bl 4 2024 DHW 11.46 2024, moderate disease",0.17622110261289636,0.9146546675137054,0.6038539515165273,0.5523178352511865,joint_core_brt,reef_blocked_2024,1,-0.3760967326382902,0.3760967326382902,FALSE,TRUE
manta,4284498,23-081,Fairfax Islands Reef (23-081),2024,Southern GBR,1,11.26,0.8421051184060283,0.6500704629813622,5.784058808178996,7.760509014129639,0.01098901098901099,75.30452287765046,b,Aerial bl 4 2024 DHW 11.46 2024,0.37356823802927674,0.939662781960321,0.5180206578253551,0.4867647324450887,joint_core_brt,reef_blocked_2024,1,-0.11319649441581198,0.11319649441581198,TRUE,FALSE
manta,4285433,13-127,Rodda Reef (13-127),2024,Northern GBR,2,7.23,0.3284942720325735,0.4008909239757581,6.686516551675772,5.148830890655518,0.17582417582417584,38.723631859261,b,DHW 7.23,0.14416255797900124,0.7217124346782418,0.2281777555396788,0.16467872348995827,joint_core_brt,reef_blocked_2024,2,-0.02051616551095703,0.02051616551095703,FALSE,TRUE
ltmp,4240550,13-130,Davie Reef (13-130),2024,Northern GBR,2,7.03,0.4165932314736618,0.5412236066213202,6.686516551675772,5.385504722595215,0.17582417582417584,27.79877005838321,b,Aerial bl 2 2024  DHW 7.03,0.02774463588112439,0.9553223920240176,0.32838985041973895,0.3137181774193944,joint_core_brt,reef_blocked_2024,2,-0.28597354153827,0.28597354153827,FALSE,TRUE
manta,4285380,13-130,Davie Reef (13-130),2024,Northern GBR,2,7.03,0.4165932314736618,0.3531554979789382,6.686516551675772,5.385504722595215,0.17582417582417584,27.79877005838321,b,Aerial bl 2 2024  DHW 7.03,7.179161652642996e-4,0.9286242214949534,0.2939560896971846,0.27297474494874874,joint_core_brt,reef_blocked_2024,2,-0.27225682878348445,0.27225682878348445,FALSE,TRUE
ltmp,4169247,14-116a,Lizard Island Reef (North West) (14-116a),2024,Northern GBR,2,6.2700000000000005,0.14877724148928995,0.16532056503156148,6.662192357426267,5.6041412353515625,0.1978021978021978,38.660259476645,b,DHW 6.27  aerial bl 4,0,0.3125402589646368,0.23617358674847677,0.07381375396297604,joint_core_brt,reef_blocked_2024,2,-0.07381375396297604,0.07381375396297604,FALSE,TRUE
manta,4285515,14-116a,Lizard Island Reef (North West) (14-116a),2024,Northern GBR,2,6.2700000000000005,0.14877724148928995,0.2133297856632696,6.662192357426267,5.6041412353515625,0.1978021978021978,38.660259476645,b,DHW 6.27  aerial bl 4,0.4615802349862708,0.3703708246194993,0.2714195209065322,0.10052587177598175,joint_core_brt,reef_blocked_2024,2,0.361054363210289,0.361054363210289,TRUE,FALSE
manta,3988509,14-147a,South Direction Reef (North) (14-147a),2024,Northern GBR,2,6.4,0.41269945972762634,0.22989179569720097,6.662192357426267,5.6041412353515625,0.1978021978021978,38.660259476645,b,DHW 6.4 aerial bl 5,0.2226589198311119,0.5486543213768562,0.26124123783061576,0.1433311340576064,joint_core_brt,reef_blocked_2024,2,0.07932778577350555,0.07932778577350555,TRUE,FALSE
manta,4206192,16-015,Mackay Reef (16-015),2024,Central GBR,2,3.52,0.42204831685259386,0.4251201626271228,6.6724338344427165,5.55191707611084,0.15384615384615383,53.443772818368494,NA,NA,0.6125403307582871,0.7767470534454051,0.16566203800626608,0.12867749988912788,joint_core_brt,reef_blocked_2024,2,0.4838628308691592,0.4838628308691592,TRUE,FALSE
mmp,4162774,16-054a,Fitzroy Island Reef (No 1) (16-054a),2024,Central GBR,2,7.82,0.589862940713534,0.4612107630161933,6.977581085825649,4.643918514251709,0.2087912087912088,26.584094214082956,b,partial bleaching during bleaching surveys Feb24,0.5242365308289569,0.8355338391807193,0.3543619825676565,0.2960814277544452,joint_core_brt,reef_blocked_2024,2,0.22815510307451176,0.22815510307451176,TRUE,FALSE
mmp,4162795,16-054a,Fitzroy Island Reef (No 1) (16-054a),2024,Central GBR,2,7.82,0.24786093423705963,0.3867415894390473,6.977581085825649,4.643918514251709,0.2087912087912088,26.584094214082956,b,partial bleaching during bleaching surveys Feb24,0.07995491504811622,0.6285971719845316,0.20131219594493588,0.12654427705698257,joint_core_brt,reef_blocked_2024,2,-0.04658936200886635,0.04658936200886635,FALSE,TRUE
mmp,4162816,16-054a,Fitzroy Island Reef (No 1) (16-054a),2024,Central GBR,2,7.82,0.589862940713534,0.3457760050245789,6.977581085825649,4.643918514251709,0.2087912087912088,26.584094214082956,b,partial bleaching during bleaching surveys Feb24,0.2690843862833956,0.766434923548985,0.3333031194895416,0.255455150904605,joint_core_brt,reef_blocked_2024,2,0.01362923537879057,0.01362923537879057,TRUE,FALSE
mmp,4162832,16-054a,Fitzroy Island Reef (No 1) (16-054a),2024,Central GBR,2,7.82,0.24786093423705963,0.3731568893226376,6.977581085825649,4.643918514251709,0.2087912087912088,26.584094214082956,b,partial bleaching during bleaching surveys Feb24,0,0.6285971719845316,0.20131219594493588,0.12654427705698257,joint_core_brt,reef_blocked_2024,2,-0.12654427705698257,0.12654427705698257,FALSE,TRUE
ltmp,4179541,16-057,Hastings Reef (16-057),2024,Central GBR,2,7.62,0.1802122772005963,0.16959245778756643,6.940920589169635,6.116461753845215,0.13186813186813187,60.09013295337378,m,small decline,0.1327893266155054,0.2391467302597843,0.1340834207366883,0.03206561165122597,joint_core_brt,reef_blocked_2024,2,0.10072371496427944,0.10072371496427944,FALSE,TRUE
manta,4206246,16-057,Hastings Reef (16-057),2024,Central GBR,2,7.62,0.1802122772005963,0.2675786329407455,6.940920589169635,6.116461753845215,0.13186813186813187,60.09013295337378,m,Jasper,0.4288792674978628,0.3304502173864796,0.14507406719921767,0.04793975704312223,joint_core_brt,reef_blocked_2024,2,0.38093951045474056,0.38093951045474056,TRUE,FALSE
ltmp,3752581,17-064,Taylor Reef (17-064),2024,Central GBR,2,4.45,0.28264456502362123,0.12589356762072712,6.793622788043911,5.784509181976318,0.14285714285714285,52.950848061604326,b,Aerial bl 1 2024 DHW 4.6,0,0.11480084980009415,0.117260650982554,0.01346162238090944,joint_core_brt,reef_blocked_2024,2,-0.01346162238090944,0.01346162238090944,FALSE,TRUE
manta,4067738,17-064,Taylor Reef (17-064),2024,Central GBR,2,4.45,0.28264456502362123,0.17051530949802596,6.793622788043911,5.784509181976318,0.14285714285714285,52.950848061604326,b,Aerial bl 1 2024 DHW 4.6,0,0.2168024524756776,0.17214319508923626,0.03732106687234544,joint_core_brt,reef_blocked_2024,2,-0.03732106687234544,0.03732106687234544,FALSE,TRUE
ltmp,4236105,18-034,Myrmidon Reef (18-034),2024,Central GBR,2,8.73,0.15606337630475434,0.34901513726316913,6.416116296599418,6.501668930053711,0.04395604395604396,132.00208142190922,b,DHW 7.18,0,0.47495028479018386,0.12576489955256911,0.05973207485910157,joint_core_brt,reef_blocked_2024,2,-0.05973207485910157,0.05973207485910157,FALSE,TRUE
ltmp,4236106,18-034,Myrmidon Reef (18-034),2024,Central GBR,2,8.73,0.3299598280057257,0.3906512169424299,6.416116296599418,6.501668930053711,0.04395604395604396,132.00208142190922,b,DHW 8.73 bleaching Kirrily,0.10658121074123428,0.5422634837674883,0.13790903147985312,0.07478303185326537,joint_core_brt,reef_blocked_2024,2,0.0317981788879689,0.0317981788879689,FALSE,TRUE
manta,4066112,18-034,Myrmidon Reef (18-034),2024,Central GBR,2,8.73,0.15606337630475434,0.46454341268106875,6.416116296599418,6.501668930053711,0.04395604395604396,132.00208142190922,b,DHW 7.18,0.3643114357676447,0.5775518455060737,0.16474377731381787,0.09514807262323716,joint_core_brt,reef_blocked_2024,2,0.26916336314440753,0.26916336314440753,TRUE,FALSE
manta,4066113,18-034,Myrmidon Reef (18-034),2024,Central GBR,2,8.73,0.3299598280057257,0.4956128764543216,6.416116296599418,6.501668930053711,0.04395604395604396,132.00208142190922,m,DHW 8.73,0.06268897611282381,0.6034288790235004,0.17000394155378917,0.10258528788137966,joint_core_brt,reef_blocked_2024,2,-0.03989631176855585,0.03989631176855585,FALSE,TRUE
ltmp,4235330,18-075,John Brewer Reef (18-075),2024,Central GBR,2,5.79,0.2646118463495706,0.09894508667391134,6.096021794618455,6.205605506896973,0.08791208791208792,61.49749903428462,m,Cyclone Kirrily,0,0.156288384022513,0.13863924311631806,0.02166770326875365,joint_core_brt,reef_blocked_2024,2,-0.02166770326875365,0.02166770326875365,FALSE,TRUE
manta,4068096,18-075,John Brewer Reef (18-075),2024,Central GBR,2,5.79,0.2646118463495706,0.23435897874287936,6.096021794618455,6.205605506896973,0.08791208791208792,61.49749903428462,m,Cyclone Kirrily,0.26174312602717364,0.34235732350349213,0.18421338962483091,0.06306680302546308,joint_core_brt,reef_blocked_2024,2,0.19867632300171056,0.19867632300171056,TRUE,FALSE
ltmp,4222718,18-076,Helix Reef (18-076),2024,Central GBR,2,6.11,0.5054491943511117,0.3220764384215993,6.096021794618455,6.48448371887207,0.08791208791208792,98.60262415600752,m,70 phys,0.106430452853776,0.5328489493046517,0.22840518656057163,0.12170546367453355,joint_core_brt,reef_blocked_2024,2,-0.01527501082075755,0.01527501082075755,FALSE,TRUE
